,date,Age,Location
824,2019-01-12,97,Namur
825,2019-01-12,62,Tournai
826,2019-01-12,84,Hasselt
827,2019-01-12,61,Péruwelz
828,2019-01-11,98,-
829,2019-01-11,94,Ciney
830,2019-01-11,92,-
831,2019-01-11,84,
832,2019-01-11,86,Oosterzele
833,2019-01-11,91,Thieulain
834,2019-01-11,66,Rumes
835,2019-01-11,83,Grote-Brogel
836,2019-01-11,82,Leopoldsburg
837,2019-01-11,93,Gesves
838,2019-01-11,87,Neerpelt
839,2019-01-11,73,Jette
840,2019-01-11,91,Kortrijk
841,2019-01-11,87,Lambermont
842,2019-01-11,87,Kessel-Lo
843,2019-01-11,83,Bilzen
844,2019-01-11,86,Antwerpen
845,2019-01-11,85,Leopoldsburg
846,2019-01-11,83,Hasselt
847,2019-01-11,94,Sint-Truiden
848,2019-01-11,62,
849,2019-01-11,90,Mouscron
850,2019-01-11,79,-
851,2019-01-11,91,Houthalen
852,2019-01-11,79,Namur
853,2019-01-11,98,Zelzate
854,2019-01-11,95,Hasselt
855,2019-01-11,82,Hasselt
856,2019-01-11,89,Alken
857,2019-01-11,90,Bertrix
858,2019-01-11,88,Zoutleeuw
859,2019-01-11,96,Martelange
860,2019-01-11,75,Lessines
861,2019-01-11,40,Diepenbeek
862,2019-01-11,88,Spontin
863,2019-01-11,56,Hannut
864,2019-01-11,87,Melle
865,2019-01-11,80,Lier
866,2019-01-11,80,Merelbeke
867,2019-01-11,85,Jeuk
868,2019-01-11,82,Blanden
869,2019-01-11,26,Rebaix
870,2019-01-11,68,Melle
871,2019-01-11,88,
872,2019-01-10,71,Boninne
873,2019-01-10,78,Alken
874,2019-01-10,87,Mopertingen
875,2019-01-10,77,Hoepertingen
876,2019-01-10,86,Tongrinne
877,2019-01-10,96,Anvaing
878,2019-01-10,83,Sovet
879,2019-01-10,80,Waremme
880,2019-01-10,84,Herseaux
881,2019-01-10,80,Fayt-le-Franc
882,2019-01-10,84,Kortrijk
883,2019-01-10,85,Sint-Truiden
884,2019-01-10,87,-
885,2019-01-10,79,Ath
886,2019-01-10,85,Heusy
887,2019-01-10,95,Assenede
888,2019-01-10,69,Kinrooi
889,2019-01-10,69,
890,2019-01-10,73,Antwerpen
891,2019-01-10,90,Limbourg
892,2019-01-10,86,Pepinster
893,2019-01-10,85,Lanklaar
894,2019-01-10,95,Beaufays
895,2019-01-10,95,Sint-Truiden
896,2019-01-10,92,Drongen
897,2019-01-10,91,Achel
898,2019-01-10,83,Neerpelt
899,2019-01-10,86,Piringen
900,2019-01-10,66,Leuze-en-Hainaut
901,2019-01-10,91,Paal
902,2019-01-10,80,Zutendaal
903,2019-01-10,96,-
904,2019-01-10,84,Alken
905,2019-01-10,79,Zonhoven
906,2019-01-10,82,Lier
907,2019-01-09,77,Overpelt
908,2019-01-09,83,Vielsalm
909,2019-01-09,70,Merelbeke
910,2019-01-09,74,Tongeren
911,2019-01-09,90,Veurne
912,2019-01-09,85,
913,2019-01-09,62,Genk
914,2019-01-09,67,Koersel
915,2019-01-09,90,
916,2019-01-09,68,
917,2019-01-09,87,Overrepen
918,2019-01-09,71,Wierde
919,2019-01-09,66,Alken
920,2019-01-09,91,Koersel
921,2019-01-09,81,Tongeren
922,2019-01-09,70,Leuze-en-Hainaut
923,2019-01-09,85,Saint-Pierre
924,2019-01-09,91,Leuze
925,2019-01-09,67,Ensival
926,2019-01-09,92,Alken
927,2019-01-09,87,Assenede
928,2019-01-09,74,Bree
929,2019-01-09,79,Mechelen-aan-de-Maas
930,2019-01-09,82,Retie
931,2019-01-09,89,Leopoldsburg
932,2019-01-09,90,Kessel
933,2019-01-09,91,Mechelen
934,2019-01-09,98,Herselt
935,2019-01-09,81,Lontzen
936,2019-01-09,95,Opgrimbie
937,2019-01-08,80,
938,2019-01-08,78,Gaurain-Ramecroix
939,2019-01-08,90,Anseroeul
940,2019-01-08,59,Wijchmaal
941,2019-01-08,95,Aalst
942,2019-01-08,84,Orroir
943,2019-01-08,84,Tournai
944,2019-01-08,72,Houthalen
945,2019-01-08,80,Ukkel
946,2019-01-08,-1,Ciney
947,2019-01-08,90,Berbroek
948,2019-01-08,93,Peer
949,2019-01-08,70,Sommière
950,2019-01-08,80,Hasselt
951,2019-01-08,73,Jemeppe-sur-Sambre
952,2019-01-08,79,Rijkevorsel
953,2019-01-08,73,Hannut
954,2019-01-08,77,Opglabbeek
955,2019-01-08,90,Brustem
956,2019-01-08,89,Peer
957,2019-01-08,65,Framont
958,2019-01-08,81,-
959,2019-01-08,96,Ath
960,2019-01-08,93,Hasselt
961,2019-01-08,100,Bastogne
962,2019-01-08,96,-
963,2019-01-08,20,Leuze-en-Hainaut
964,2019-01-08,90,Overpelt
965,2019-01-08,58,Dave
966,2019-01-08,83,Zonhoven
967,2019-01-08,88,Deux-Acren
968,2019-01-08,85,Leuven
969,2019-01-08,96,-
970,2019-01-08,86,Marchin
971,2019-01-08,69,Diepenbeek
972,2019-01-08,87,Laplaigne
973,2019-01-08,91,Hasselt
974,2019-01-08,102,Sibret
975,2019-01-07,72,Ekeren
976,2019-01-07,80,Wannegem-Lede
977,2019-01-07,83,-
978,2019-01-07,89,Lommel
979,2019-01-07,82,Hasselt
980,2019-01-07,93,Zonhoven
981,2019-01-07,87,Thimister
982,2019-01-07,88,Philippeville
983,2019-01-07,94,Alken
984,2019-01-07,64,Diepenbeek
985,2019-01-07,83,Beclers
986,2019-01-07,79,Antwerpen
987,2019-01-07,84,Péronnes-lez-Antoing
988,2019-01-07,80,Saint-Hubert
989,2019-01-07,83,Maubray
990,2019-01-07,72,
991,2019-01-07,84,Wijchmaal
992,2019-01-07,88,Nieuwerkerken
993,2019-01-07,82,Oudenaarde
994,2019-01-07,69,Meslin-l'Évêque
995,2019-01-07,85,Zonhoven
996,2019-01-07,68,Waha
997,2019-01-07,64,Sint-Truiden
998,2019-01-07,84,Meeuwen
999,2019-01-07,79,De Panne
1000,2019-01-07,93,Mouscron
1001,2019-01-07,87,Bertrix
1002,2019-01-07,90,Hannêche
1003,2019-01-07,56,Haillot
1004,2019-01-07,81,Warcoing
1005,2019-01-07,90,-
1006,2019-01-07,84,Marloie
1007,2019-01-07,81,Kortrijk
1008,2019-01-07,95,Rienne
1009,2019-01-07,86,Zichen-Zussen-Bolder
1010,2019-01-07,91,Hasselt
1011,2019-01-07,89,Saint-Ghislain
1012,2019-01-07,87,Wijnegem
1013,2019-01-07,77,Sint-Lenaarts
1014,2019-01-07,75,Houthalen
1015,2019-01-07,92,Desselgem
1016,2019-01-07,98,Kontich
1017,2019-01-07,92,Hasselt
1018,2019-01-07,80,koksijde
1019,2019-01-06,84,Namur
1020,2019-01-06,92,Nieuwerkerken
1021,2019-01-06,56,Frasnes
1022,2019-01-06,83,Andrimont
1023,2019-01-06,101,Nandrin
1024,2019-01-06,72,Sint-Truiden
1025,2019-01-06,90,Cul-des-Sarts
1026,2019-01-06,73,Peer
1027,2019-01-06,71,Carlsbourg
1028,2019-01-06,76,Neeroeteren
1029,2019-01-06,52,Lummen
1030,2019-01-06,65,Tongeren
1031,2019-01-06,89,Lommel
1032,2019-01-06,79,Oostende
1033,2019-01-06,91,Petit-Rechain
1034,2019-01-06,85,Zolder
1035,2019-01-06,86,Limbourg
1036,2019-01-06,86,Maubray
1037,2019-01-06,76,Rixensart
1038,2019-01-06,-1,Maarkedal
1039,2019-01-06,41,Aalst
1040,2019-01-06,87,Hoboken
1041,2019-01-06,83,
1042,2019-01-06,90,Houffalize
1043,2019-01-06,80,Heusden-Zolder
1044,2019-01-06,83,Pecq
1045,2019-01-06,93,Lummen
1046,2019-01-06,98,Stavelot
1047,2019-01-06,85,Zoersel
1048,2019-01-06,83,Celles
1049,2019-01-06,86,Heusden
1050,2019-01-06,62,-
1051,2019-01-06,65,Bommershoven
1052,2019-01-06,79,La Roche-en-Ardenne
1053,2019-01-06,18,Holsbeek
1054,2019-01-06,88,Antwerpen
1055,2019-01-06,99,Sint-Truiden
1056,2019-01-06,63,Genk
1057,2019-01-06,79,Mechelen-aan-de-Maas
1058,2019-01-06,51,Val-Meer
1059,2019-01-06,82,Hamont
1060,2019-01-06,86,Wépion
1061,2019-01-06,34,Herenthout
1062,2019-01-05,106,Ethe
1063,2019-01-05,57,Sint-Truiden
1064,2019-01-05,89,Bastogne
1065,2019-01-05,87,Ellezelles
1066,2019-01-05,80,Meldert
1067,2019-01-05,95,Vucht
1068,2019-01-05,80,-
1069,2019-01-05,80,Ninove
1070,2019-01-05,79,-
1071,2019-01-05,83,Namur
1072,2019-01-05,60,Peer
1073,2019-01-05,96,Feschaux
1074,2019-01-05,92,Huy
1075,2019-01-05,93,Thynes
1076,2019-01-05,83,Verviers
1077,2019-01-05,67,Stokkem
1078,2019-01-05,87,Humain
1079,2019-01-05,77,-
1080,2019-01-05,73,Hasselt
1081,2019-01-05,90,
1082,2019-01-05,118,Huy
1083,2019-01-05,97,Ath
1084,2019-01-05,82,Opitter
1085,2019-01-05,97,Zonhoven
1086,2019-01-05,77,Miécret
1087,2019-01-05,88,Monaco
1088,2019-01-05,84,-
1089,2019-01-05,74,Lier
1090,2019-01-05,68,Leuze-en-Hainaut
1091,2019-01-05,69,Andenne
1092,2019-01-05,93,Biesme
1093,2019-01-05,71,Genk
1094,2019-01-05,87,Arendonk
1095,2019-01-05,73,Elen
1096,2019-01-05,75,Turnhout
1097,2019-01-05,89,Lonzée
1098,2019-01-05,92,Herk-de-Stad
1099,2019-01-05,60,Grote-Brogel
1100,2019-01-05,75,-
1101,2019-01-05,72,Molenbeersel
1102,2019-01-04,66,Saint-Léger
1103,2019-01-04,80,Hasselt
1104,2019-01-04,82,Fosses-la-Ville
1105,2019-01-04,88,Beauraing
1106,2019-01-04,85,Jalhay
1107,2019-01-04,89,Hasselt
1108,2019-01-04,64,Marche-en-Famenne
1109,2019-01-04,94,-
1110,2019-01-04,88,Gent
1111,2019-01-04,93,Gent
1112,2019-01-04,96,Ronse
1113,2019-01-04,86,Oostduinkerke
1114,2019-01-04,74,Lommel
1115,2019-01-04,77,Gaurain-Ramecroix
1116,2019-01-04,87,Velaines
1117,2019-01-04,84,Harelbeke
1118,2019-01-04,86,Koersel
1119,2019-01-04,69,Grandvoir
1120,2019-01-04,94,Vinalmont
1121,2019-01-04,69,Blandain
1122,2019-01-04,43,Antoing
1123,2019-01-04,87,Ciney
1124,2019-01-04,74,Lessines
1125,2019-01-04,92,Peer
1126,2019-01-04,74,Beverlo
1127,2019-01-04,93,Sint-Truiden
1128,2019-01-04,87,Beringen
1129,2019-01-04,67,Ciney
1130,2019-01-04,81,Florennes
1131,2019-01-04,93,Tournai
1132,2019-01-04,83,Jesseren
1133,2019-01-04,95,Gaurain-Ramecroix
1134,2019-01-04,78,-
1135,2019-01-04,88,Vielsalm
1136,2019-01-04,98,Gent
1137,2019-01-04,73,Muizen
1138,2019-01-04,87,Temploux
1139,2019-01-04,61,Mouscron
1140,2019-01-04,82,Ciney
1141,2019-01-04,94,Villers-le-Bouillet
1142,2019-01-04,85,Meeuwen
1143,2019-01-04,76,Vurste
1144,2019-01-04,89,Hasselt
1145,2019-01-04,69,Sint-Truiden
1146,2019-01-04,74,Sint-Katelijne-Waver
1147,2019-01-04,83,Drongen
1148,2019-01-04,71,Hasselt
1149,2019-01-04,90,Hérinnes
1150,2019-01-04,68,Martelange
1151,2019-01-04,56,Wanze
1152,2019-01-04,98,Temploux
1153,2019-01-04,91,Lier
1154,2019-01-03,73,Brugelette
1155,2019-01-03,86,Genk
1156,2019-01-03,63,Ellignies-Sainte-Anne
1157,2019-01-03,92,Hasselt
1158,2019-01-03,88,Tournai
1159,2019-01-03,85,Eisden
1160,2019-01-03,94,Brasmenil
1161,2019-01-03,90,Bilzen
1162,2019-01-03,-1,Sint-Truiden
1163,2019-01-03,79,Clavier
1164,2019-01-03,99,Neerpelt
1165,2019-01-03,99,Turnhout
1166,2019-01-03,87,Anzegem
1167,2019-01-03,86,Vaulx
1168,2019-01-03,100,-
1169,2019-01-03,97,Gaurain-Ramecroix
1170,2019-01-03,92,Knokke
1171,2019-01-03,81,Bocholt
1172,2019-01-03,79,Hermeton-sur-Meuse
1173,2019-01-03,78,Aalter
1174,2019-01-03,71,Alle
1175,2019-01-03,87,Calonne
1176,2019-01-03,93,Jambes
1177,2019-01-03,71,Aubel
1178,2019-01-03,73,Velm
1179,2019-01-03,92,Marchin
1180,2019-01-03,63,Anseremme
1181,2019-01-03,88,Herve
1182,2019-01-03,29,Braine-l'Alleud
1183,2019-01-03,78,Riemst
1184,2019-01-03,71,Paliseul
1185,2019-01-03,88,Velaine-sur-Sambre
1186,2019-01-03,75,-
1187,2019-01-03,73,Houthalen
1188,2019-01-03,85,Laneffe
1189,2019-01-03,68,-
1190,2019-01-03,88,Antwerpen
1191,2019-01-03,53,Velaines
1192,2019-01-03,55,
1193,2019-01-03,95,
1194,2019-01-03,94,Grand-Leez
1195,2019-01-03,73,Namur
1196,2019-01-03,91,Nandrin
1197,2019-01-03,55,Bléharies
1198,2019-01-03,93,Namur
1199,2019-01-03,82,Diest
1200,2019-01-03,84,Blegny
1201,2019-01-03,89,Gesves
1202,2019-01-03,67,Gerdingen
1203,2019-01-03,86,Sint-Truiden
1204,2019-01-03,76,Paal
1205,2019-01-03,65,Herk-De-Stad
1206,2019-01-03,64,Hasselt
1207,2019-01-03,89,Zonhoven
1208,2019-01-03,63,Antwerpen
1209,2019-01-03,73,Bilzen
1210,2019-01-03,92,Lommel
1211,2019-01-03,53,Berg
1212,2019-01-03,88,Huccorgne
1213,2019-01-03,84,Sint-Truiden
1214,2019-01-02,95,Jette
1215,2019-01-02,96,Ath
1216,2019-01-02,80,Naomé
1217,2019-01-02,83,Hasselt
1218,2019-01-02,88,Heusden-Zolder
1219,2019-01-02,79,Lier
1220,2019-01-02,86,Edegem
1221,2019-01-02,86,Nerem
1222,2019-01-02,73,Malonne
1223,2019-01-02,58,Antoing
1224,2019-01-02,94,Lessines
1225,2019-01-02,94,Lauw
1226,2019-01-02,87,Tongeren
1227,2019-01-02,50,Forville
1228,2019-01-02,90,Sint-Pieters-Leeuw
1229,2019-01-02,88,Gent
1230,2019-01-02,73,Houthalen
1231,2019-01-02,85,Kortrijk
1232,2019-01-02,73,Harelbeke
1233,2019-01-02,91,Overpelt
1234,2019-01-02,83,Zolder
1235,2019-01-02,55,Buissenal
1236,2019-01-02,94,Tongeren
1237,2019-01-02,87,Hasselt
1238,2019-01-02,80,Brakel
1239,2019-01-02,87,Ciney
1240,2019-01-02,91,Eisden
1241,2019-01-02,78,Lamontzée
1242,2019-01-02,88,Modave
1243,2019-01-02,90,Genk
1244,2019-01-02,78,Genk
1245,2019-01-02,88,Bocholt
1246,2019-01-02,89,Chanly
1247,2019-01-02,89,Braives
1248,2019-01-02,92,-
1249,2019-01-02,79,Tournai
1250,2019-01-02,59,Offagne
1251,2019-01-02,92,Kortrijk
1252,2019-01-02,77,Braibant
1253,2019-01-02,68,Erembodegem
1254,2019-01-02,80,Andrimont
1255,2019-01-02,87,Chiny
1256,2019-01-01,96,Hasselt
1257,2019-01-01,87,Pecq
1258,2019-01-01,76,-
1259,2019-01-01,86,Meeuwen
1260,2019-01-01,93,Dison
1261,2019-01-01,62,Houthalen
1262,2019-01-01,92,Diest
1263,2019-01-01,83,Ath
1264,2019-01-01,73,Sint-Truiden
1265,2019-01-01,89,Merelbeke
1266,2019-01-01,77,Mouscron
1267,2019-01-01,88,Asse
1268,2019-01-01,95,Doische
1269,2019-01-01,67,NAMUR
1270,2019-01-01,91,Eksel
1271,2019-01-01,73,Champlon
1272,2019-01-01,86,Anvaing
1273,2019-01-01,85,Waterloo
1274,2019-01-01,74,-
1275,2019-01-01,95,Lanaken
1276,2019-01-01,119,Hasselt
1277,2019-01-01,85,Schulen
1278,2019-01-01,73,Helchteren
1279,2019-01-01,70,Saint-Hubert
1280,2019-01-01,86,Bertrix
1281,2019-01-01,56,Zonhoven
1282,2019-01-01,73,Sint-Truiden
1283,2019-01-01,76,Ravels
1284,2019-01-01,79,Hamont
1285,2019-01-01,119,Hasselt
1286,2019-01-01,119,Hasselt
1287,2019-01-01,72,Nieuwkerke
1288,2019-01-01,-1,Opont
1289,2019-01-01,87,Maubray
1290,2019-01-01,87,Genk
1291,2019-01-01,91,Herk-de-Stad
1292,2019-01-01,74,Bastogne
1293,2019-01-01,71,Smeermaas
1294,2019-01-01,91,
1295,2019-01-01,81,Heppen
1296,2019-01-01,49,Houthalen
1297,2019-01-01,103,Wortegem-Petegem
1298,2019-01-01,39,Kaulille
1299,2019-01-01,90,Antheit
1300,2019-01-01,92,Hasselt
1301,2019-01-01,74,Floreffe
1302,2019-01-01,88,Pollare
1303,2019-01-01,119,-
1304,2019-01-01,66,Lanaken
1305,2019-01-01,79,Zonhoven
1306,2019-01-01,90,Houthalen
1307,2019-01-01,87,
1308,2019-02-28,75,Saint-Mard
1309,2019-02-28,87,Meix-devant-Virton
1310,2019-02-28,84,-
1311,2019-02-28,98,Neeroeteren
1312,2019-02-28,81,Zonhoven
1313,2019-02-28,88,Kortrijk
1314,2019-02-28,98,-
1315,2019-02-28,83,-
1316,2019-02-28,88,Kuurne
1317,2019-02-28,90,-
1318,2019-02-28,89,
1319,2019-02-28,95,Rochefort
1320,2019-02-28,71,Ciney
1321,2019-02-28,67,Mouscron
1322,2019-02-28,96,Wavre
1323,2019-02-28,83,Burdinne
1324,2019-02-28,96,Houffalize
1325,2019-02-28,81,Tamines
1326,2019-02-28,84,
1327,2019-02-28,94,Kain
1328,2019-02-28,91,Sensenruth
1329,2019-02-28,68,Grote-Spouwen
1330,2019-02-28,94,Jesseren
1331,2019-02-28,88,Huy
1332,2019-02-28,91,Burdinne
1333,2019-02-28,60,Hasselt
1334,2019-02-28,92,Jambes
1335,2019-02-28,82,
1336,2019-02-28,89,Namur
1337,2019-02-28,32,Waarschoot
1338,2019-02-28,85,Tongeren
1339,2019-02-28,76,Lessines
1340,2019-02-28,92,Izegem
1341,2019-02-28,76,-
1342,2019-02-28,81,
1343,2019-02-28,86,Rutten
1344,2019-02-28,88,Zandhoven
1345,2019-02-28,93,Tournai
1346,2019-02-28,90,
1347,2019-02-28,59,Sint-Lambrechts-Herk
1348,2019-02-28,67,Achel
1349,2019-02-28,84,Lommel
1350,2019-02-28,84,Alken
1351,2019-02-28,79,Lanklaar
1352,2019-02-28,89,Tielen
1353,2019-02-28,85,Genk
1354,2019-02-28,102,Genk
1355,2019-02-28,78,Zolder
1356,2019-02-27,83,Ethe
1357,2019-02-27,86,Buzenol
1358,2019-02-27,84,Meldert
1359,2019-02-27,88,Louette-Saint-Denis
1360,2019-02-27,90,Wépion
1361,2019-02-27,79,Hoeselt
1362,2019-02-27,85,Sint-Truiden
1363,2019-02-27,75,Frasnes
1364,2019-02-27,82,Asse
1365,2019-02-27,60,Verviers
1366,2019-02-27,80,Ciney
1367,2019-02-27,80,Genk
1368,2019-02-27,73,Attert
1369,2019-02-27,62,Genk
1370,2019-02-27,90,Turnhout
1371,2019-02-27,87,Hasselt
1372,2019-02-27,81,Namur
1373,2019-02-27,70,Tournai
1374,2019-02-27,81,Fontenoille
1375,2019-02-27,92,Halen
1376,2019-02-27,86,Poupehan
1377,2019-02-27,86,Soulme
1378,2019-02-27,94,Dottignies
1379,2019-02-27,78,Saint-Servais
1380,2019-02-27,70,Sint-Pieters-Woluwe
1381,2019-02-27,83,Hasselt
1382,2019-02-27,86,Waret-l'Évêque
1383,2019-02-27,85,Tiegem
1384,2019-02-27,72,Lesve
1385,2019-02-27,88,Hasselt
1386,2019-02-27,84,Antwerpen
1387,2019-02-27,69,Lanklaar
1388,2019-02-27,88,Merelbeke
1389,2019-02-27,97,Brugge
1390,2019-02-27,92,Lommel
1391,2019-02-26,88,Tongeren
1392,2019-02-26,78,Wavre
1393,2019-02-26,79,Heers
1394,2019-02-26,93,Barry
1395,2019-02-26,83,Pecq
1396,2019-02-26,64,-
1397,2019-02-26,94,Ramegnies-Chin
1398,2019-02-26,78,Deinze
1399,2019-02-26,96,Namur
1400,2019-02-26,98,Hasselt
1401,2019-02-26,89,Ciney
1402,2019-02-26,99,Bissegem
1403,2019-02-26,90,
1404,2019-02-26,86,Neerpelt
1405,2019-02-26,89,-
1406,2019-02-26,89,Heusden-Zolder
1407,2019-02-26,86,Mouscron
1408,2019-02-26,92,
1409,2019-02-26,96,Bande
1410,2019-02-26,88,Halen
1411,2019-02-26,81,Auvelais
1412,2019-02-26,83,Zutendaal
1413,2019-02-26,85,Andrimont
1414,2019-02-26,67,Lamain
1415,2019-02-26,80,Arlon
1416,2019-02-26,42,Rutten
1417,2019-02-26,74,Genk
1418,2019-02-26,66,Hasselt
1419,2019-02-26,63,-
1420,2019-02-26,97,Marneffe
1421,2019-02-26,78,-
1422,2019-02-26,78,Heks
1423,2019-02-26,82,Herk-de-Stad
1424,2019-02-25,83,Heers
1425,2019-02-25,87,Jambes
1426,2019-02-25,92,Bilzen
1427,2019-02-25,78,Stevoort
1428,2019-02-25,73,Opont
1429,2019-02-25,69,Tamines
1430,2019-02-25,62,Huy
1431,2019-02-25,61,Tournai
1432,2019-02-25,81,Koersel
1433,2019-02-25,94,Lessines
1434,2019-02-25,92,Namur
1435,2019-02-25,70,Molenbaix
1436,2019-02-25,81,Kuringen
1437,2019-02-25,88,Lessines
1438,2019-02-25,81,Zoersel
1439,2019-02-25,56,Huy
1440,2019-02-25,98,Hasselt
1441,2019-02-25,88,Champion
1442,2019-02-25,90,Vlijtingen
1443,2019-02-25,92,-
1444,2019-02-25,98,Wevelgem
1445,2019-02-25,87,Juseret
1446,2019-02-25,80,Charneux
1447,2019-02-25,79,Wijchmaal
1448,2019-02-25,83,Uccle
1449,2019-02-25,85,Veldwezelt
1450,2019-02-25,85,Wachtebeke
1451,2019-02-25,78,Eigenbilzen
1452,2019-02-25,88,
1453,2019-02-25,86,Ellezelles
1454,2019-02-25,74,Amonines
1455,2019-02-25,79,Aalter
1456,2019-02-25,81,Niel-bij-As
1457,2019-02-25,94,-
1458,2019-02-25,82,Diepenbeek
1459,2019-02-25,100,Henri-Chapelle
1460,2019-02-25,51,Hasselt
1461,2019-02-25,94,Genk
1462,2019-02-25,65,Diepenbeek
1463,2019-02-25,79,Schoten
1464,2019-02-25,73,Knokke
1465,2019-02-24,102,Wijnegem
1466,2019-02-24,83,Lummen
1467,2019-02-24,82,Bastogne
1468,2019-02-24,83,Bree
1469,2019-02-24,45,Bailleul
1470,2019-02-24,85,Hasselt
1471,2019-02-24,70,Kain
1472,2019-02-24,95,Tournai
1473,2019-02-24,91,Philippeville
1474,2019-02-24,82,Huccorgne
1475,2019-02-24,97,Tournai
1476,2019-02-24,92,Wépion
1477,2019-02-24,85,Hasselt
1478,2019-02-24,92,Thimister
1479,2019-02-24,90,Lanaken
1480,2019-02-24,84,Haversin
1481,2019-02-24,94,Messancy
1482,2019-02-24,79,Riemst
1483,2019-02-24,92,Bocholt
1484,2019-02-24,74,Namur
1485,2019-02-24,87,Brasschaat
1486,2019-02-24,95,Marke
1487,2019-02-24,83,-
1488,2019-02-24,92,Lennik
1489,2019-02-24,94,Opglabbeek
1490,2019-02-24,88,-
1491,2019-02-24,89,Sint-Truiden
1492,2019-02-24,90,Wellen
1493,2019-02-24,71,
1494,2019-02-24,98,Tenneville
1495,2019-02-24,83,Opglabbeek
1496,2019-02-24,93,Neerglabbeek
1497,2019-02-24,88,Namur
1498,2019-02-24,91,Huldenberg
1499,2019-02-24,66,Hasselt
1500,2019-02-24,70,Papignies
1501,2019-02-24,84,Overpelt
1502,2019-02-23,76,Broekom
1503,2019-02-23,89,Beauraing
1504,2019-02-23,71,Houthalen
1505,2019-02-23,67,Boninne
1506,2019-02-23,87,Zepperen
1507,2019-02-23,94,Opglabbeek
1508,2019-02-23,92,Deinze
1509,2019-02-23,50,Assenois
1510,2019-02-23,80,Meeuwen
1511,2019-02-23,90,Deinze
1512,2019-02-23,99,Frasnes-lez-Buissenal
1513,2019-02-23,87,Broechem
1514,2019-02-23,88,Saint-Servais
1515,2019-02-23,94,Heusden
1516,2019-02-23,64,-
1517,2019-02-23,72,Gaurain-Ramecroix
1518,2019-02-23,49,Ciney
1519,2019-02-23,84,Sint-Truiden
1520,2019-02-23,82,Bovesse
1521,2019-02-23,79,Maaseik
1522,2019-02-23,79,Hasselt
1523,2019-02-23,75,Rijkevorsel
1524,2019-02-23,88,Huy
1525,2019-02-23,86,Chièvres
1526,2019-02-23,81,Lens-Saint-Servais
1527,2019-02-23,55,Anderlecht
1528,2019-02-23,81,Kapellen
1529,2019-02-23,91,Kaulille
1530,2019-02-23,84,Thynes
1531,2019-02-23,58,Meulebeke
1532,2019-02-23,88,Laarne
1533,2019-02-23,82,Stembert
1534,2019-02-23,89,Ranst
1535,2019-02-23,88,Lanaken
1536,2019-02-23,83,Heusden-Zolder
1537,2019-02-23,77,Munsterbilzen
1538,2019-02-23,75,Elen
1539,2019-02-23,75,Heusden-Zolder
1540,2019-02-23,90,Lummen
1541,2019-02-23,96,Ophoven
1542,2019-02-23,87,Neerpelt
1543,2019-02-23,84,Maaseik
1544,2019-02-22,93,Rijkevorsel
1545,2019-02-22,87,Baelen
1546,2019-02-22,73,Sint-Truiden
1547,2019-02-22,82,Vliermaalroot
1548,2019-02-22,99,Genk
1549,2019-02-22,88,Marneffe
1550,2019-02-22,84,Jambes
1551,2019-02-22,93,Ieper
1552,2019-02-22,60,Sint-Huibrechts-Lille
1553,2019-02-22,101,Ellezelles
1554,2019-02-22,66,Rumes
1555,2019-02-22,41,Oudenaarde
1556,2019-02-22,57,Emptinne
1557,2019-02-22,89,Herderen
1558,2019-02-22,91,Froyennes
1559,2019-02-22,83,Munsterbilzen
1560,2019-02-22,79,Bilzen
1561,2019-02-22,88,Antwerpen
1562,2019-02-22,80,Schilde
1563,2019-02-22,53,Lommel
1564,2019-02-22,96,Hasselt
1565,2019-02-22,79,Furfooz
1566,2019-02-22,82,Herenthout
1567,2019-02-22,59,Hargimont
1568,2019-02-22,83,Koersel
1569,2019-02-22,50,
1570,2019-02-22,93,Gentbrugge
1571,2019-02-22,92,Kortrijk
1572,2019-02-22,93,Sint-Truiden
1573,2019-02-22,57,Wilrijk
1574,2019-02-22,76,Ekeren
1575,2019-02-22,95,Stembert
1576,2019-02-22,84,Bilzen
1577,2019-02-22,86,Essen
1578,2019-02-22,76,Neufchâteau
1579,2019-02-21,75,Ieper
1580,2019-02-21,83,Schulen
1581,2019-02-21,87,Rumes
1582,2019-02-21,83,Winenne
1583,2019-02-21,77,Brecht
1584,2019-02-21,69,Turnhout
1585,2019-02-21,90,Wanze
1586,2019-02-21,88,Oudsbergen
1587,2019-02-21,81,Zonhoven
1588,2019-02-21,84,Tournai
1589,2019-02-21,92,Pottes
1590,2019-02-21,99,Diepenbeek
1591,2019-02-21,96,Bilzen
1592,2019-02-21,79,Zonhoven
1593,2019-02-21,87,
1594,2019-02-21,91,Maasmechelen
1595,2019-02-21,86,Hasselt
1596,2019-02-21,91,
1597,2019-02-21,66,Dinant
1598,2019-02-21,91,Rienne
1599,2019-02-21,103,Stekene
1600,2019-02-21,66,Beauraing
1601,2019-02-21,60,Maasmechelen
1602,2019-02-21,92,Rongy
1603,2019-02-21,94,Jemeppe-sur-Sambre
1604,2019-02-21,85,Alken
1605,2019-02-21,78,Herderen
1606,2019-02-21,77,Ath
1607,2019-02-21,48,Peer
1608,2019-02-21,94,Heusden-Zolder
1609,2019-02-21,87,Mornimont
1610,2019-02-21,75,Brecht
1611,2019-02-21,86,Helchteren
1612,2019-02-21,85,Izegem
1613,2019-02-21,84,Malonne
1614,2019-02-21,92,Zelem
1615,2019-02-21,78,Baillonville
