country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-20,-10.0,-9.0,104.0,-35.0,-42.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-21,-16.0,-10.0,95.0,-33.0,-41.0,10.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-22,-22.0,-16.0,68.0,-21.0,-1.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-23,-19.0,-10.0,55.0,-23.0,6.0,1.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-24,-2.0,-6.0,69.0,-34.0,-41.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-25,-3.0,-5.0,64.0,-33.0,-40.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-26,-9.0,-11.0,46.0,-33.0,-37.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-27,-5.0,-6.0,75.0,-31.0,-38.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-28,-12.0,-5.0,48.0,-30.0,-37.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-29,-16.0,-11.0,38.0,-18.0,-1.0,3.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-30,-20.0,-11.0,19.0,-23.0,5.0,2.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-08-31,9.0,2.0,55.0,-29.0,-40.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-01,0.0,2.0,66.0,-21.0,-36.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-02,-4.0,-4.0,69.0,-19.0,-31.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-03,-12.0,-4.0,38.0,-22.0,-34.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-04,-13.0,-4.0,57.0,-19.0,-31.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-05,-14.0,-9.0,63.0,-15.0,-1.0,3.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-06,-8.0,-3.0,82.0,-11.0,6.0,0.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-07,-4.0,-3.0,70.0,-18.0,-35.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-08,-7.0,-2.0,66.0,-18.0,-34.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-09,-7.0,-5.0,65.0,-17.0,-30.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-10,-9.0,-4.0,75.0,-17.0,-31.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-11,-12.0,-4.0,84.0,-15.0,-30.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-12,-15.0,-8.0,90.0,-9.0,0.0,1.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-13,-5.0,-2.0,117.0,-4.0,7.0,-2.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-14,-4.0,-4.0,104.0,-14.0,-26.0,3.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-15,-7.0,-3.0,113.0,-15.0,-26.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-16,-8.0,-7.0,87.0,-14.0,-25.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-17,-11.0,-6.0,70.0,-18.0,-26.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-18,-14.0,-5.0,80.0,-15.0,-25.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-19,-16.0,-10.0,93.0,-10.0,-1.0,1.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-20,-7.0,-4.0,109.0,2.0,5.0,-1.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-21,-7.0,-5.0,80.0,-15.0,-26.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-22,-9.0,-4.0,81.0,-14.0,-25.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-23,-14.0,-5.0,37.0,-16.0,-22.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-24,-18.0,-5.0,19.0,-19.0,-23.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-25,-23.0,-6.0,2.0,-19.0,-23.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-26,-23.0,-9.0,-2.0,-25.0,-4.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-27,-26.0,-13.0,7.0,-24.0,1.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-28,-19.0,-9.0,-7.0,-23.0,-25.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-29,-10.0,-1.0,36.0,-16.0,-21.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-09-30,-10.0,-3.0,27.0,-14.0,-20.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-01,-17.0,-2.0,1.0,-19.0,-19.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-02,-17.0,-1.0,3.0,-16.0,-20.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-03,-15.0,-3.0,7.0,-17.0,-3.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-04,-17.0,-11.0,7.0,-19.0,2.0,3.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-05,-12.0,-4.0,9.0,-18.0,-24.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-06,-14.0,-2.0,16.0,-17.0,-20.0,6.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-07,-12.0,-3.0,18.0,-16.0,-18.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-08,-20.0,-4.0,-2.0,-20.0,-19.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-09,-20.0,-2.0,20.0,-20.0,-20.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-10,-19.0,-7.0,19.0,-20.0,-3.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-11,-26.0,-11.0,16.0,-25.0,0.0,4.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-12,-16.0,-3.0,17.0,-20.0,-21.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-13,-19.0,-3.0,8.0,-22.0,-21.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-14,-17.0,-5.0,13.0,-19.0,-19.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-15,-22.0,-3.0,8.0,-21.0,-20.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-16,-22.0,-1.0,13.0,-19.0,-20.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-17,-20.0,-5.0,30.0,-18.0,-4.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-18,-23.0,-12.0,24.0,-22.0,-1.0,5.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-19,-33.0,-4.0,20.0,-24.0,-25.0,10.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-20,-35.0,-3.0,3.0,-28.0,-26.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-21,-35.0,-4.0,5.0,-26.0,-25.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-22,-38.0,-1.0,7.0,-27.0,-26.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-23,-41.0,2.0,12.0,-25.0,-26.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-24,-42.0,-5.0,10.0,-29.0,-16.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-25,-51.0,-10.0,-1.0,-34.0,-16.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-26,-34.0,-5.0,5.0,-31.0,-29.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-27,-35.0,-2.0,0.0,-32.0,-29.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-28,-36.0,-5.0,-10.0,-36.0,-31.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-29,-37.0,2.0,-20.0,-39.0,-34.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-30,-35.0,9.0,-4.0,-35.0,-34.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-10-31,-35.0,-2.0,31.0,-25.0,-18.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-01,-52.0,-16.0,-7.0,-39.0,-22.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-02,-57.0,-19.0,7.0,-58.0,-62.0,22.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-03,-52.0,-9.0,41.0,-53.0,-53.0,19.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-04,-53.0,-15.0,53.0,-49.0,-50.0,17.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-05,-52.0,-7.0,53.0,-51.0,-52.0,20.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-06,-56.0,-6.0,51.0,-50.0,-52.0,21.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-07,-59.0,-15.0,76.0,-38.0,-25.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-08,-56.0,-17.0,58.0,-37.0,-22.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-09,-47.0,-11.0,43.0,-50.0,-49.0,17.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-10,-47.0,4.0,18.0,-51.0,-50.0,18.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-11,-67.0,-58.0,87.0,-59.0,-79.0,25.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-12,-50.0,5.0,17.0,-50.0,-48.0,19.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-13,-56.0,-3.0,2.0,-50.0,-47.0,21.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-14,-57.0,-10.0,47.0,-38.0,-22.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-15,-65.0,-20.0,-27.0,-50.0,-23.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-16,-50.0,-11.0,-11.0,-41.0,-32.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-17,-49.0,-7.0,3.0,-40.0,-32.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-18,-47.0,-10.0,47.0,-35.0,-31.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-19,-54.0,-9.0,-21.0,-42.0,-32.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-20,-54.0,-3.0,1.0,-39.0,-31.0,17.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-21,-58.0,-11.0,13.0,-41.0,-20.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-22,-63.0,-18.0,-11.0,-45.0,-21.0,10.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-23,-48.0,-11.0,8.0,-39.0,-31.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-24,-47.0,-5.0,19.0,-38.0,-31.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-25,-48.0,-9.0,15.0,-37.0,-30.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-26,-51.0,-5.0,2.0,-39.0,-30.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-27,-52.0,-1.0,-1.0,-38.0,-30.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-28,-54.0,-9.0,45.0,-33.0,-18.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-29,-59.0,-15.0,10.0,-39.0,-18.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-11-30,-48.0,-11.0,-17.0,-41.0,-30.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-01,-34.0,1.0,-9.0,-36.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-02,-33.0,-1.0,-1.0,-34.0,-27.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-03,-39.0,1.0,-21.0,-37.0,-28.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-04,-39.0,6.0,-10.0,-33.0,-27.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-05,-42.0,-3.0,1.0,-32.0,-14.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-06,-52.0,-11.0,2.0,-37.0,-15.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-07,-33.0,-5.0,-13.0,-35.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-08,-33.0,0.0,7.0,-34.0,-27.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-09,-36.0,-6.0,-7.0,-35.0,-26.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-10,-39.0,-1.0,-1.0,-35.0,-28.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-11,-44.0,-1.0,-26.0,-35.0,-28.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-12,-44.0,-4.0,-14.0,-34.0,-14.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-13,-47.0,-8.0,16.0,-33.0,-14.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-14,-31.0,-3.0,-6.0,-35.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-15,-30.0,3.0,1.0,-35.0,-31.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-16,-31.0,0.0,12.0,-34.0,-32.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-17,-33.0,5.0,3.0,-36.0,-33.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-18,-37.0,6.0,11.0,-33.0,-32.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-19,-43.0,-3.0,-4.0,-32.0,-14.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-20,-39.0,6.0,32.0,-27.0,-11.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-21,-24.0,6.0,-22.0,-49.0,-53.0,18.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-22,-19.0,23.0,15.0,-45.0,-53.0,17.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-23,-24.0,27.0,-13.0,-46.0,-53.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-24,-34.0,22.0,-29.0,-54.0,-64.0,20.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-25,-81.0,-81.0,7.0,-71.0,-84.0,28.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-26,-55.0,-17.0,-1.0,-42.0,-26.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-27,-67.0,-28.0,-56.0,-56.0,-23.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-28,-24.0,9.0,30.0,-49.0,-63.0,20.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-29,-24.0,17.0,45.0,-48.0,-62.0,20.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-30,-26.0,25.0,37.0,-45.0,-60.0,17.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2020-12-31,-36.0,28.0,1.0,-54.0,-67.0,21.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-01,-82.0,-83.0,9.0,-71.0,-83.0,28.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-02,-53.0,-15.0,7.0,-40.0,-23.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-03,-58.0,-17.0,-1.0,-43.0,-14.0,10.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-04,-36.0,0.0,-26.0,-40.0,-30.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-05,-37.0,0.0,-11.0,-39.0,-30.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-06,-36.0,-3.0,-14.0,-39.0,-28.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-07,-44.0,-7.0,-26.0,-41.0,-29.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-08,-46.0,-4.0,-22.0,-39.0,-27.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-09,-43.0,-5.0,6.0,-34.0,-11.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-10,-51.0,-14.0,25.0,-35.0,-11.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-11,-36.0,-7.0,-16.0,-38.0,-28.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-12,-40.0,-6.0,-13.0,-39.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-13,-41.0,-8.0,-10.0,-38.0,-28.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-14,-50.0,-12.0,-27.0,-42.0,-31.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-15,-49.0,-6.0,-16.0,-39.0,-29.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-16,-51.0,-13.0,-6.0,-40.0,-16.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-17,-58.0,-19.0,2.0,-43.0,-15.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-18,-40.0,-10.0,-10.0,-39.0,-30.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-19,-45.0,-11.0,-22.0,-41.0,-31.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-20,-41.0,-8.0,-3.0,-37.0,-29.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-21,-47.0,-10.0,-17.0,-40.0,-30.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-22,-47.0,-3.0,0.0,-36.0,-28.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-23,-46.0,-7.0,-5.0,-35.0,-12.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-24,-56.0,-17.0,14.0,-39.0,-14.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-25,-39.0,-8.0,-1.0,-38.0,-31.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-26,-39.0,-5.0,9.0,-37.0,-30.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-27,-43.0,-9.0,-14.0,-38.0,-29.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-28,-46.0,-5.0,-25.0,-40.0,-31.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-29,-45.0,0.0,-13.0,-37.0,-30.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-30,-47.0,-7.0,-35.0,-39.0,-14.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-01-31,-52.0,-15.0,16.0,-34.0,-12.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-01,-39.0,-6.0,-11.0,-37.0,-30.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-02,-40.0,-2.0,-9.0,-37.0,-30.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-03,-42.0,-9.0,-21.0,-39.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-04,-42.0,-2.0,10.0,-35.0,-29.0,13.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-05,-43.0,3.0,6.0,-34.0,-27.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-06,-43.0,-1.0,-12.0,-35.0,-11.0,11.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-07,-60.0,-20.0,-4.0,-43.0,-17.0,9.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-08,-43.0,-12.0,-14.0,-41.0,-38.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-09,-41.0,-3.0,6.0,-40.0,-37.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-10,-40.0,-4.0,-6.0,-41.0,-34.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-11,-42.0,1.0,0.0,-41.0,-35.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-12,-44.0,2.0,-5.0,-40.0,-34.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-13,-37.0,1.0,26.0,-32.0,-13.0,10.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-14,-43.0,-4.0,43.0,-32.0,-9.0,7.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-15,-33.0,-6.0,-7.0,-45.0,-45.0,15.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-16,-29.0,2.0,39.0,-40.0,-44.0,14.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-17,-32.0,-3.0,36.0,-38.0,-40.0,12.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-18,-37.0,-1.0,2.0,-43.0,-43.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-19,-38.0,6.0,43.0,-37.0,-42.0,16.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-20,-37.0,1.0,92.0,-19.0,-10.0,8.0
BE,Belgium,,,,,,ChIJl5fz7WR9wUcR8g_mObTy60c,2021-02-21,-38.0,9.0,126.0,-12.0,-5.0,3.0
