INS,FR_INS,NL_INS,INS6,FR_INS6,NL_INS6,
71053,Sint-Truiden,Saint-Trond,71053M,GELINDEN,GELINDEN,
71053,Sint-Truiden,Saint-Trond,71053N,AALST,AALST,
71053,Sint-Truiden,Saint-Trond,71053P,KERKOM-BIJ-SINT-TRUIDEN + DEEL VAN BORLO,KERKOM-BIJ-SINT-TRUIDEN + DEEL VAN BORLO,
71053,Sint-Truiden,Saint-Trond,71053R,VELM,VELM,
71057,Tessenderlo,Tessenderlo,71057A,TESSENDERLO,TESSENDERLO,
71066,Zonhoven,Zonhoven,71066A,ZONHOVEN*+ DEEL VAN HOUTHALEN,ZONHOVEN*+ DEEL VAN HOUTHALEN,
71066,Zonhoven,Zonhoven,71066B,DEEL VAN ZOLDER,DEEL VAN ZOLDER,
71067,Zutendaal,Zutendaal,71067A,ZUTENDAAL,ZUTENDAAL,
71069,Ham,Ham,71069A,OOSTHAM,OOSTHAM,
71069,Ham,Ham,71069B,KWAADMECHELEN,KWAADMECHELEN,
71070,Heusden-Zolder,Heusden-Zolder,71070A,HEUSDEN,HEUSDEN,
71070,Heusden-Zolder,Heusden-Zolder,71070B,ZOLDER*+ DEEL VAN ZONHOVEN + DEEL VAN HOUTHALEN,ZOLDER*+ DEEL VAN ZONHOVEN + DEEL VAN HOUTHALEN,
72003,Bocholt,Bocholt,72003A,BOCHOLT,BOCHOLT,
72003,Bocholt,Bocholt,72003B,REPPEL,REPPEL,
72003,Bocholt,Bocholt,72003C,KAULILLE,KAULILLE,
72004,Bree,Bree,720041,WIJZIGING VAN GEMEENTEGRENS,WIJZIGING VAN GEMEENTEGRENS,
72004,Bree,Bree,72004A,BREE,BREE,
72004,Bree,Bree,72004B,TONGERLO,TONGERLO,
72004,Bree,Bree,72004C,OPITTER,OPITTER,
72018,Kinrooi,Kinrooi,72018A,KINROOI,KINROOI,
72018,Kinrooi,Kinrooi,72018B,MOLENBEERSEL,MOLENBEERSEL,
72018,Kinrooi,Kinrooi,72018C,KESSENICH,KESSENICH,
72018,Kinrooi,Kinrooi,72018D,OPHOVEN,OPHOVEN,
72020,Lommel,Lommel,72020A,LOMMEL,LOMMEL,
72021,Maaseik,Maaseik,72021A,MAASEIK,MAASEIK,
72021,Maaseik,Maaseik,72021B,NEEROETEREN,NEEROETEREN,
72021,Maaseik,Maaseik,72021C,OPOETEREN,OPOETEREN,
72043,Pelt,Pelt,72025A,NEERPELT,NEERPELT,
72043,Pelt,Pelt,72025B,SINT-HUIBRECHTS-LILLE,SINT-HUIBRECHTS-LILLE,
72043,Pelt,Pelt,72029A,OVERPELT,OVERPELT,
72030,Peer,Peer,72030A,PEER,PEER,
72030,Peer,Peer,72030B,KLEINE BROGEL,KLEINE BROGEL,
72030,Peer,Peer,72030C,GROTE BROGEL,GROTE BROGEL,
72030,Peer,Peer,72030D,WIJCHMAAL,WIJCHMAAL,
72037,Hamont-Achel,Hamont-Achel,72037A,HAMONT,HAMONT,
72037,Hamont-Achel,Hamont-Achel,72037B,ACHEL,ACHEL,
72038,Hechtel-Eksel,Hechtel-Eksel,72038A,HECHTEL + DEEL HELCHTEREN,HECHTEL + DEEL HELCHTEREN,
72038,Hechtel-Eksel,Hechtel-Eksel,72038B,EKSEL+ DEEL VAN OVERPELT,EKSEL+ DEEL VAN OVERPELT,
72039,Houthalen-Helchteren,Houthalen-Helchteren,72039A,HOUTHALEN*+ DEEL VAN ZONHOVEN EN ZOLDER,HOUTHALEN*+ DEEL VAN ZONHOVEN EN ZOLDER,
72039,Houthalen-Helchteren,Houthalen-Helchteren,72039B,HELCHTEREN*,HELCHTEREN*,
72042,Oudsbergen,Oudsbergen,72040A,MEEUWEN,MEEUWEN,
72042,Oudsbergen,Oudsbergen,72040B,WIJSHAGEN,WIJSHAGEN,
72042,Oudsbergen,Oudsbergen,72040C,ELLIKOM,ELLIKOM,
72042,Oudsbergen,Oudsbergen,72040D,GRUITRODE,GRUITRODE,
72042,Oudsbergen,Oudsbergen,72040E,NEERGLABBEEK,NEERGLABBEEK,
72041,Dilsen-Stokkem,Dilsen-Stokkem,72041A,DILSEN,DILSEN,
72041,Dilsen-Stokkem,Dilsen-Stokkem,72041B,ROTEM,ROTEM,
72041,Dilsen-Stokkem,Dilsen-Stokkem,72041C,ELEN,ELEN,
72041,Dilsen-Stokkem,Dilsen-Stokkem,72041D,STOKKEM,STOKKEM,
72041,Dilsen-Stokkem,Dilsen-Stokkem,72041E,LANKLAAR,LANKLAAR,
73001,Alken,Alken,73001A,ALKEN,ALKEN,
73006,Bilzen,Bilzen,73006A,BILZEN,BILZEN,
73006,Bilzen,Bilzen,73006B,BEVERST,BEVERST,
73006,Bilzen,Bilzen,73006C,MUNSTERBILZEN,MUNSTERBILZEN,
73006,Bilzen,Bilzen,73006D,WALTWILDER,WALTWILDER,
73006,Bilzen,Bilzen,73006E,HOELBEEK,HOELBEEK,
73006,Bilzen,Bilzen,73006F,EIGENBILZEN,EIGENBILZEN,
73006,Bilzen,Bilzen,73006G,MOPERTINGEN,MOPERTINGEN,
73006,Bilzen,Bilzen,73006H,HEES,HEES,
73006,Bilzen,Bilzen,73006J,ROSMEER,ROSMEER,
73006,Bilzen,Bilzen,73006K,KLEINE-SPOUWEN,KLEINE-SPOUWEN,
73006,Bilzen,Bilzen,73006L,GROTE-SPOUWEN,GROTE-SPOUWEN,
73006,Bilzen,Bilzen,73006M,RIJKHOVEN,RIJKHOVEN,
73006,Bilzen,Bilzen,73006N,MARTENSLINDE,MARTENSLINDE,
73009,Borgloon,Looz,73009A,BORGLOON,BORGLOON,
73009,Borgloon,Looz,73009B,KUTTEKOVEN,KUTTEKOVEN,
73009,Borgloon,Looz,73009C,KERNIEL,KERNIEL,
73009,Borgloon,Looz,73009D,GORS-OPLEEUW,GORS-OPLEEUW,
73009,Borgloon,Looz,73009E,JESSEREN+ DEEL VAN HAREN,JESSEREN+ DEEL VAN HAREN,
73009,Borgloon,Looz,73009F,BOMMERSHOVEN+ DEEL VAN KOLMONT,BOMMERSHOVEN+ DEEL VAN KOLMONT,
73009,Borgloon,Looz,73009G,GROOT-LOON,GROOT-LOON,
73009,Borgloon,Looz,73009H,BROEKOM,BROEKOM,
73009,Borgloon,Looz,73009J,HENDRIEKEN,HENDRIEKEN,
73009,Borgloon,Looz,73009K,VOORT,VOORT,
73009,Borgloon,Looz,73009L,GOTEM,GOTEM,
73009,Borgloon,Looz,73009M,HOEPERTINGEN,HOEPERTINGEN,
73009,Borgloon,Looz,73009N,RIJKEL,RIJKEL,
73022,Heers,Heers,73022A,HEERS,HEERS,
73022,Heers,Heers,73022B,BATSHEERS,BATSHEERS,
73022,Heers,Heers,73022C,OPHEERS,OPHEERS,
73022,Heers,Heers,73022D,VEULEN,VEULEN,
73022,Heers,Heers,73022E,GUTSCHOVEN,GUTSCHOVEN,
73022,Heers,Heers,73022F,METTEKOVEN,METTEKOVEN,
73022,Heers,Heers,73022G,KLEIN-GELMEN+DEEL VAN GELMEN,KLEIN-GELMEN+DEEL VAN GELMEN,
73022,Heers,Heers,73022H,HEKS,HEKS,
73022,Heers,Heers,73022J,HORPMAAL,HORPMAAL,
73022,Heers,Heers,73022K,VECHMAAL,VECHMAAL,
73022,Heers,Heers,73022L,MECHELEN-BOVELINGEN,MECHELEN-BOVELINGEN,
73022,Heers,Heers,73022M,RUKKELINGEN-LOON,RUKKELINGEN-LOON,
73028,Herstappe,Herstappe,73028A,HERSTAPPE,HERSTAPPE,
73032,Hoeselt,Hoeselt,73032A,HOESELT + DEEL VAN TONGEREN,HOESELT + DEEL VAN TONGEREN,
73032,Hoeselt,Hoeselt,73032B,WERM,WERM,
73032,Hoeselt,Hoeselt,73032C,ROMERSHOVEN,ROMERSHOVEN,
73032,Hoeselt,Hoeselt,73032D,SINT-HUIBRECHTS-HERN + DEEL VAN TONGEREN,SINT-HUIBRECHTS-HERN + DEEL VAN TONGEREN,
73032,Hoeselt,Hoeselt,73032E,SCHALKHOVEN,SCHALKHOVEN,
73040,Kortessem,Kortessem,73040A,KORTESSEM,KORTESSEM,
73040,Kortessem,Kortessem,73040B,WINTERSHOVEN,WINTERSHOVEN,
73040,Kortessem,Kortessem,73040C,VLIERMAALROOT,VLIERMAALROOT,
73040,Kortessem,Kortessem,73040D,VLIERMAAL,VLIERMAAL,
73040,Kortessem,Kortessem,73040E,GUIGOVEN,GUIGOVEN,
73042,Lanaken,Lanaken,73042A,LANAKEN,LANAKEN,
73042,Lanaken,Lanaken,73042B,REKEM,REKEM,
73042,Lanaken,Lanaken,73042C,NEERHAREN,NEERHAREN,
73042,Lanaken,Lanaken,73042D,VELDWEZELT,VELDWEZELT,
73042,Lanaken,Lanaken,73042E,GELLIK,GELLIK,
73066,Riemst,Riemst,730661,WIJZIGING VAN GEMEENTEGRENS,WIJZIGING VAN GEMEENTEGRENS,
73066,Riemst,Riemst,73066A,RIEMST,RIEMST,
73066,Riemst,Riemst,73066B,HERDEREN,HERDEREN,
73066,Riemst,Riemst,73066C,VLIJTINGEN,VLIJTINGEN,
73066,Riemst,Riemst,73066D,VROENHOVEN,VROENHOVEN,
73066,Riemst,Riemst,73066E,KANNE,KANNE,
73066,Riemst,Riemst,73066F,ZICHEN-ZUSSEN-BOLDER,ZICHEN-ZUSSEN-BOLDER,
73066,Riemst,Riemst,73066G,VALMEER,VALMEER,
73066,Riemst,Riemst,73066H,MILLEN,MILLEN,
73066,Riemst,Riemst,73066J,GENOELSELDEREN + DEEL VAN 'S HERENELDEREN,GENOELSELDEREN + DEEL VAN 'S HERENELDEREN,
73066,Riemst,Riemst,73066K,MEMBRUGGEN,MEMBRUGGEN,
73083,Tongeren,Tongres,730831,WIJZIGING VAN GEMEENTEGRENS,WIJZIGING VAN GEMEENTEGRENS,
73083,Tongeren,Tongres,73083A,TONGEREN*,TONGEREN*,
73083,Tongeren,Tongres,73083B,KONINKSEM,KONINKSEM,
73083,Tongeren,Tongres,73083C,NEERREPEN,NEERREPEN,
73083,Tongeren,Tongres,73083D,RIKSINGEN,RIKSINGEN,
73083,Tongeren,Tongres,73083E,HENIS,HENIS,
73083,Tongeren,Tongres,73083F,BERG,BERG,
73083,Tongeren,Tongres,73083G,MAL,MAL,
73083,Tongeren,Tongres,73083H,SLUIZEN,SLUIZEN,
73083,Tongeren,Tongres,73083J,NEREM,NEREM,
73083,Tongeren,Tongres,73083K,VREREN,VREREN,
73083,Tongeren,Tongres,73083L,RUTTEN,RUTTEN,
73083,Tongeren,Tongres,73083M,LAUW,LAUW,
73083,Tongeren,Tongres,73083N,WIDOOIE,WIDOOIE,
73083,Tongeren,Tongres,73083P,PIRINGEN,PIRINGEN,
73083,Tongeren,Tongres,73083R,OVERREPEN,OVERREPEN,
73083,Tongeren,Tongres,73083S,'S HERENELDEREN*,'S HERENELDEREN*,
73098,Wellen,Wellen,73098A,WELLEN,WELLEN,
73098,Wellen,Wellen,73098B,HERTEN,HERTEN,
73098,Wellen,Wellen,73098C,BERLINGEN,BERLINGEN,
73098,Wellen,Wellen,73098D,ULBEEK,ULBEEK,
73107,Maasmechelen,Maasmechelen,73107A,MECHELEN-AAN-DE-MAAS,MECHELEN-AAN-DE-MAAS,
73107,Maasmechelen,Maasmechelen,73107B,OPGRIMBIE,OPGRIMBIE,
73107,Maasmechelen,Maasmechelen,73107C,VUCHT,VUCHT,
73107,Maasmechelen,Maasmechelen,73107D,EISDEN,EISDEN,
73107,Maasmechelen,Maasmechelen,73107E,LEUT,LEUT,
73107,Maasmechelen,Maasmechelen,73107F,MEESWIJK,MEESWIJK,
73107,Maasmechelen,Maasmechelen,73107G,BOORSEM,BOORSEM,
73107,Maasmechelen,Maasmechelen,73107H,UIKHOVEN,UIKHOVEN,
73109,Voeren,Fourons,73109A,'S GRAVENVOEREN,'S GRAVENVOEREN,
73109,Voeren,Fourons,73109B,SINT-MARTENS-VOEREN,SINT-MARTENS-VOEREN,
73109,Voeren,Fourons,73109C,TEUVEN,TEUVEN,
73109,Voeren,Fourons,73109D,REMERSDAAL,REMERSDAAL,
73109,Voeren,Fourons,73109E,SINT-PIETERS-VOEREN,SINT-PIETERS-VOEREN,
73109,Voeren,Fourons,73109F,MOELINGEN,MOELINGEN,
81001,Aarlen,Arlon,81001A,ARLON + PARTIE DE WOLKRANGE,ARLON + PARTIE DE WOLKRANGE,
81001,Aarlen,Arlon,81001B,AUTELBAS,AUTELBAS,
81001,Aarlen,Arlon,81001C,HEINSCH + PARTIE DE HACHY,HEINSCH + PARTIE DE HACHY,
81001,Aarlen,Arlon,81001D,BONNERT,BONNERT,
81001,Aarlen,Arlon,81001E,GUIRSCH,GUIRSCH,
81001,Aarlen,Arlon,81001F,TOERNICH,TOERNICH,
81003,Attert,Attert,81003A,ATTERT,ATTERT,
81003,Attert,Attert,81003B,TONTELANGE,TONTELANGE,
81003,Attert,Attert,81003C,THIAUMONT,THIAUMONT,
81003,Attert,Attert,81003D,NOBRESSART,NOBRESSART,
81003,Attert,Attert,81003E,NOTHOMB,NOTHOMB,
81004,Aubange,Aubange,81004A,AUBANGE,AUBANGE,
81004,Aubange,Aubange,81004B,ATHUS + PARTIE DE MESSANCY,ATHUS + PARTIE DE MESSANCY,
81004,Aubange,Aubange,81004C,HALANZY,HALANZY,
81004,Aubange,Aubange,81004D,RACHECOURT,RACHECOURT,
81013,Martelange,Martelange,81013A,MARTELANGE + PARTIE D'ANLIER,MARTELANGE + PARTIE D'ANLIER,
81015,Messancy,Messancy,81015A,MESSANCY*,MESSANCY*,
81015,Messancy,Messancy,81015B,SELANGE,SELANGE,
81015,Messancy,Messancy,81015C,HABERGY,HABERGY,
81015,Messancy,Messancy,81015D,WOLKRANGE*,WOLKRANGE*,
81015,Messancy,Messancy,81015E,HONDELANGE,HONDELANGE,
82003,Bastenaken,Bastogne,82003A,BASTOGNE + PARTIE DE LONGCHAMPS ET SIBRET,BASTOGNE + PARTIE DE LONGCHAMPS ET SIBRET,
82003,Bastenaken,Bastogne,82003B,WARDIN,WARDIN,
82003,Bastenaken,Bastogne,82003C,VILLERS-LA-BONNE-EAU,VILLERS-LA-BONNE-EAU,
82003,Bastenaken,Bastogne,82003D,NOVILLE,NOVILLE,
82003,Bastenaken,Bastogne,82003E,LONGVILLY,LONGVILLY,
82005,Bertogne,Bertogne,82005A,BERTOGNE,BERTOGNE,
82005,Bertogne,Bertogne,82005B,LONGCHAMPS*,LONGCHAMPS*,
82005,Bertogne,Bertogne,82005C,FLAMIERGE*,FLAMIERGE*,
82009,Fauvillers,Fauvillers,82009A,FAUVILLERS,FAUVILLERS,
82009,Fauvillers,Fauvillers,82009B,TINTANGE,TINTANGE,
82009,Fauvillers,Fauvillers,82009C,HOLLANGE,HOLLANGE,
82014,Houffalize,Houffalize,820141,MODIFICATION DE LIMITE COMMUNALE,MODIFICATION DE LIMITE COMMUNALE,
82014,Houffalize,Houffalize,82014A,HOUFFALIZE,HOUFFALIZE,
82014,Houffalize,Houffalize,82014B,MABOMPRE,MABOMPRE,
82014,Houffalize,Houffalize,82014C,NADRIN,NADRIN,
82014,Houffalize,Houffalize,82014D,WIBRIN,WIBRIN,
82014,Houffalize,Houffalize,82014E,TAILLES,TAILLES,
82014,Houffalize,Houffalize,82014F,MONT,MONT,
82014,Houffalize,Houffalize,82014G,TAVIGNY,TAVIGNY,
82032,Vielsalm,Vielsalm,82032A,VIELSALM+PART D'ARBREFONTAINE,VIELSALM+PART D'ARBREFONTAINE,
82032,Vielsalm,Vielsalm,82032B,PETIT-THIER + PARTIE DE BEHO,PETIT-THIER + PARTIE DE BEHO,
82032,Vielsalm,Vielsalm,82032C,BIHAIN + PARTIE DE LIERNEUX,BIHAIN + PARTIE DE LIERNEUX,
82032,Vielsalm,Vielsalm,82032D,GRAND-HALLEUX,GRAND-HALLEUX,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,820361,MODIFICATION DE LIMITE COMMUNALE,MODIFICATION DE LIMITE COMMUNALE,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036A,VAUX-LEZ-ROSIERES,VAUX-LEZ-ROSIERES,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036B,NIVES,NIVES,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036C,MORHET,MORHET,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036D,HOMPRE,HOMPRE,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036E,SIBRET*,SIBRET*,
82036,Vaux-sur-Sûre,Vaux-sur-Sûre,82036F,JUSERET,JUSERET,
82037,Gouvy,Gouvy,82037A,BOVIGNY,BOVIGNY,
82037,Gouvy,Gouvy,82037B,BEHO*,BEHO*,
82037,Gouvy,Gouvy,82037C,LIMERLE,LIMERLE,
82037,Gouvy,Gouvy,82037D,CHERAIN,CHERAIN,
82037,Gouvy,Gouvy,82037E,MONTLEBAN,MONTLEBAN,
82038,Sainte-Ode,Sainte-Ode,82038A,TILLET,TILLET,
82038,Sainte-Ode,Sainte-Ode,82038B,AMBERLOUP,AMBERLOUP,
82038,Sainte-Ode,Sainte-Ode,82038C,LAVACHERIE+PARTIE DE FLAMIERGE,LAVACHERIE+PARTIE DE FLAMIERGE,
83012,Durbuy,Durbuy,83012A,DURBUY,DURBUY,
83012,Durbuy,Durbuy,83012B,GRANDHAN*,GRANDHAN*,
83012,Durbuy,Durbuy,83012C,SEPTON,SEPTON,
83012,Durbuy,Durbuy,83012D,TOHOGNE,TOHOGNE,
83012,Durbuy,Durbuy,83012E,BARVAUX,BARVAUX,
83012,Durbuy,Durbuy,83012F,BORLON,BORLON,
83012,Durbuy,Durbuy,83012G,BENDE,BENDE,
83012,Durbuy,Durbuy,83012H,BOMAL,BOMAL,
83012,Durbuy,Durbuy,83012J,IZIER,IZIER,
83012,Durbuy,Durbuy,83012K,VILLERS-SAINTE-GERTRUDE,VILLERS-SAINTE-GERTRUDE,
83012,Durbuy,Durbuy,83012L,HEYD,HEYD,
83012,Durbuy,Durbuy,83012M,WERIS,WERIS,
83013,Erezée,Erezée,83013A,EREZEE,EREZEE,
83013,Erezée,Erezée,83013B,AMONINES,AMONINES,
83013,Erezée,Erezée,83013C,SOY*,SOY*,
83013,Erezée,Erezée,83013D,MORMONT,MORMONT,
83028,Hotton,Hotton,83028A,HOTTON + PARTIE DE SOY,HOTTON + PARTIE DE SOY,
83028,Hotton,Hotton,83028B,HAMPTEAU,HAMPTEAU,
83028,Hotton,Hotton,83028C,MARENNE*,MARENNE*,
83028,Hotton,Hotton,83028D,FRONVILLE,FRONVILLE,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031A,LA ROCHE-EN-ARDENNE + PARTIE DE MARCOURT,LA ROCHE-EN-ARDENNE + PARTIE DE MARCOURT,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031B,SAMREE,SAMREE,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031C,ORTHO,ORTHO,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031D,HIVES,HIVES,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031E,BEAUSAINT,BEAUSAINT,
83031,La Roche-en-Ardenne,La Roche-en-Ardenne,83031F,HALLEUX,HALLEUX,
83034,Marche-en-Famenne,Marche-en-Famenne,83034A,MARCHE-EN-FAMENNE +PARTIE DE BAILLONVILLE ET NOISEUX,MARCHE-EN-FAMENNE +PARTIE DE BAILLONVILLE ET NOISEUX,
83034,Marche-en-Famenne,Marche-en-Famenne,83034B,WAHA + PARTIE DE MARENNE,WAHA + PARTIE DE MARENNE,
83034,Marche-en-Famenne,Marche-en-Famenne,83034C,AYE,AYE,
83034,Marche-en-Famenne,Marche-en-Famenne,83034D,HARGIMONT,HARGIMONT,
83034,Marche-en-Famenne,Marche-en-Famenne,83034E,ON,ON,
83034,Marche-en-Famenne,Marche-en-Famenne,83034F,HUMAIN*,HUMAIN*,
83034,Marche-en-Famenne,Marche-en-Famenne,83034G,ROY,ROY,
83040,Nassogne,Nassogne,83040A,NASSOGNE,NASSOGNE,
83040,Nassogne,Nassogne,83040B,MASBOURG,MASBOURG,
83040,Nassogne,Nassogne,83040C,AMBLY,AMBLY,
83040,Nassogne,Nassogne,83040D,HARSIN,HARSIN,
83040,Nassogne,Nassogne,83040E,GRUNE,GRUNE,
83040,Nassogne,Nassogne,83040F,LESTERNY,LESTERNY,
83040,Nassogne,Nassogne,83040G,FORRIERES,FORRIERES,
83040,Nassogne,Nassogne,83040H,BANDE,BANDE,
83044,Rendeux,Rendeux,83044A,RENDEUX,RENDEUX,
83044,Rendeux,Rendeux,83044B,BEFFE,BEFFE,
83044,Rendeux,Rendeux,83044C,MARCOURT*,MARCOURT*,
83044,Rendeux,Rendeux,83044D,HODISTER,HODISTER,
83049,Tenneville,Tenneville,83049A,TENNEVILLE+PARTIE DE FLAMIERGE,TENNEVILLE+PARTIE DE FLAMIERGE,
83049,Tenneville,Tenneville,83049B,CHAMPLON,CHAMPLON,
83049,Tenneville,Tenneville,83049C,ERNEUVILLE,ERNEUVILLE,
83055,Manhay,Manhay,830551,MODIFICATION DE LIMITE COMMUNALE,MODIFICATION DE LIMITE COMMUNALE,
83055,Manhay,Manhay,83055A,GRANDMENIL,GRANDMENIL,
83055,Manhay,Manhay,83055B,HARRE*,HARRE*,
83055,Manhay,Manhay,83055C,VAUX-CHAVANNE + PARTIE DE BRA,VAUX-CHAVANNE + PARTIE DE BRA,
83055,Manhay,Manhay,83055D,MALEMPRE,MALEMPRE,
83055,Manhay,Manhay,83055E,ODEIGNE,ODEIGNE,
83055,Manhay,Manhay,83055F,DOCHAMPS,DOCHAMPS,
84009,Bertrix,Bertrix,84009A,BERTRIX + PARTIE D'OFFAGNE,BERTRIX + PARTIE D'OFFAGNE,
84009,Bertrix,Bertrix,84009B,JEHONVILLE,JEHONVILLE,
84009,Bertrix,Bertrix,84009C,ORGEO,ORGEO,
84009,Bertrix,Bertrix,84009D,CUGNON,CUGNON,
84009,Bertrix,Bertrix,84009E,AUBY-SUR-SEMOIS,AUBY-SUR-SEMOIS,
84010,Bouillon,Bouillon,84010A,BOUILLON,BOUILLON,
84010,Bouillon,Bouillon,84010B,CORBION + PARTIE D'ALLE,CORBION + PARTIE D'ALLE,
84010,Bouillon,Bouillon,84010C,SENSENRUTH,SENSENRUTH,
84010,Bouillon,Bouillon,84010D,NOIREFONTAINE,NOIREFONTAINE,
84010,Bouillon,Bouillon,84010E,DOHAN,DOHAN,
84010,Bouillon,Bouillon,84010F,ROCHEHAUT,ROCHEHAUT,
84010,Bouillon,Bouillon,84010G,POUPEHAN,POUPEHAN,
84010,Bouillon,Bouillon,84010H,UCIMONT,UCIMONT,
84010,Bouillon,Bouillon,84010J,VIVY,VIVY,
84010,Bouillon,Bouillon,84010K,BELLEVAUX,BELLEVAUX,
84010,Bouillon,Bouillon,84010L,LES HAYONS,LES HAYONS,
84016,Daverdisse,Daverdisse,84016A,DAVERDISSE,DAVERDISSE,
84016,Daverdisse,Daverdisse,84016B,PORCHERESSE,PORCHERESSE,
84016,Daverdisse,Daverdisse,84016C,GEMBES,GEMBES,
84016,Daverdisse,Daverdisse,84016D,HAUT-FAYS,HAUT-FAYS,
84029,Herbeumont,Herbeumont,84029A,HERBEUMONT,HERBEUMONT,
84029,Herbeumont,Herbeumont,84029B,SAINT-MEDARD,SAINT-MEDARD,
84029,Herbeumont,Herbeumont,84029C,STRAIMONT,STRAIMONT,
84033,Léglise,Léglise,84033A,LEGLISE + PARTIE D'ANLIER,LEGLISE + PARTIE D'ANLIER,
84033,Léglise,Léglise,84033B,EBLY,EBLY,
84033,Léglise,Léglise,84033C,WITRY,WITRY,
84033,Léglise,Léglise,84033D,MELLIER,MELLIER,
84033,Léglise,Léglise,84033E,ASSENOIS*,ASSENOIS*,
84035,Libin,Libin,84035A,LIBIN*,LIBIN*,
84035,Libin,Libin,84035B,VILLANCE,VILLANCE,
84035,Libin,Libin,84035C,SMUID*,SMUID*,
84035,Libin,Libin,84035D,OCHAMPS,OCHAMPS,
84035,Libin,Libin,84035E,ANLOY,ANLOY,
84035,Libin,Libin,84035F,TRANSINNE,TRANSINNE,
84035,Libin,Libin,84035G,REDU,REDU,
84043,Neufchâteau,Neufchâteau,84043A,NEUFCHATEAU,NEUFCHATEAU,
84043,Neufchâteau,Neufchâteau,84043B,LONGLIER,LONGLIER,
84043,Neufchâteau,Neufchâteau,84043C,HAMIPRE + PARTIE D'ASSENOIS,HAMIPRE + PARTIE D'ASSENOIS,
84043,Neufchâteau,Neufchâteau,84043D,GRAPFONTAINE,GRAPFONTAINE,
84043,Neufchâteau,Neufchâteau,84043E,TOURNAY,TOURNAY,
84043,Neufchâteau,Neufchâteau,84043F,GRANDVOIR,GRANDVOIR,
84050,Paliseul,Paliseul,84050A,PALISEUL,PALISEUL,
84050,Paliseul,Paliseul,84050B,OPONT,OPONT,
84050,Paliseul,Paliseul,84050C,FRAMONT,FRAMONT,
84050,Paliseul,Paliseul,84050D,OFFAGNE*,OFFAGNE*,
84050,Paliseul,Paliseul,84050E,FAYS-LES-VENEURS,FAYS-LES-VENEURS,
84050,Paliseul,Paliseul,84050F,NOLLEVAUX,NOLLEVAUX,
84050,Paliseul,Paliseul,84050G,CARLSBOURG,CARLSBOURG,
84050,Paliseul,Paliseul,84050H,MAISSIN,MAISSIN,
84059,Saint-Hubert,Saint-Hubert,84059A,SAINT-HUBERT,SAINT-HUBERT,
84059,Saint-Hubert,Saint-Hubert,84059B,VESQUEVILLE,VESQUEVILLE,
84059,Saint-Hubert,Saint-Hubert,84059C,HATRIVAL + PARTIE DE LIBIN ET SMUID,HATRIVAL + PARTIE DE LIBIN ET SMUID,
84059,Saint-Hubert,Saint-Hubert,84059D,ARVILLE,ARVILLE,
84059,Saint-Hubert,Saint-Hubert,84059E,AWENNE,AWENNE,
84059,Saint-Hubert,Saint-Hubert,84059F,MIRWART,MIRWART,
84068,Tellin,Tellin,84068A,TELLIN,TELLIN,
84068,Tellin,Tellin,84068B,BURE,BURE,
84068,Tellin,Tellin,84068C,RESTEIGNE*,RESTEIGNE*,
84068,Tellin,Tellin,84068D,GRUPONT,GRUPONT,
84075,Wellin,Wellin,84075A,WELLIN,WELLIN,
84075,Wellin,Wellin,84075B,HALMA,HALMA,
84075,Wellin,Wellin,84075C,LOMPREZ,LOMPREZ,
84075,Wellin,Wellin,84075D,SOHIER,SOHIER,
84075,Wellin,Wellin,84075E,CHANLY,CHANLY,
84077,Libramont-Chevigny,Libramont-Chevigny,84077A,LIBRAMONT,LIBRAMONT,
84077,Libramont-Chevigny,Libramont-Chevigny,84077B,BRAS,BRAS,
84077,Libramont-Chevigny,Libramont-Chevigny,84077C,SAINT-PIERRE,SAINT-PIERRE,
84077,Libramont-Chevigny,Libramont-Chevigny,84077D,RECOGNE,RECOGNE,
84077,Libramont-Chevigny,Libramont-Chevigny,84077E,FREUX,FREUX,
84077,Libramont-Chevigny,Libramont-Chevigny,84077F,SAINTE-MARIE-CHEVIGNY,SAINTE-MARIE-CHEVIGNY,
84077,Libramont-Chevigny,Libramont-Chevigny,84077G,MOIRCY,MOIRCY,
84077,Libramont-Chevigny,Libramont-Chevigny,84077H,REMAGNE,REMAGNE,
85007,Chiny,Chiny,85007A,CHINY,CHINY,
85007,Chiny,Chiny,85007B,SUXY,SUXY,
85007,Chiny,Chiny,85007C,LES BULLES,LES BULLES,
85007,Chiny,Chiny,85007D,IZEL,IZEL,
85007,Chiny,Chiny,85007E,JAMOIGNE,JAMOIGNE,
85007,Chiny,Chiny,85007F,TERMES,TERMES,
85009,Etalle,Etalle,85009A,ETALLE,ETALLE,
85009,Etalle,Etalle,85009B,VANCE,VANCE,
