,YEAR_WEEK,NIS5,AGEGROUP,DOSE,CUMUL
77093,21W11,61072,85+,B,116
77094,21W11,61079,0-17,A,<10
77095,21W11,61079,18-34,A,67
77096,21W11,61079,18-34,B,31
77097,21W11,61079,35-44,A,73
77098,21W11,61079,35-44,B,37
77099,21W11,61079,45-54,A,84
77100,21W11,61079,45-54,B,44
77101,21W11,61079,55-64,A,95
77102,21W11,61079,55-64,B,34
77103,21W11,61079,65-74,A,105
77104,21W11,61079,65-74,B,<10
77105,21W11,61079,75-84,A,62
77106,21W11,61079,75-84,B,<10
77107,21W11,61079,85+,A,43
77108,21W11,61079,85+,B,12
77109,21W11,61080,0-17,A,<10
77110,21W11,61080,18-34,A,96
77111,21W11,61080,18-34,B,53
77112,21W11,61080,35-44,A,92
77113,21W11,61080,35-44,B,51
77114,21W11,61080,45-54,A,85
77115,21W11,61080,45-54,B,43
77116,21W11,61080,55-64,A,56
77117,21W11,61080,55-64,B,26
77118,21W11,61080,65-74,A,31
77119,21W11,61080,65-74,B,<10
77120,21W11,61080,75-84,A,61
77121,21W11,61080,75-84,B,<10
77122,21W11,61080,85+,A,31
77123,21W11,61080,85+,B,12
77124,21W11,61081,18-34,A,60
77125,21W11,61081,18-34,B,38
77126,21W11,61081,35-44,A,40
77127,21W11,61081,35-44,B,21
77128,21W11,61081,45-54,A,46
77129,21W11,61081,45-54,B,23
77130,21W11,61081,55-64,A,63
77131,21W11,61081,55-64,B,33
77132,21W11,61081,65-74,A,62
77133,21W11,61081,65-74,B,15
77134,21W11,61081,75-84,A,62
77135,21W11,61081,75-84,B,16
77136,21W11,61081,85+,A,55
77137,21W11,61081,85+,B,46
77138,21W11,62003,0-17,A,<10
77139,21W11,62003,18-34,A,326
77140,21W11,62003,18-34,B,173
77141,21W11,62003,35-44,A,306
77142,21W11,62003,35-44,B,151
77143,21W11,62003,45-54,A,325
77144,21W11,62003,45-54,B,168
77145,21W11,62003,55-64,A,382
77146,21W11,62003,55-64,B,159
77147,21W11,62003,65-74,A,317
77148,21W11,62003,65-74,B,60
77149,21W11,62003,75-84,A,508
77150,21W11,62003,75-84,B,70
77151,21W11,62003,85+,A,427
77152,21W11,62003,85+,B,148
77153,21W11,62006,0-17,A,<10
77154,21W11,62006,0-17,B,<10
77155,21W11,62006,18-34,A,141
77156,21W11,62006,18-34,B,64
77157,21W11,62006,35-44,A,116
77158,21W11,62006,35-44,B,58
77159,21W11,62006,45-54,A,128
77160,21W11,62006,45-54,B,62
77161,21W11,62006,55-64,A,164
77162,21W11,62006,55-64,B,65
77163,21W11,62006,65-74,A,179
77164,21W11,62006,65-74,B,32
77165,21W11,62006,75-84,A,225
77166,21W11,62006,75-84,B,63
77167,21W11,62006,85+,A,218
77168,21W11,62006,85+,B,111
77169,21W11,62009,0-17,A,<10
77170,21W11,62009,0-17,B,<10
77171,21W11,62009,18-34,A,200
77172,21W11,62009,18-34,B,117
77173,21W11,62009,35-44,A,165
77174,21W11,62009,35-44,B,100
77175,21W11,62009,45-54,A,178
77176,21W11,62009,45-54,B,88
77177,21W11,62009,55-64,A,198
77178,21W11,62009,55-64,B,68
77179,21W11,62009,65-74,A,205
77180,21W11,62009,65-74,B,27
77181,21W11,62009,75-84,A,246
77182,21W11,62009,75-84,B,33
77183,21W11,62009,85+,A,186
77184,21W11,62009,85+,B,74
77185,21W11,62011,18-34,A,136
77186,21W11,62011,18-34,B,70
77187,21W11,62011,35-44,A,159
77188,21W11,62011,35-44,B,80
77189,21W11,62011,45-54,A,137
77190,21W11,62011,45-54,B,74
77191,21W11,62011,55-64,A,137
77192,21W11,62011,55-64,B,58
77193,21W11,62011,65-74,A,110
77194,21W11,62011,65-74,B,26
77195,21W11,62011,75-84,A,127
77196,21W11,62011,75-84,B,25
77197,21W11,62011,85+,A,95
77198,21W11,62011,85+,B,43
77199,21W11,62015,18-34,A,149
77200,21W11,62015,18-34,B,74
77201,21W11,62015,35-44,A,144
77202,21W11,62015,35-44,B,86
77203,21W11,62015,45-54,A,167
77204,21W11,62015,45-54,B,104
77205,21W11,62015,55-64,A,186
77206,21W11,62015,55-64,B,94
77207,21W11,62015,65-74,A,149
77208,21W11,62015,65-74,B,31
77209,21W11,62015,75-84,A,123
77210,21W11,62015,75-84,B,30
77211,21W11,62015,85+,A,90
77212,21W11,62015,85+,B,26
77213,21W11,62022,0-17,A,<10
77214,21W11,62022,0-17,B,<10
77215,21W11,62022,18-34,A,371
77216,21W11,62022,18-34,B,213
77217,21W11,62022,35-44,A,295
77218,21W11,62022,35-44,B,177
77219,21W11,62022,45-54,A,376
77220,21W11,62022,45-54,B,210
77221,21W11,62022,55-64,A,494
77222,21W11,62022,55-64,B,211
77223,21W11,62022,65-74,A,554
77224,21W11,62022,65-74,B,114
77225,21W11,62022,75-84,A,560
77226,21W11,62022,75-84,B,186
77227,21W11,62022,85+,A,530
77228,21W11,62022,85+,B,373
77229,21W11,62026,18-34,A,73
77230,21W11,62026,18-34,B,43
77231,21W11,62026,35-44,A,68
77232,21W11,62026,35-44,B,33
77233,21W11,62026,45-54,A,93
77234,21W11,62026,45-54,B,42
77235,21W11,62026,55-64,A,76
77236,21W11,62026,55-64,B,30
77237,21W11,62026,65-74,A,76
77238,21W11,62026,65-74,B,17
77239,21W11,62026,75-84,A,109
77240,21W11,62026,75-84,B,31
77241,21W11,62026,85+,A,82
77242,21W11,62026,85+,B,36
77243,21W11,62027,18-34,A,120
77244,21W11,62027,18-34,B,62
77245,21W11,62027,35-44,A,125
77246,21W11,62027,35-44,B,65
77247,21W11,62027,45-54,A,92
77248,21W11,62027,45-54,B,56
77249,21W11,62027,55-64,A,87
77250,21W11,62027,55-64,B,49
77251,21W11,62027,65-74,A,59
77252,21W11,62027,65-74,B,13
77253,21W11,62027,75-84,A,103
77254,21W11,62027,75-84,B,<10
77255,21W11,62027,85+,A,44
77256,21W11,62027,85+,B,13
77257,21W11,62032,18-34,A,263
77258,21W11,62032,18-34,B,135
77259,21W11,62032,35-44,A,211
77260,21W11,62032,35-44,B,107
77261,21W11,62032,45-54,A,239
77262,21W11,62032,45-54,B,115
77263,21W11,62032,55-64,A,278
77264,21W11,62032,55-64,B,131
77265,21W11,62032,65-74,A,420
77266,21W11,62032,65-74,B,59
77267,21W11,62032,75-84,A,356
77268,21W11,62032,75-84,B,33
77269,21W11,62032,85+,A,212
77270,21W11,62032,85+,B,78
77271,21W11,62038,0-17,A,<10
77272,21W11,62038,18-34,A,180
77273,21W11,62038,18-34,B,98
77274,21W11,62038,35-44,A,167
77275,21W11,62038,35-44,B,102
77276,21W11,62038,45-54,A,209
77277,21W11,62038,45-54,B,126
77278,21W11,62038,55-64,A,198
77279,21W11,62038,55-64,B,94
77280,21W11,62038,65-74,A,176
77281,21W11,62038,65-74,B,45
77282,21W11,62038,75-84,A,231
77283,21W11,62038,75-84,B,54
77284,21W11,62038,85+,A,170
77285,21W11,62038,85+,B,103
77286,21W11,62051,0-17,A,<10
77287,21W11,62051,0-17,B,<10
77288,21W11,62051,18-34,A,416
77289,21W11,62051,18-34,B,225
77290,21W11,62051,35-44,A,416
77291,21W11,62051,35-44,B,249
77292,21W11,62051,45-54,A,455
77293,21W11,62051,45-54,B,269
77294,21W11,62051,55-64,A,497
77295,21W11,62051,55-64,B,260
77296,21W11,62051,65-74,A,338
77297,21W11,62051,65-74,B,131
77298,21W11,62051,75-84,A,389
77299,21W11,62051,75-84,B,168
77300,21W11,62051,85+,A,487
77301,21W11,62051,85+,B,372
77302,21W11,62060,18-34,A,130
77303,21W11,62060,18-34,B,61
77304,21W11,62060,35-44,A,163
77305,21W11,62060,35-44,B,81
77306,21W11,62060,45-54,A,184
77307,21W11,62060,45-54,B,85
77308,21W11,62060,55-64,A,171
77309,21W11,62060,55-64,B,69
77310,21W11,62060,65-74,A,142
77311,21W11,62060,65-74,B,26
77312,21W11,62060,75-84,A,162
77313,21W11,62060,75-84,B,25
77314,21W11,62060,85+,A,108
77315,21W11,62060,85+,B,37
77316,21W11,62063,0-17,A,10
77317,21W11,62063,0-17,B,<10
77318,21W11,62063,18-34,A,2801
77319,21W11,62063,18-34,B,1451
77320,21W11,62063,35-44,A,1877
77321,21W11,62063,35-44,B,1020
77322,21W11,62063,45-54,A,2014
77323,21W11,62063,45-54,B,980
77324,21W11,62063,55-64,A,2509
77325,21W11,62063,55-64,B,1092
77326,21W11,62063,65-74,A,2624
77327,21W11,62063,65-74,B,647
77328,21W11,62063,75-84,A,2273
77329,21W11,62063,75-84,B,719
77330,21W11,62063,85+,A,2369
77331,21W11,62063,85+,B,1132
77332,21W11,62079,0-17,A,<10
77333,21W11,62079,0-17,B,<10
77334,21W11,62079,18-34,A,273
77335,21W11,62079,18-34,B,158
77336,21W11,62079,35-44,A,314
77337,21W11,62079,35-44,B,176
77338,21W11,62079,45-54,A,346
77339,21W11,62079,45-54,B,175
77340,21W11,62079,55-64,A,322
77341,21W11,62079,55-64,B,157
77342,21W11,62079,65-74,A,288
77343,21W11,62079,65-74,B,60
77344,21W11,62079,75-84,A,445
77345,21W11,62079,75-84,B,98
77346,21W11,62079,85+,A,355
77347,21W11,62079,85+,B,172
77348,21W11,62093,0-17,A,<10
77349,21W11,62093,18-34,A,255
77350,21W11,62093,18-34,B,145
77351,21W11,62093,35-44,A,246
77352,21W11,62093,35-44,B,151
77353,21W11,62093,45-54,A,209
77354,21W11,62093,45-54,B,126
77355,21W11,62093,55-64,A,231
77356,21W11,62093,55-64,B,120
77357,21W11,62093,65-74,A,155
77358,21W11,62093,65-74,B,42
77359,21W11,62093,75-84,A,343
77360,21W11,62093,75-84,B,66
77361,21W11,62093,85+,A,302
77362,21W11,62093,85+,B,106
77363,21W11,62096,0-17,A,<10
77364,21W11,62096,0-17,B,<10
77365,21W11,62096,18-34,A,710
77366,21W11,62096,18-34,B,361
77367,21W11,62096,35-44,A,609
77368,21W11,62096,35-44,B,330
77369,21W11,62096,45-54,A,765
77370,21W11,62096,45-54,B,379
77371,21W11,62096,55-64,A,732
77372,21W11,62096,55-64,B,311
77373,21W11,62096,65-74,A,525
77374,21W11,62096,65-74,B,131
77375,21W11,62096,75-84,A,518
77376,21W11,62096,75-84,B,164
77377,21W11,62096,85+,A,575
77378,21W11,62096,85+,B,278
77379,21W11,62099,0-17,A,<10
77380,21W11,62099,0-17,B,<10
77381,21W11,62099,18-34,A,244
77382,21W11,62099,18-34,B,136
77383,21W11,62099,35-44,A,227
77384,21W11,62099,35-44,B,134
77385,21W11,62099,45-54,A,264
77386,21W11,62099,45-54,B,149
77387,21W11,62099,55-64,A,217
77388,21W11,62099,55-64,B,109
77389,21W11,62099,65-74,A,207
77390,21W11,62099,65-74,B,60
77391,21W11,62099,75-84,A,277
77392,21W11,62099,75-84,B,59
77393,21W11,62099,85+,A,172
77394,21W11,62099,85+,B,104
77395,21W11,62100,0-17,A,<10
77396,21W11,62100,0-17,B,<10
77397,21W11,62100,18-34,A,313
77398,21W11,62100,18-34,B,166
77399,21W11,62100,35-44,A,299
77400,21W11,62100,35-44,B,162
77401,21W11,62100,45-54,A,326
77402,21W11,62100,45-54,B,159
77403,21W11,62100,55-64,A,367
77404,21W11,62100,55-64,B,129
77405,21W11,62100,65-74,A,488
77406,21W11,62100,65-74,B,49
77407,21W11,62100,75-84,A,396
77408,21W11,62100,75-84,B,77
77409,21W11,62100,85+,A,259
77410,21W11,62100,85+,B,144
77411,21W11,62108,18-34,A,216
77412,21W11,62108,18-34,B,121
77413,21W11,62108,35-44,A,182
77414,21W11,62108,35-44,B,111
77415,21W11,62108,45-54,A,209
77416,21W11,62108,45-54,B,107
77417,21W11,62108,55-64,A,239
77418,21W11,62108,55-64,B,118
77419,21W11,62108,65-74,A,155
77420,21W11,62108,65-74,B,49
77421,21W11,62108,75-84,A,226
77422,21W11,62108,75-84,B,64
77423,21W11,62108,85+,A,161
77424,21W11,62108,85+,B,77
77425,21W11,62118,0-17,A,<10
77426,21W11,62118,0-17,B,<10
77427,21W11,62118,18-34,A,250
77428,21W11,62118,18-34,B,138
77429,21W11,62118,35-44,A,266
77430,21W11,62118,35-44,B,160
77431,21W11,62118,45-54,A,257
77432,21W11,62118,45-54,B,127
77433,21W11,62118,55-64,A,245
77434,21W11,62118,55-64,B,100
77435,21W11,62118,65-74,A,179
77436,21W11,62118,65-74,B,31
77437,21W11,62118,75-84,A,314
77438,21W11,62118,75-84,B,40
77439,21W11,62118,85+,A,224
77440,21W11,62118,85+,B,69
77441,21W11,62119,0-17,A,<10
77442,21W11,62119,0-17,B,<10
77443,21W11,62119,18-34,A,205
77444,21W11,62119,18-34,B,117
77445,21W11,62119,35-44,A,188
77446,21W11,62119,35-44,B,95
77447,21W11,62119,45-54,A,244
77448,21W11,62119,45-54,B,119
77449,21W11,62119,55-64,A,181
77450,21W11,62119,55-64,B,87
77451,21W11,62119,65-74,A,201
77452,21W11,62119,65-74,B,49
77453,21W11,62119,75-84,A,323
77454,21W11,62119,75-84,B,87
77455,21W11,62119,85+,A,184
77456,21W11,62119,85+,B,127
77457,21W11,62120,0-17,A,<10
77458,21W11,62120,0-17,B,<10
77459,21W11,62120,18-34,A,332
77460,21W11,62120,18-34,B,162
77461,21W11,62120,35-44,A,344
77462,21W11,62120,35-44,B,169
77463,21W11,62120,45-54,A,378
77464,21W11,62120,45-54,B,184
77465,21W11,62120,55-64,A,337
77466,21W11,62120,55-64,B,125
77467,21W11,62120,65-74,A,243
77468,21W11,62120,65-74,B,81
77469,21W11,62120,75-84,A,487
77470,21W11,62120,75-84,B,114
77471,21W11,62120,85+,A,361
77472,21W11,62120,85+,B,153
77473,21W11,62121,0-17,A,<10
77474,21W11,62121,18-34,A,186
77475,21W11,62121,18-34,B,103
77476,21W11,62121,35-44,A,158
77477,21W11,62121,35-44,B,90
77478,21W11,62121,45-54,A,248
77479,21W11,62121,45-54,B,123
77480,21W11,62121,55-64,A,250
77481,21W11,62121,55-64,B,130
77482,21W11,62121,65-74,A,372
77483,21W11,62121,65-74,B,48
77484,21W11,62121,75-84,A,356
77485,21W11,62121,75-84,B,39
77486,21W11,62121,85+,A,202
77487,21W11,62121,85+,B,93
77488,21W11,62122,18-34,A,135
77489,21W11,62122,18-34,B,79
77490,21W11,62122,35-44,A,134
77491,21W11,62122,35-44,B,71
77492,21W11,62122,45-54,A,131
77493,21W11,62122,45-54,B,65
77494,21W11,62122,55-64,A,129
77495,21W11,62122,55-64,B,53
77496,21W11,62122,65-74,A,99
77497,21W11,62122,65-74,B,17
77498,21W11,62122,75-84,A,45
77499,21W11,62122,75-84,B,<10
77500,21W11,62122,85+,A,36
77501,21W11,62122,85+,B,13
77502,21W11,63001,18-34,A,60
77503,21W11,63001,18-34,B,43
77504,21W11,63001,35-44,A,48
77505,21W11,63001,35-44,B,32
77506,21W11,63001,45-54,A,50
77507,21W11,63001,45-54,B,43
77508,21W11,63001,55-64,A,66
77509,21W11,63001,55-64,B,45
77510,21W11,63001,65-74,A,39
77511,21W11,63001,65-74,B,23
77512,21W11,63001,75-84,A,30
77513,21W11,63001,75-84,B,22
77514,21W11,63001,85+,A,44
77515,21W11,63001,85+,B,14
77516,21W11,63003,18-34,A,67
77517,21W11,63003,18-34,B,39
77518,21W11,63003,35-44,A,48
77519,21W11,63003,35-44,B,27
77520,21W11,63003,45-54,A,61
77521,21W11,63003,45-54,B,30
77522,21W11,63003,55-64,A,70
77523,21W11,63003,55-64,B,32
77524,21W11,63003,65-74,A,58
77525,21W11,63003,65-74,B,15
77526,21W11,63003,75-84,A,107
77527,21W11,63003,75-84,B,46
77528,21W11,63003,85+,A,65
77529,21W11,63003,85+,B,45
77530,21W11,63004,0-17,A,<10
77531,21W11,63004,18-34,A,67
77532,21W11,63004,18-34,B,39
77533,21W11,63004,35-44,A,54
77534,21W11,63004,35-44,B,32
77535,21W11,63004,45-54,A,61
77536,21W11,63004,45-54,B,35
77537,21W11,63004,55-64,A,60
77538,21W11,63004,55-64,B,32
77539,21W11,63004,65-74,A,78
77540,21W11,63004,65-74,B,16
77541,21W11,63004,75-84,A,90
77542,21W11,63004,75-84,B,23
77543,21W11,63004,85+,A,35
77544,21W11,63004,85+,B,26
77545,21W11,63012,18-34,A,42
77546,21W11,63012,18-34,B,24
77547,21W11,63012,35-44,A,38
77548,21W11,63012,35-44,B,27
77549,21W11,63012,45-54,A,56
77550,21W11,63012,45-54,B,42
77551,21W11,63012,55-64,A,53
77552,21W11,63012,55-64,B,34
77553,21W11,63012,65-74,A,27
77554,21W11,63012,65-74,B,23
77555,21W11,63012,75-84,A,30
77556,21W11,63012,75-84,B,18
77557,21W11,63012,85+,A,33
77558,21W11,63012,85+,B,16
77559,21W11,63013,18-34,A,67
77560,21W11,63013,18-34,B,50
77561,21W11,63013,35-44,A,38
77562,21W11,63013,35-44,B,31
77563,21W11,63013,45-54,A,48
77564,21W11,63013,45-54,B,38
77565,21W11,63013,55-64,A,56
77566,21W11,63013,55-64,B,41
77567,21W11,63013,65-74,A,43
77568,21W11,63013,65-74,B,35
77569,21W11,63013,75-84,A,61
77570,21W11,63013,75-84,B,50
77571,21W11,63013,85+,A,57
77572,21W11,63013,85+,B,40
77573,21W11,63020,0-17,A,<10
77574,21W11,63020,18-34,A,184
77575,21W11,63020,18-34,B,76
77576,21W11,63020,35-44,A,137
77577,21W11,63020,35-44,B,63
77578,21W11,63020,45-54,A,169
77579,21W11,63020,45-54,B,71
77580,21W11,63020,55-64,A,208
77581,21W11,63020,55-64,B,54
77582,21W11,63020,65-74,A,90
77583,21W11,63020,65-74,B,19
77584,21W11,63020,75-84,A,156
77585,21W11,63020,75-84,B,30
77586,21W11,63020,85+,A,105
77587,21W11,63020,85+,B,57
77588,21W11,63023,0-17,A,<10
77589,21W11,63023,0-17,B,<10
77590,21W11,63023,18-34,A,267
77591,21W11,63023,18-34,B,163
77592,21W11,63023,35-44,A,184
77593,21W11,63023,35-44,B,126
77594,21W11,63023,45-54,A,207
77595,21W11,63023,45-54,B,130
77596,21W11,63023,55-64,A,263
77597,21W11,63023,55-64,B,160
77598,21W11,63023,65-74,A,175
77599,21W11,63023,65-74,B,106
77600,21W11,63023,75-84,A,135
77601,21W11,63023,75-84,B,94
77602,21W11,63023,85+,A,258
77603,21W11,63023,85+,B,118
77604,21W11,63035,0-17,A,<10
77605,21W11,63035,0-17,B,<10
77606,21W11,63035,18-34,A,316
77607,21W11,63035,18-34,B,147
77608,21W11,63035,35-44,A,270
77609,21W11,63035,35-44,B,124
77610,21W11,63035,45-54,A,298
77611,21W11,63035,45-54,B,158
77612,21W11,63035,55-64,A,270
77613,21W11,63035,55-64,B,127
77614,21W11,63035,65-74,A,236
77615,21W11,63035,65-74,B,44
77616,21W11,63035,75-84,A,334
77617,21W11,63035,75-84,B,47
77618,21W11,63035,85+,A,179
77619,21W11,63035,85+,B,71
77620,21W11,63038,0-17,A,<10
77621,21W11,63038,0-17,B,<10
77622,21W11,63038,18-34,A,140
77623,21W11,63038,18-34,B,63
77624,21W11,63038,35-44,A,105
77625,21W11,63038,35-44,B,47
77626,21W11,63038,45-54,A,144
77627,21W11,63038,45-54,B,77
77628,21W11,63038,55-64,A,174
77629,21W11,63038,55-64,B,84
77630,21W11,63038,65-74,A,387
77631,21W11,63038,65-74,B,31
77632,21W11,63038,75-84,A,163
77633,21W11,63038,75-84,B,27
77634,21W11,63038,85+,A,82
77635,21W11,63038,85+,B,56
77636,21W11,63040,18-34,A,78
77637,21W11,63040,18-34,B,48
77638,21W11,63040,35-44,A,48
77639,21W11,63040,35-44,B,33
77640,21W11,63040,45-54,A,80
77641,21W11,63040,45-54,B,50
77642,21W11,63040,55-64,A,59
77643,21W11,63040,55-64,B,35
77644,21W11,63040,65-74,A,58
77645,21W11,63040,65-74,B,37
77646,21W11,63040,75-84,A,61
77647,21W11,63040,75-84,B,49
77648,21W11,63040,85+,A,74
77649,21W11,63040,85+,B,23
77650,21W11,63045,18-34,A,71
77651,21W11,63045,18-34,B,34
77652,21W11,63045,35-44,A,85
77653,21W11,63045,35-44,B,49
77654,21W11,63045,45-54,A,85
77655,21W11,63045,45-54,B,35
77656,21W11,63045,55-64,A,123
77657,21W11,63045,55-64,B,57
77658,21W11,63045,65-74,A,58
77659,21W11,63045,65-74,B,<10
77660,21W11,63045,75-84,A,30
77661,21W11,63045,75-84,B,<10
77662,21W11,63045,85+,A,15
77663,21W11,63045,85+,B,<10
77664,21W11,63046,0-17,A,<10
77665,21W11,63046,18-34,A,85
77666,21W11,63046,18-34,B,37
77667,21W11,63046,35-44,A,70
77668,21W11,63046,35-44,B,31
77669,21W11,63046,45-54,A,82
77670,21W11,63046,45-54,B,49
77671,21W11,63046,55-64,A,83
77672,21W11,63046,55-64,B,41
77673,21W11,63046,65-74,A,135
77674,21W11,63046,65-74,B,29
77675,21W11,63046,75-84,A,76
77676,21W11,63046,75-84,B,27
77677,21W11,63046,85+,A,65
77678,21W11,63046,85+,B,56
77679,21W11,63048,0-17,A,<10
77680,21W11,63048,0-17,B,<10
77681,21W11,63048,18-34,A,81
77682,21W11,63048,18-34,B,49
77683,21W11,63048,35-44,A,52
77684,21W11,63048,35-44,B,31
77685,21W11,63048,45-54,A,61
77686,21W11,63048,45-54,B,43
77687,21W11,63048,55-64,A,58
77688,21W11,63048,55-64,B,38
77689,21W11,63048,65-74,A,56
77690,21W11,63048,65-74,B,37
77691,21W11,63048,75-84,A,53
77692,21W11,63048,75-84,B,43
77693,21W11,63048,85+,A,104
77694,21W11,63048,85+,B,74
77695,21W11,63049,0-17,A,<10
77696,21W11,63049,18-34,A,174
77697,21W11,63049,18-34,B,100
77698,21W11,63049,35-44,A,143
77699,21W11,63049,35-44,B,87
77700,21W11,63049,45-54,A,173
77701,21W11,63049,45-54,B,109
77702,21W11,63049,55-64,A,216
77703,21W11,63049,55-64,B,106
77704,21W11,63049,65-74,A,326
77705,21W11,63049,65-74,B,54
77706,21W11,63049,75-84,A,391
77707,21W11,63049,75-84,B,73
77708,21W11,63049,85+,A,217
77709,21W11,63049,85+,B,112
77710,21W11,63057,0-17,A,<10
77711,21W11,63057,18-34,A,70
77712,21W11,63057,18-34,B,39
77713,21W11,63057,35-44,A,83
77714,21W11,63057,35-44,B,50
77715,21W11,63057,45-54,A,77
77716,21W11,63057,45-54,B,32
77717,21W11,63057,55-64,A,77
77718,21W11,63057,55-64,B,38
77719,21W11,63057,65-74,A,70
77720,21W11,63057,65-74,B,13
77721,21W11,63057,75-84,A,40
77722,21W11,63057,75-84,B,<10
77723,21W11,63057,85+,A,18
77724,21W11,63057,85+,B,<10
77725,21W11,63058,0-17,A,<10
77726,21W11,63058,0-17,B,<10
77727,21W11,63058,18-34,A,164
77728,21W11,63058,18-34,B,75
77729,21W11,63058,35-44,A,159
77730,21W11,63058,35-44,B,91
77731,21W11,63058,45-54,A,180
77732,21W11,63058,45-54,B,77
77733,21W11,63058,55-64,A,157
77734,21W11,63058,55-64,B,59
77735,21W11,63058,65-74,A,298
77736,21W11,63058,65-74,B,22
77737,21W11,63058,75-84,A,149
77738,21W11,63058,75-84,B,18
77739,21W11,63058,85+,A,65
77740,21W11,63058,85+,B,46
77741,21W11,63061,0-17,A,<10
77742,21W11,63061,18-34,A,65
77743,21W11,63061,18-34,B,41
77744,21W11,63061,35-44,A,69
77745,21W11,63061,35-44,B,48
77746,21W11,63061,45-54,A,86
77747,21W11,63061,45-54,B,56
77748,21W11,63061,55-64,A,100
77749,21W11,63061,55-64,B,72
77750,21W11,63061,65-74,A,106
77751,21W11,63061,65-74,B,79
77752,21W11,63061,75-84,A,79
77753,21W11,63061,75-84,B,61
77754,21W11,63061,85+,A,139
77755,21W11,63061,85+,B,87
77756,21W11,63067,18-34,A,116
77757,21W11,63067,18-34,B,74
77758,21W11,63067,35-44,A,74
77759,21W11,63067,35-44,B,59
77760,21W11,63067,45-54,A,104
77761,21W11,63067,45-54,B,88
77762,21W11,63067,55-64,A,140
77763,21W11,63067,55-64,B,110
77764,21W11,63067,65-74,A,77
77765,21W11,63067,65-74,B,66
77766,21W11,63067,75-84,A,76
77767,21W11,63067,75-84,B,52
77768,21W11,63067,85+,A,104
77769,21W11,63067,85+,B,62
77770,21W11,63072,0-17,A,<10
77771,21W11,63072,18-34,A,207
77772,21W11,63072,18-34,B,66
77773,21W11,63072,35-44,A,126
77774,21W11,63072,35-44,B,45
77775,21W11,63072,45-54,A,146
77776,21W11,63072,45-54,B,55
77777,21W11,63072,55-64,A,186
77778,21W11,63072,55-64,B,78
77779,21W11,63072,65-74,A,181
77780,21W11,63072,65-74,B,52
77781,21W11,63072,75-84,A,202
77782,21W11,63072,75-84,B,46
77783,21W11,63072,85+,A,141
77784,21W11,63072,85+,B,37
77785,21W11,63073,0-17,A,<10
77786,21W11,63073,0-17,B,<10
77787,21W11,63073,18-34,A,87
77788,21W11,63073,18-34,B,53
77789,21W11,63073,35-44,A,83
77790,21W11,63073,35-44,B,51
77791,21W11,63073,45-54,A,93
77792,21W11,63073,45-54,B,57
77793,21W11,63073,55-64,A,109
77794,21W11,63073,55-64,B,57
77795,21W11,63073,65-74,A,188
77796,21W11,63073,65-74,B,39
77797,21W11,63073,75-84,A,188
77798,21W11,63073,75-84,B,30
77799,21W11,63073,85+,A,96
77800,21W11,63073,85+,B,55
77801,21W11,63075,0-17,A,<10
77802,21W11,63075,18-34,A,45
77803,21W11,63075,18-34,B,24
77804,21W11,63075,35-44,A,51
77805,21W11,63075,35-44,B,32
77806,21W11,63075,45-54,A,70
77807,21W11,63075,45-54,B,45
77808,21W11,63075,55-64,A,53
77809,21W11,63075,55-64,B,28
77810,21W11,63075,65-74,A,49
77811,21W11,63075,65-74,B,15
77812,21W11,63075,75-84,A,51
77813,21W11,63075,75-84,B,21
77814,21W11,63075,85+,A,34
77815,21W11,63075,85+,B,19
77816,21W11,63076,0-17,A,<10
77817,21W11,63076,0-17,B,<10
77818,21W11,63076,18-34,A,188
77819,21W11,63076,18-34,B,88
77820,21W11,63076,35-44,A,183
77821,21W11,63076,35-44,B,87
77822,21W11,63076,45-54,A,179
77823,21W11,63076,45-54,B,89
77824,21W11,63076,55-64,A,231
77825,21W11,63076,55-64,B,93
77826,21W11,63076,65-74,A,413
77827,21W11,63076,65-74,B,41
77828,21W11,63076,75-84,A,216
77829,21W11,63076,75-84,B,57
77830,21W11,63076,85+,A,130
77831,21W11,63076,85+,B,95
77832,21W11,63079,0-17,A,<10
77833,21W11,63079,0-17,B,<10
77834,21W11,63079,18-34,A,609
77835,21W11,63079,18-34,B,287
77836,21W11,63079,35-44,A,539
77837,21W11,63079,35-44,B,267
77838,21W11,63079,45-54,A,630
77839,21W11,63079,45-54,B,301
77840,21W11,63079,55-64,A,624
77841,21W11,63079,55-64,B,278
77842,21W11,63079,65-74,A,1432
77843,21W11,63079,65-74,B,152
77844,21W11,63079,75-84,A,1003
77845,21W11,63079,75-84,B,230
77846,21W11,63079,85+,A,555
77847,21W11,63079,85+,B,368
77848,21W11,63080,0-17,A,<10
77849,21W11,63080,0-17,B,<10
77850,21W11,63080,18-34,A,73
77851,21W11,63080,18-34,B,49
77852,21W11,63080,35-44,A,69
77853,21W11,63080,35-44,B,47
77854,21W11,63080,45-54,A,69
77855,21W11,63080,45-54,B,43
77856,21W11,63080,55-64,A,93
77857,21W11,63080,55-64,B,46
77858,21W11,63080,65-74,A,145
