CD_REFNIS,CD_SEX,CD_AGEGROUP,DT_DATE,NR_YEAR,MS_NUM_DEATH
3000,2,75-84,2014-03-16,2014,21
3000,2,75-84,2015-03-16,2015,16
3000,2,75-84,2016-03-16,2016,20
3000,2,75-84,2017-03-16,2017,9
3000,2,75-84,2018-03-16,2018,16
3000,2,75-84,2019-03-16,2019,14
3000,2,75-84,2020-03-16,2020,17
3000,2,85+,2009-03-16,2009,22
3000,2,85+,2010-03-16,2010,26
3000,2,85+,2011-03-16,2011,29
3000,2,85+,2012-03-16,2012,26
3000,2,85+,2013-03-16,2013,29
3000,2,85+,2014-03-16,2014,21
3000,2,85+,2015-03-16,2015,44
3000,2,85+,2016-03-16,2016,31
3000,2,85+,2017-03-16,2017,27
3000,2,85+,2018-03-16,2018,31
3000,2,85+,2019-03-16,2019,35
3000,2,85+,2020-03-16,2020,18
4000,1,0-24,2011-03-16,2011,1
4000,1,25-44,2010-03-16,2010,1
4000,1,25-44,2015-03-16,2015,1
4000,1,25-44,2016-03-16,2016,1
4000,1,25-44,2017-03-16,2017,1
4000,1,45-64,2009-03-16,2009,5
4000,1,45-64,2010-03-16,2010,5
4000,1,45-64,2011-03-16,2011,4
4000,1,45-64,2012-03-16,2012,2
4000,1,45-64,2013-03-16,2013,4
4000,1,45-64,2014-03-16,2014,4
4000,1,45-64,2015-03-16,2015,1
4000,1,45-64,2017-03-16,2017,1
4000,1,45-64,2018-03-16,2018,3
4000,1,45-64,2019-03-16,2019,3
4000,1,45-64,2020-03-16,2020,1
4000,1,65-74,2009-03-16,2009,3
4000,1,65-74,2010-03-16,2010,3
4000,1,65-74,2011-03-16,2011,3
4000,1,65-74,2012-03-16,2012,5
4000,1,65-74,2013-03-16,2013,1
4000,1,65-74,2014-03-16,2014,3
4000,1,65-74,2016-03-16,2016,2
4000,1,65-74,2017-03-16,2017,5
4000,1,65-74,2018-03-16,2018,4
4000,1,65-74,2020-03-16,2020,5
4000,1,75-84,2009-03-16,2009,4
4000,1,75-84,2010-03-16,2010,6
4000,1,75-84,2011-03-16,2011,5
4000,1,75-84,2012-03-16,2012,3
4000,1,75-84,2013-03-16,2013,6
4000,1,75-84,2014-03-16,2014,4
4000,1,75-84,2015-03-16,2015,5
4000,1,75-84,2016-03-16,2016,5
4000,1,75-84,2017-03-16,2017,4
4000,1,75-84,2018-03-16,2018,1
4000,1,75-84,2019-03-16,2019,4
4000,1,75-84,2020-03-16,2020,2
4000,1,85+,2009-03-16,2009,3
4000,1,85+,2010-03-16,2010,1
4000,1,85+,2011-03-16,2011,3
4000,1,85+,2012-03-16,2012,8
4000,1,85+,2013-03-16,2013,3
4000,1,85+,2014-03-16,2014,3
4000,1,85+,2015-03-16,2015,3
4000,1,85+,2016-03-16,2016,4
4000,1,85+,2017-03-16,2017,4
4000,1,85+,2018-03-16,2018,5
4000,1,85+,2019-03-16,2019,5
4000,1,85+,2020-03-16,2020,4
4000,2,0-24,2012-03-16,2012,1
4000,2,0-24,2018-03-16,2018,1
4000,2,25-44,2015-03-16,2015,1
4000,2,25-44,2018-03-16,2018,2
4000,2,45-64,2009-03-16,2009,2
4000,2,45-64,2010-03-16,2010,1
4000,2,45-64,2011-03-16,2011,4
4000,2,45-64,2012-03-16,2012,2
4000,2,45-64,2013-03-16,2013,1
4000,2,45-64,2014-03-16,2014,2
4000,2,45-64,2015-03-16,2015,2
4000,2,45-64,2016-03-16,2016,2
4000,2,45-64,2018-03-16,2018,1
4000,2,45-64,2019-03-16,2019,1
4000,2,45-64,2020-03-16,2020,2
4000,2,65-74,2009-03-16,2009,2
4000,2,65-74,2011-03-16,2011,1
4000,2,65-74,2012-03-16,2012,2
4000,2,65-74,2013-03-16,2013,2
4000,2,65-74,2014-03-16,2014,1
4000,2,65-74,2015-03-16,2015,3
4000,2,65-74,2016-03-16,2016,1
4000,2,65-74,2017-03-16,2017,2
4000,2,65-74,2020-03-16,2020,3
4000,2,75-84,2009-03-16,2009,5
4000,2,75-84,2010-03-16,2010,4
4000,2,75-84,2011-03-16,2011,4
4000,2,75-84,2012-03-16,2012,6
4000,2,75-84,2013-03-16,2013,8
4000,2,75-84,2014-03-16,2014,3
4000,2,75-84,2015-03-16,2015,4
4000,2,75-84,2016-03-16,2016,1
4000,2,75-84,2017-03-16,2017,4
4000,2,75-84,2018-03-16,2018,3
4000,2,75-84,2019-03-16,2019,5
4000,2,75-84,2020-03-16,2020,6
4000,2,85+,2009-03-16,2009,6
4000,2,85+,2010-03-16,2010,6
4000,2,85+,2011-03-16,2011,7
4000,2,85+,2012-03-16,2012,4
4000,2,85+,2013-03-16,2013,8
4000,2,85+,2014-03-16,2014,7
4000,2,85+,2015-03-16,2015,9
4000,2,85+,2016-03-16,2016,9
4000,2,85+,2017-03-16,2017,6
4000,2,85+,2018-03-16,2018,9
4000,2,85+,2019-03-16,2019,5
4000,2,85+,2020-03-16,2020,8
2000,1,0-24,2010-03-17,2010,3
2000,1,0-24,2011-03-17,2011,1
2000,1,0-24,2012-03-17,2012,3
2000,1,0-24,2014-03-17,2014,1
2000,1,0-24,2018-03-17,2018,2
2000,1,25-44,2010-03-17,2010,5
2000,1,25-44,2011-03-17,2011,4
2000,1,25-44,2012-03-17,2012,2
2000,1,25-44,2013-03-17,2013,2
2000,1,25-44,2014-03-17,2014,2
2000,1,25-44,2015-03-17,2015,5
2000,1,25-44,2016-03-17,2016,2
2000,1,25-44,2017-03-17,2017,1
2000,1,25-44,2018-03-17,2018,1
2000,1,25-44,2019-03-17,2019,1
2000,1,25-44,2020-03-17,2020,3
2000,1,45-64,2009-03-17,2009,17
2000,1,45-64,2010-03-17,2010,14
2000,1,45-64,2011-03-17,2011,7
2000,1,45-64,2012-03-17,2012,13
2000,1,45-64,2013-03-17,2013,16
2000,1,45-64,2014-03-17,2014,11
2000,1,45-64,2015-03-17,2015,16
2000,1,45-64,2016-03-17,2016,14
2000,1,45-64,2017-03-17,2017,9
2000,1,45-64,2018-03-17,2018,10
2000,1,45-64,2019-03-17,2019,9
2000,1,45-64,2020-03-17,2020,10
2000,1,65-74,2009-03-17,2009,22
2000,1,65-74,2010-03-17,2010,12
2000,1,65-74,2011-03-17,2011,12
2000,1,65-74,2012-03-17,2012,22
2000,1,65-74,2013-03-17,2013,20
2000,1,65-74,2014-03-17,2014,12
2000,1,65-74,2015-03-17,2015,20
2000,1,65-74,2016-03-17,2016,24
2000,1,65-74,2017-03-17,2017,19
2000,1,65-74,2018-03-17,2018,19
2000,1,65-74,2019-03-17,2019,22
2000,1,65-74,2020-03-17,2020,20
2000,1,75-84,2009-03-17,2009,27
2000,1,75-84,2010-03-17,2010,24
2000,1,75-84,2011-03-17,2011,32
2000,1,75-84,2012-03-17,2012,24
2000,1,75-84,2013-03-17,2013,28
2000,1,75-84,2014-03-17,2014,31
2000,1,75-84,2015-03-17,2015,33
2000,1,75-84,2016-03-17,2016,34
2000,1,75-84,2017-03-17,2017,22
2000,1,75-84,2018-03-17,2018,33
2000,1,75-84,2019-03-17,2019,27
2000,1,75-84,2020-03-17,2020,31
2000,1,85+,2009-03-17,2009,22
2000,1,85+,2010-03-17,2010,21
2000,1,85+,2011-03-17,2011,24
2000,1,85+,2012-03-17,2012,22
2000,1,85+,2013-03-17,2013,25
2000,1,85+,2014-03-17,2014,31
2000,1,85+,2015-03-17,2015,41
2000,1,85+,2016-03-17,2016,28
2000,1,85+,2017-03-17,2017,25
2000,1,85+,2018-03-17,2018,45
2000,1,85+,2019-03-17,2019,48
2000,1,85+,2020-03-17,2020,14
2000,2,0-24,2009-03-17,2009,1
2000,2,0-24,2010-03-17,2010,1
2000,2,0-24,2013-03-17,2013,2
2000,2,0-24,2014-03-17,2014,1
2000,2,0-24,2015-03-17,2015,1
2000,2,0-24,2016-03-17,2016,1
2000,2,0-24,2017-03-17,2017,1
2000,2,25-44,2009-03-17,2009,2
2000,2,25-44,2010-03-17,2010,1
2000,2,25-44,2011-03-17,2011,3
2000,2,25-44,2012-03-17,2012,1
2000,2,25-44,2014-03-17,2014,1
2000,2,25-44,2015-03-17,2015,1
2000,2,25-44,2016-03-17,2016,2
2000,2,25-44,2017-03-17,2017,2
2000,2,25-44,2020-03-17,2020,2
2000,2,45-64,2009-03-17,2009,7
2000,2,45-64,2010-03-17,2010,2
2000,2,45-64,2011-03-17,2011,13
2000,2,45-64,2012-03-17,2012,7
2000,2,45-64,2013-03-17,2013,7
2000,2,45-64,2014-03-17,2014,10
2000,2,45-64,2015-03-17,2015,8
2000,2,45-64,2016-03-17,2016,12
2000,2,45-64,2017-03-17,2017,6
2000,2,45-64,2018-03-17,2018,6
2000,2,45-64,2019-03-17,2019,9
2000,2,45-64,2020-03-17,2020,7
2000,2,65-74,2009-03-17,2009,6
2000,2,65-74,2010-03-17,2010,6
2000,2,65-74,2011-03-17,2011,6
2000,2,65-74,2012-03-17,2012,9
2000,2,65-74,2013-03-17,2013,8
2000,2,65-74,2014-03-17,2014,7
2000,2,65-74,2015-03-17,2015,6
2000,2,65-74,2016-03-17,2016,6
2000,2,65-74,2017-03-17,2017,13
2000,2,65-74,2018-03-17,2018,8
2000,2,65-74,2019-03-17,2019,9
2000,2,65-74,2020-03-17,2020,7
2000,2,75-84,2009-03-17,2009,28
2000,2,75-84,2010-03-17,2010,32
2000,2,75-84,2011-03-17,2011,23
2000,2,75-84,2012-03-17,2012,29
2000,2,75-84,2013-03-17,2013,26
2000,2,75-84,2014-03-17,2014,20
2000,2,75-84,2015-03-17,2015,31
2000,2,75-84,2016-03-17,2016,29
2000,2,75-84,2017-03-17,2017,28
2000,2,75-84,2018-03-17,2018,27
2000,2,75-84,2019-03-17,2019,22
2000,2,75-84,2020-03-17,2020,28
2000,2,85+,2009-03-17,2009,43
2000,2,85+,2010-03-17,2010,34
2000,2,85+,2011-03-17,2011,32
2000,2,85+,2012-03-17,2012,61
2000,2,85+,2013-03-17,2013,56
2000,2,85+,2014-03-17,2014,52
2000,2,85+,2015-03-17,2015,58
2000,2,85+,2016-03-17,2016,62
2000,2,85+,2017-03-17,2017,33
2000,2,85+,2018-03-17,2018,68
2000,2,85+,2019-03-17,2019,67
2000,2,85+,2020-03-17,2020,53
3000,1,0-24,2012-03-17,2012,1
3000,1,0-24,2013-03-17,2013,3
3000,1,0-24,2014-03-17,2014,1
3000,1,0-24,2015-03-17,2015,1
3000,1,0-24,2017-03-17,2017,1
3000,1,0-24,2018-03-17,2018,1
3000,1,25-44,2009-03-17,2009,1
3000,1,25-44,2010-03-17,2010,1
3000,1,25-44,2011-03-17,2011,2
3000,1,25-44,2012-03-17,2012,2
3000,1,25-44,2013-03-17,2013,2
3000,1,25-44,2015-03-17,2015,3
3000,1,25-44,2016-03-17,2016,3
3000,1,25-44,2018-03-17,2018,2
3000,1,25-44,2020-03-17,2020,2
3000,1,45-64,2009-03-17,2009,8
3000,1,45-64,2010-03-17,2010,13
3000,1,45-64,2011-03-17,2011,12
3000,1,45-64,2012-03-17,2012,15
3000,1,45-64,2013-03-17,2013,18
3000,1,45-64,2014-03-17,2014,9
3000,1,45-64,2015-03-17,2015,21
3000,1,45-64,2016-03-17,2016,6
3000,1,45-64,2017-03-17,2017,9
3000,1,45-64,2018-03-17,2018,10
3000,1,45-64,2019-03-17,2019,6
3000,1,45-64,2020-03-17,2020,8
3000,1,65-74,2009-03-17,2009,9
3000,1,65-74,2010-03-17,2010,15
3000,1,65-74,2011-03-17,2011,12
3000,1,65-74,2012-03-17,2012,12
3000,1,65-74,2013-03-17,2013,9
3000,1,65-74,2014-03-17,2014,9
3000,1,65-74,2015-03-17,2015,5
3000,1,65-74,2016-03-17,2016,17
3000,1,65-74,2017-03-17,2017,14
3000,1,65-74,2018-03-17,2018,5
3000,1,65-74,2019-03-17,2019,10
3000,1,65-74,2020-03-17,2020,13
3000,1,75-84,2009-03-17,2009,18
3000,1,75-84,2010-03-17,2010,15
3000,1,75-84,2011-03-17,2011,11
3000,1,75-84,2012-03-17,2012,22
3000,1,75-84,2013-03-17,2013,15
3000,1,75-84,2014-03-17,2014,14
3000,1,75-84,2015-03-17,2015,25
3000,1,75-84,2016-03-17,2016,14
3000,1,75-84,2017-03-17,2017,11
3000,1,75-84,2018-03-17,2018,19
3000,1,75-84,2019-03-17,2019,8
3000,1,75-84,2020-03-17,2020,13
3000,1,85+,2009-03-17,2009,7
3000,1,85+,2010-03-17,2010,11
3000,1,85+,2011-03-17,2011,14
3000,1,85+,2012-03-17,2012,13
3000,1,85+,2013-03-17,2013,10
3000,1,85+,2014-03-17,2014,17
3000,1,85+,2015-03-17,2015,21
3000,1,85+,2016-03-17,2016,3
3000,1,85+,2017-03-17,2017,15
3000,1,85+,2018-03-17,2018,15
3000,1,85+,2019-03-17,2019,17
3000,1,85+,2020-03-17,2020,17
3000,2,0-24,2009-03-17,2009,1
3000,2,0-24,2010-03-17,2010,1
3000,2,0-24,2011-03-17,2011,1
3000,2,0-24,2014-03-17,2014,2
3000,2,0-24,2016-03-17,2016,1
3000,2,0-24,2018-03-17,2018,1
3000,2,0-24,2019-03-17,2019,2
3000,2,25-44,2012-03-17,2012,1
3000,2,25-44,2013-03-17,2013,1
3000,2,25-44,2014-03-17,2014,1
3000,2,25-44,2015-03-17,2015,1
3000,2,25-44,2017-03-17,2017,2
3000,2,25-44,2018-03-17,2018,2
3000,2,25-44,2019-03-17,2019,1
3000,2,25-44,2020-03-17,2020,1
3000,2,45-64,2009-03-17,2009,10
3000,2,45-64,2010-03-17,2010,8
3000,2,45-64,2011-03-17,2011,5
3000,2,45-64,2012-03-17,2012,4
3000,2,45-64,2013-03-17,2013,8
3000,2,45-64,2014-03-17,2014,6
3000,2,45-64,2015-03-17,2015,5
3000,2,45-64,2016-03-17,2016,6
3000,2,45-64,2017-03-17,2017,2
3000,2,45-64,2018-03-17,2018,7
3000,2,45-64,2019-03-17,2019,4
3000,2,45-64,2020-03-17,2020,9
3000,2,65-74,2009-03-17,2009,8
3000,2,65-74,2010-03-17,2010,7
3000,2,65-74,2011-03-17,2011,3
3000,2,65-74,2012-03-17,2012,2
3000,2,65-74,2013-03-17,2013,7
3000,2,65-74,2014-03-17,2014,10
3000,2,65-74,2015-03-17,2015,7
3000,2,65-74,2016-03-17,2016,6
3000,2,65-74,2017-03-17,2017,9
3000,2,65-74,2018-03-17,2018,8
3000,2,65-74,2019-03-17,2019,3
3000,2,65-74,2020-03-17,2020,7
3000,2,75-84,2009-03-17,2009,11
3000,2,75-84,2010-03-17,2010,10
3000,2,75-84,2011-03-17,2011,15
3000,2,75-84,2012-03-17,2012,16
3000,2,75-84,2013-03-17,2013,13
3000,2,75-84,2014-03-17,2014,21
3000,2,75-84,2015-03-17,2015,13
3000,2,75-84,2016-03-17,2016,10
3000,2,75-84,2017-03-17,2017,17
3000,2,75-84,2018-03-17,2018,10
3000,2,75-84,2019-03-17,2019,9
3000,2,75-84,2020-03-17,2020,8
3000,2,85+,2009-03-17,2009,22
3000,2,85+,2010-03-17,2010,21
3000,2,85+,2011-03-17,2011,26
3000,2,85+,2012-03-17,2012,30
3000,2,85+,2013-03-17,2013,39
3000,2,85+,2014-03-17,2014,33
3000,2,85+,2015-03-17,2015,46
3000,2,85+,2016-03-17,2016,23
3000,2,85+,2017-03-17,2017,32
3000,2,85+,2018-03-17,2018,38
3000,2,85+,2019-03-17,2019,26
3000,2,85+,2020-03-17,2020,29
4000,1,0-24,2013-03-17,2013,1
4000,1,0-24,2018-03-17,2018,1
4000,1,25-44,2010-03-17,2010,2
4000,1,25-44,2013-03-17,2013,1
4000,1,25-44,2016-03-17,2016,1
4000,1,25-44,2018-03-17,2018,1
4000,1,45-64,2010-03-17,2010,3
4000,1,45-64,2011-03-17,2011,4
4000,1,45-64,2012-03-17,2012,6
4000,1,45-64,2013-03-17,2013,2
4000,1,45-64,2014-03-17,2014,1
4000,1,45-64,2015-03-17,2015,2
4000,1,45-64,2016-03-17,2016,2
4000,1,45-64,2017-03-17,2017,2
4000,1,45-64,2018-03-17,2018,3
4000,1,45-64,2019-03-17,2019,1
4000,1,45-64,2020-03-17,2020,1
4000,1,65-74,2009-03-17,2009,3
4000,1,65-74,2010-03-17,2010,3
4000,1,65-74,2011-03-17,2011,3
4000,1,65-74,2012-03-17,2012,2
4000,1,65-74,2013-03-17,2013,3
4000,1,65-74,2014-03-17,2014,1
4000,1,65-74,2015-03-17,2015,1
4000,1,65-74,2016-03-17,2016,2
4000,1,65-74,2017-03-17,2017,2
4000,1,65-74,2018-03-17,2018,3
4000,1,65-74,2019-03-17,2019,5
4000,1,65-74,2020-03-17,2020,5
4000,1,75-84,2009-03-17,2009,7
4000,1,75-84,2010-03-17,2010,4
4000,1,75-84,2011-03-17,2011,5
4000,1,75-84,2012-03-17,2012,2
4000,1,75-84,2013-03-17,2013,2
4000,1,75-84,2014-03-17,2014,2
4000,1,75-84,2015-03-17,2015,5
4000,1,75-84,2016-03-17,2016,6
4000,1,75-84,2017-03-17,2017,4
4000,1,75-84,2018-03-17,2018,4
4000,1,75-84,2019-03-17,2019,2
4000,1,75-84,2020-03-17,2020,4
4000,1,85+,2009-03-17,2009,4
4000,1,85+,2010-03-17,2010,1
4000,1,85+,2011-03-17,2011,1
4000,1,85+,2012-03-17,2012,3
4000,1,85+,2013-03-17,2013,3
4000,1,85+,2014-03-17,2014,4
4000,1,85+,2015-03-17,2015,6
4000,1,85+,2016-03-17,2016,4
4000,1,85+,2017-03-17,2017,1
4000,1,85+,2018-03-17,2018,2
4000,1,85+,2019-03-17,2019,4
4000,1,85+,2020-03-17,2020,9
4000,2,0-24,2014-03-17,2014,1
4000,2,0-24,2015-03-17,2015,1
4000,2,0-24,2019-03-17,2019,1
4000,2,25-44,2010-03-17,2010,2
4000,2,25-44,2015-03-17,2015,1
4000,2,25-44,2016-03-17,2016,1
4000,2,25-44,2018-03-17,2018,1
4000,2,45-64,2009-03-17,2009,1
4000,2,45-64,2010-03-17,2010,1
4000,2,45-64,2012-03-17,2012,2
4000,2,45-64,2014-03-17,2014,3
4000,2,45-64,2015-03-17,2015,3
4000,2,45-64,2016-03-17,2016,2
4000,2,45-64,2017-03-17,2017,1
4000,2,45-64,2018-03-17,2018,2
4000,2,65-74,2009-03-17,2009,3
4000,2,65-74,2010-03-17,2010,2
4000,2,65-74,2011-03-17,2011,1
4000,2,65-74,2012-03-17,2012,4
4000,2,65-74,2013-03-17,2013,3
4000,2,65-74,2014-03-17,2014,2
4000,2,65-74,2015-03-17,2015,1
4000,2,65-74,2016-03-17,2016,1
4000,2,65-74,2017-03-17,2017,4
4000,2,65-74,2018-03-17,2018,1
4000,2,65-74,2019-03-17,2019,4
4000,2,65-74,2020-03-17,2020,2
4000,2,75-84,2009-03-17,2009,3
4000,2,75-84,2010-03-17,2010,2
4000,2,75-84,2011-03-17,2011,1
4000,2,75-84,2012-03-17,2012,4
4000,2,75-84,2013-03-17,2013,2
4000,2,75-84,2014-03-17,2014,1
4000,2,75-84,2016-03-17,2016,2
4000,2,75-84,2017-03-17,2017,4
4000,2,75-84,2018-03-17,2018,3
4000,2,75-84,2019-03-17,2019,3
4000,2,75-84,2020-03-17,2020,6
4000,2,85+,2009-03-17,2009,7
4000,2,85+,2010-03-17,2010,11
4000,2,85+,2011-03-17,2011,9
4000,2,85+,2012-03-17,2012,10
4000,2,85+,2013-03-17,2013,8
4000,2,85+,2014-03-17,2014,8
4000,2,85+,2015-03-17,2015,14
4000,2,85+,2016-03-17,2016,12
4000,2,85+,2017-03-17,2017,8
4000,2,85+,2018-03-17,2018,6
4000,2,85+,2019-03-17,2019,12
4000,2,85+,2020-03-17,2020,10
2000,1,0-24,2009-03-18,2009,1
2000,1,0-24,2010-03-18,2010,1
2000,1,0-24,2011-03-18,2011,3
2000,1,0-24,2012-03-18,2012,1
2000,1,0-24,2013-03-18,2013,1
2000,1,0-24,2014-03-18,2014,1
2000,1,0-24,2019-03-18,2019,2
2000,1,0-24,2020-03-18,2020,1
2000,1,25-44,2009-03-18,2009,1
2000,1,25-44,2010-03-18,2010,1
2000,1,25-44,2011-03-18,2011,1
2000,1,25-44,2012-03-18,2012,4
2000,1,25-44,2013-03-18,2013,3
2000,1,25-44,2015-03-18,2015,5
2000,1,25-44,2016-03-18,2016,2
2000,1,25-44,2017-03-18,2017,1
2000,1,25-44,2019-03-18,2019,1
2000,1,25-44,2020-03-18,2020,3
2000,1,45-64,2009-03-18,2009,11
2000,1,45-64,2010-03-18,2010,11
2000,1,45-64,2011-03-18,2011,6
2000,1,45-64,2012-03-18,2012,12
2000,1,45-64,2013-03-18,2013,19
2000,1,45-64,2014-03-18,2014,8
2000,1,45-64,2015-03-18,2015,8
2000,1,45-64,2016-03-18,2016,14
2000,1,45-64,2017-03-18,2017,11
2000,1,45-64,2018-03-18,2018,14
2000,1,45-64,2019-03-18,2019,7
2000,1,45-64,2020-03-18,2020,13
2000,1,65-74,2009-03-18,2009,18
2000,1,65-74,2010-03-18,2010,14
2000,1,65-74,2011-03-18,2011,21
2000,1,65-74,2012-03-18,2012,13
2000,1,65-74,2013-03-18,2013,20
2000,1,65-74,2014-03-18,2014,16
2000,1,65-74,2015-03-18,2015,11
2000,1,65-74,2016-03-18,2016,22
2000,1,65-74,2017-03-18,2017,18
2000,1,65-74,2018-03-18,2018,21
2000,1,65-74,2019-03-18,2019,14
2000,1,65-74,2020-03-18,2020,15
2000,1,75-84,2009-03-18,2009,27
2000,1,75-84,2010-03-18,2010,24
2000,1,75-84,2011-03-18,2011,36
2000,1,75-84,2012-03-18,2012,20
2000,1,75-84,2013-03-18,2013,46
2000,1,75-84,2014-03-18,2014,23
2000,1,75-84,2015-03-18,2015,33
2000,1,75-84,2016-03-18,2016,27
2000,1,75-84,2017-03-18,2017,24
2000,1,75-84,2018-03-18,2018,29
2000,1,75-84,2019-03-18,2019,27
2000,1,75-84,2020-03-18,2020,34
2000,1,85+,2009-03-18,2009,17
2000,1,85+,2010-03-18,2010,20
2000,1,85+,2011-03-18,2011,25
2000,1,85+,2012-03-18,2012,19
2000,1,85+,2013-03-18,2013,25
2000,1,85+,2014-03-18,2014,22
2000,1,85+,2015-03-18,2015,35
2000,1,85+,2016-03-18,2016,24
2000,1,85+,2017-03-18,2017,26
2000,1,85+,2018-03-18,2018,38
2000,1,85+,2019-03-18,2019,22
2000,1,85+,2020-03-18,2020,45
2000,2,0-24,2009-03-18,2009,1
2000,2,0-24,2012-03-18,2012,2
2000,2,0-24,2015-03-18,2015,1
2000,2,0-24,2016-03-18,2016,1
2000,2,25-44,2009-03-18,2009,2
2000,2,25-44,2010-03-18,2010,1
2000,2,25-44,2011-03-18,2011,2
2000,2,25-44,2012-03-18,2012,1
2000,2,25-44,2013-03-18,2013,4
2000,2,25-44,2014-03-18,2014,2
2000,2,25-44,2015-03-18,2015,3
2000,2,25-44,2016-03-18,2016,1
2000,2,25-44,2019-03-18,2019,1
2000,2,25-44,2020-03-18,2020,1
2000,2,45-64,2009-03-18,2009,5
2000,2,45-64,2010-03-18,2010,8
2000,2,45-64,2011-03-18,2011,9
2000,2,45-64,2012-03-18,2012,7
2000,2,45-64,2013-03-18,2013,11
2000,2,45-64,2014-03-18,2014,5
2000,2,45-64,2015-03-18,2015,7
2000,2,45-64,2016-03-18,2016,7
2000,2,45-64,2017-03-18,2017,6
2000,2,45-64,2018-03-18,2018,2
2000,2,45-64,2019-03-18,2019,8
2000,2,45-64,2020-03-18,2020,7
2000,2,65-74,2009-03-18,2009,15
2000,2,65-74,2010-03-18,2010,14
2000,2,65-74,2011-03-18,2011,10
2000,2,65-74,2012-03-18,2012,10
2000,2,65-74,2013-03-18,2013,5
2000,2,65-74,2014-03-18,2014,6
2000,2,65-74,2015-03-18,2015,3
2000,2,65-74,2016-03-18,2016,10
2000,2,65-74,2017-03-18,2017,9
2000,2,65-74,2018-03-18,2018,10
2000,2,65-74,2019-03-18,2019,6
2000,2,65-74,2020-03-18,2020,12
2000,2,75-84,2009-03-18,2009,25
2000,2,75-84,2010-03-18,2010,26
2000,2,75-84,2011-03-18,2011,32
2000,2,75-84,2012-03-18,2012,28
2000,2,75-84,2013-03-18,2013,23
2000,2,75-84,2014-03-18,2014,23
2000,2,75-84,2015-03-18,2015,19
2000,2,75-84,2016-03-18,2016,24
2000,2,75-84,2017-03-18,2017,23
2000,2,75-84,2018-03-18,2018,32
2000,2,75-84,2019-03-18,2019,13
2000,2,75-84,2020-03-18,2020,28
2000,2,85+,2009-03-18,2009,27
2000,2,85+,2010-03-18,2010,39
2000,2,85+,2011-03-18,2011,35
2000,2,85+,2012-03-18,2012,52
2000,2,85+,2013-03-18,2013,51
2000,2,85+,2014-03-18,2014,58
2000,2,85+,2015-03-18,2015,58
2000,2,85+,2016-03-18,2016,40
2000,2,85+,2017-03-18,2017,45
2000,2,85+,2018-03-18,2018,52
2000,2,85+,2019-03-18,2019,34
2000,2,85+,2020-03-18,2020,53
3000,1,0-24,2010-03-18,2010,1
3000,1,0-24,2011-03-18,2011,1
3000,1,0-24,2013-03-18,2013,1
3000,1,0-24,2016-03-18,2016,1
3000,1,0-24,2017-03-18,2017,2
3000,1,0-24,2020-03-18,2020,1
3000,1,25-44,2009-03-18,2009,3
3000,1,25-44,2010-03-18,2010,1
3000,1,25-44,2012-03-18,2012,5
3000,1,25-44,2013-03-18,2013,3
3000,1,25-44,2015-03-18,2015,2
3000,1,25-44,2016-03-18,2016,1
3000,1,25-44,2017-03-18,2017,1
3000,1,25-44,2019-03-18,2019,2
3000,1,45-64,2009-03-18,2009,10
3000,1,45-64,2010-03-18,2010,11
3000,1,45-64,2011-03-18,2011,11
3000,1,45-64,2012-03-18,2012,10
3000,1,45-64,2013-03-18,2013,11
3000,1,45-64,2014-03-18,2014,12
3000,1,45-64,2015-03-18,2015,13
3000,1,45-64,2016-03-18,2016,14
3000,1,45-64,2017-03-18,2017,5
3000,1,45-64,2018-03-18,2018,13
3000,1,45-64,2019-03-18,2019,8
3000,1,45-64,2020-03-18,2020,13
3000,1,65-74,2009-03-18,2009,4
3000,1,65-74,2010-03-18,2010,13
3000,1,65-74,2011-03-18,2011,5
3000,1,65-74,2012-03-18,2012,11
3000,1,65-74,2013-03-18,2013,7
3000,1,65-74,2014-03-18,2014,11
3000,1,65-74,2015-03-18,2015,8
3000,1,65-74,2016-03-18,2016,8
3000,1,65-74,2017-03-18,2017,11
3000,1,65-74,2018-03-18,2018,17
3000,1,65-74,2019-03-18,2019,19
3000,1,65-74,2020-03-18,2020,10
3000,1,75-84,2009-03-18,2009,14
3000,1,75-84,2010-03-18,2010,15
3000,1,75-84,2011-03-18,2011,13
3000,1,75-84,2012-03-18,2012,22
3000,1,75-84,2013-03-18,2013,10
3000,1,75-84,2014-03-18,2014,14
3000,1,75-84,2015-03-18,2015,21
3000,1,75-84,2016-03-18,2016,15
3000,1,75-84,2017-03-18,2017,9
3000,1,75-84,2018-03-18,2018,12
3000,1,75-84,2019-03-18,2019,14
3000,1,75-84,2020-03-18,2020,14
3000,1,85+,2009-03-18,2009,8
3000,1,85+,2010-03-18,2010,13
3000,1,85+,2011-03-18,2011,10
3000,1,85+,2012-03-18,2012,11
3000,1,85+,2013-03-18,2013,15
3000,1,85+,2014-03-18,2014,14
3000,1,85+,2015-03-18,2015,17
3000,1,85+,2016-03-18,2016,16
3000,1,85+,2017-03-18,2017,13
3000,1,85+,2018-03-18,2018,22
3000,1,85+,2019-03-18,2019,24
3000,1,85+,2020-03-18,2020,21
3000,2,0-24,2010-03-18,2010,1
3000,2,0-24,2019-03-18,2019,1
3000,2,0-24,2020-03-18,2020,1
3000,2,25-44,2009-03-18,2009,2
3000,2,25-44,2010-03-18,2010,2
3000,2,25-44,2013-03-18,2013,1
