DATE,REGION,AGEGROUP,SEX,DOSE,COUNT
2021-02-10,Ostbelgien,55-64,F,A,12
2021-02-10,Ostbelgien,55-64,F,B,5
2021-02-10,Ostbelgien,55-64,M,A,6
2021-02-10,Ostbelgien,65-74,F,A,8
2021-02-10,Ostbelgien,65-74,F,B,1
2021-02-10,Ostbelgien,65-74,M,A,2
2021-02-10,Ostbelgien,65-74,M,B,3
2021-02-10,Ostbelgien,75-84,F,A,7
2021-02-10,Ostbelgien,75-84,F,B,8
2021-02-10,Ostbelgien,75-84,M,B,1
2021-02-10,Ostbelgien,85+,F,B,11
2021-02-10,Ostbelgien,85+,M,B,4
2021-02-10,Wallonia,0-17,F,A,1
2021-02-10,Wallonia,0-17,F,B,1
2021-02-10,Wallonia,0-17,M,A,1
2021-02-10,Wallonia,0-17,M,B,3
2021-02-10,Wallonia,18-34,F,A,566
2021-02-10,Wallonia,18-34,F,B,586
2021-02-10,Wallonia,18-34,M,A,240
2021-02-10,Wallonia,18-34,M,B,222
2021-02-10,Wallonia,35-44,F,A,600
2021-02-10,Wallonia,35-44,F,B,512
2021-02-10,Wallonia,35-44,M,A,232
2021-02-10,Wallonia,35-44,M,B,178
2021-02-10,Wallonia,45-54,F,A,675
2021-02-10,Wallonia,45-54,F,B,544
2021-02-10,Wallonia,45-54,M,A,240
2021-02-10,Wallonia,45-54,M,B,221
2021-02-10,Wallonia,55-64,F,A,604
2021-02-10,Wallonia,55-64,F,B,484
2021-02-10,Wallonia,55-64,M,A,266
2021-02-10,Wallonia,55-64,M,B,246
2021-02-10,Wallonia,65-74,F,A,91
2021-02-10,Wallonia,65-74,F,B,221
2021-02-10,Wallonia,65-74,M,A,82
2021-02-10,Wallonia,65-74,M,B,214
2021-02-10,Wallonia,75-84,F,A,51
2021-02-10,Wallonia,75-84,F,B,376
2021-02-10,Wallonia,75-84,M,A,37
2021-02-10,Wallonia,75-84,M,B,185
2021-02-10,Wallonia,85+,F,A,63
2021-02-10,Wallonia,85+,F,B,866
2021-02-10,Wallonia,85+,M,A,17
2021-02-10,Wallonia,85+,M,B,166
2021-02-11,Brussels,0-17,M,B,2
2021-02-11,Brussels,18-34,F,A,72
2021-02-11,Brussels,18-34,F,B,98
2021-02-11,Brussels,18-34,M,A,32
2021-02-11,Brussels,18-34,M,B,68
2021-02-11,Brussels,35-44,F,A,27
2021-02-11,Brussels,35-44,F,B,51
2021-02-11,Brussels,35-44,M,A,11
2021-02-11,Brussels,35-44,M,B,35
2021-02-11,Brussels,45-54,F,A,36
2021-02-11,Brussels,45-54,F,B,39
2021-02-11,Brussels,45-54,M,A,22
2021-02-11,Brussels,45-54,M,B,28
2021-02-11,Brussels,55-64,F,A,35
2021-02-11,Brussels,55-64,F,B,41
2021-02-11,Brussels,55-64,M,A,23
2021-02-11,Brussels,55-64,M,B,43
2021-02-11,Brussels,65-74,F,A,10
2021-02-11,Brussels,65-74,F,B,32
2021-02-11,Brussels,65-74,M,A,11
2021-02-11,Brussels,65-74,M,B,34
2021-02-11,Brussels,75-84,F,A,5
2021-02-11,Brussels,75-84,F,B,75
2021-02-11,Brussels,75-84,M,A,3
2021-02-11,Brussels,75-84,M,B,35
2021-02-11,Brussels,85+,F,A,10
2021-02-11,Brussels,85+,F,B,190
2021-02-11,Brussels,85+,M,A,3
2021-02-11,Brussels,85+,M,B,39
2021-02-11,Flanders,0-17,F,A,11
2021-02-11,Flanders,0-17,F,B,113
2021-02-11,Flanders,0-17,M,A,3
2021-02-11,Flanders,0-17,M,B,34
2021-02-11,Flanders,18-34,F,A,248
2021-02-11,Flanders,18-34,F,B,2701
2021-02-11,Flanders,18-34,M,A,102
2021-02-11,Flanders,18-34,M,B,705
2021-02-11,Flanders,35-44,F,A,189
2021-02-11,Flanders,35-44,F,B,1785
2021-02-11,Flanders,35-44,M,A,65
2021-02-11,Flanders,35-44,M,B,413
2021-02-11,Flanders,45-54,F,A,255
2021-02-11,Flanders,45-54,F,B,2125
2021-02-11,Flanders,45-54,M,A,86
2021-02-11,Flanders,45-54,M,B,517
2021-02-11,Flanders,55-64,F,A,257
2021-02-11,Flanders,55-64,F,B,2046
2021-02-11,Flanders,55-64,M,A,117
2021-02-11,Flanders,55-64,M,B,731
2021-02-11,Flanders,65-74,F,A,52
2021-02-11,Flanders,65-74,F,B,721
2021-02-11,Flanders,65-74,M,A,72
2021-02-11,Flanders,65-74,M,B,661
2021-02-11,Flanders,75-84,F,A,37
2021-02-11,Flanders,75-84,F,B,1331
2021-02-11,Flanders,75-84,M,A,33
2021-02-11,Flanders,75-84,M,B,708
2021-02-11,Flanders,85+,F,A,113
2021-02-11,Flanders,85+,F,B,2767
2021-02-11,Flanders,85+,M,A,47
2021-02-11,Flanders,85+,M,B,798
2021-02-11,,0-17,M,B,2
2021-02-11,,18-34,F,A,15
2021-02-11,,18-34,F,B,22
2021-02-11,,18-34,M,A,13
2021-02-11,,18-34,M,B,7
2021-02-11,,35-44,F,A,28
2021-02-11,,35-44,F,B,20
2021-02-11,,35-44,M,A,14
2021-02-11,,35-44,M,B,5
2021-02-11,,45-54,F,A,18
2021-02-11,,45-54,F,B,17
2021-02-11,,45-54,M,A,13
2021-02-11,,45-54,M,B,1
2021-02-11,,55-64,F,A,13
2021-02-11,,55-64,F,B,4
2021-02-11,,55-64,M,A,15
2021-02-11,,55-64,M,B,3
2021-02-11,,65-74,F,A,1
2021-02-11,,65-74,F,B,8
2021-02-11,,65-74,M,A,2
2021-02-11,,65-74,M,B,3
2021-02-11,,75-84,F,B,6
2021-02-11,,75-84,M,A,2
2021-02-11,,75-84,M,B,4
2021-02-11,,85+,F,A,5
2021-02-11,,85+,F,B,29
2021-02-11,,85+,M,A,3
2021-02-11,,85+,M,B,4
2021-02-11,Ostbelgien,18-34,F,A,3
2021-02-11,Ostbelgien,18-34,F,B,14
2021-02-11,Ostbelgien,18-34,M,B,5
2021-02-11,Ostbelgien,35-44,F,A,1
2021-02-11,Ostbelgien,35-44,F,B,7
2021-02-11,Ostbelgien,35-44,M,B,4
2021-02-11,Ostbelgien,45-54,F,A,2
2021-02-11,Ostbelgien,45-54,F,B,12
2021-02-11,Ostbelgien,45-54,M,A,1
2021-02-11,Ostbelgien,45-54,M,B,4
2021-02-11,Ostbelgien,55-64,F,A,2
2021-02-11,Ostbelgien,55-64,F,B,13
2021-02-11,Ostbelgien,55-64,M,B,6
2021-02-11,Ostbelgien,65-74,F,B,2
2021-02-11,Ostbelgien,65-74,M,B,4
2021-02-11,Ostbelgien,75-84,F,B,4
2021-02-11,Ostbelgien,75-84,M,B,1
2021-02-11,Ostbelgien,85+,F,B,5
2021-02-11,Ostbelgien,85+,M,B,2
2021-02-11,Wallonia,0-17,F,A,3
2021-02-11,Wallonia,0-17,F,B,2
2021-02-11,Wallonia,0-17,M,A,4
2021-02-11,Wallonia,0-17,M,B,4
2021-02-11,Wallonia,18-34,F,A,790
2021-02-11,Wallonia,18-34,F,B,851
2021-02-11,Wallonia,18-34,M,A,323
2021-02-11,Wallonia,18-34,M,B,352
2021-02-11,Wallonia,35-44,F,A,846
2021-02-11,Wallonia,35-44,F,B,835
2021-02-11,Wallonia,35-44,M,A,300
2021-02-11,Wallonia,35-44,M,B,273
2021-02-11,Wallonia,45-54,F,A,880
2021-02-11,Wallonia,45-54,F,B,961
2021-02-11,Wallonia,45-54,M,A,335
2021-02-11,Wallonia,45-54,M,B,296
2021-02-11,Wallonia,55-64,F,A,779
2021-02-11,Wallonia,55-64,F,B,693
2021-02-11,Wallonia,55-64,M,A,334
2021-02-11,Wallonia,55-64,M,B,335
2021-02-11,Wallonia,65-74,F,A,152
2021-02-11,Wallonia,65-74,F,B,368
2021-02-11,Wallonia,65-74,M,A,156
2021-02-11,Wallonia,65-74,M,B,323
2021-02-11,Wallonia,75-84,F,A,142
2021-02-11,Wallonia,75-84,F,B,624
2021-02-11,Wallonia,75-84,M,A,95
2021-02-11,Wallonia,75-84,M,B,236
2021-02-11,Wallonia,85+,F,A,157
2021-02-11,Wallonia,85+,F,B,1438
2021-02-11,Wallonia,85+,M,A,47
2021-02-11,Wallonia,85+,M,B,296
2021-02-12,Brussels,0-17,F,B,2
2021-02-12,Brussels,0-17,M,B,1
2021-02-12,Brussels,18-34,F,A,78
2021-02-12,Brussels,18-34,F,B,116
2021-02-12,Brussels,18-34,M,A,45
2021-02-12,Brussels,18-34,M,B,69
2021-02-12,Brussels,35-44,F,A,20
2021-02-12,Brussels,35-44,F,B,69
2021-02-12,Brussels,35-44,M,A,7
2021-02-12,Brussels,35-44,M,B,49
2021-02-12,Brussels,45-54,F,A,27
2021-02-12,Brussels,45-54,F,B,56
2021-02-12,Brussels,45-54,M,A,17
2021-02-12,Brussels,45-54,M,B,28
2021-02-12,Brussels,55-64,F,A,44
2021-02-12,Brussels,55-64,F,B,54
2021-02-12,Brussels,55-64,M,A,28
2021-02-12,Brussels,55-64,M,B,28
2021-02-12,Brussels,65-74,F,A,18
2021-02-12,Brussels,65-74,F,B,24
2021-02-12,Brussels,65-74,M,A,27
2021-02-12,Brussels,65-74,M,B,20
2021-02-12,Brussels,75-84,F,A,8
2021-02-12,Brussels,75-84,F,B,31
2021-02-12,Brussels,75-84,M,A,9
2021-02-12,Brussels,75-84,M,B,6
2021-02-12,Brussels,85+,F,A,7
2021-02-12,Brussels,85+,F,B,80
2021-02-12,Brussels,85+,M,A,3
2021-02-12,Brussels,85+,M,B,15
2021-02-12,Flanders,0-17,F,A,6
2021-02-12,Flanders,0-17,F,B,173
2021-02-12,Flanders,0-17,M,A,2
2021-02-12,Flanders,0-17,M,B,49
2021-02-12,Flanders,18-34,F,A,307
2021-02-12,Flanders,18-34,F,B,3712
2021-02-12,Flanders,18-34,M,A,77
2021-02-12,Flanders,18-34,M,B,985
2021-02-12,Flanders,35-44,F,A,194
2021-02-12,Flanders,35-44,F,B,2538
2021-02-12,Flanders,35-44,M,A,53
2021-02-12,Flanders,35-44,M,B,605
2021-02-12,Flanders,45-54,F,A,170
2021-02-12,Flanders,45-54,F,B,2851
2021-02-12,Flanders,45-54,M,A,53
2021-02-12,Flanders,45-54,M,B,691
2021-02-12,Flanders,55-64,F,A,200
2021-02-12,Flanders,55-64,F,B,2748
2021-02-12,Flanders,55-64,M,A,79
2021-02-12,Flanders,55-64,M,B,989
2021-02-12,Flanders,65-74,F,A,66
2021-02-12,Flanders,65-74,F,B,962
2021-02-12,Flanders,65-74,M,A,66
2021-02-12,Flanders,65-74,M,B,729
2021-02-12,Flanders,75-84,F,A,59
2021-02-12,Flanders,75-84,F,B,1065
2021-02-12,Flanders,75-84,M,A,24
2021-02-12,Flanders,75-84,M,B,547
2021-02-12,Flanders,85+,F,A,129
2021-02-12,Flanders,85+,F,B,1971
2021-02-12,Flanders,85+,M,A,33
2021-02-12,Flanders,85+,M,B,612
2021-02-12,,18-34,F,A,31
2021-02-12,,18-34,F,B,43
2021-02-12,,18-34,M,A,24
2021-02-12,,18-34,M,B,13
2021-02-12,,35-44,F,A,15
2021-02-12,,35-44,F,B,24
2021-02-12,,35-44,M,A,17
2021-02-12,,35-44,M,B,5
2021-02-12,,45-54,F,A,14
2021-02-12,,45-54,F,B,21
2021-02-12,,45-54,M,A,26
2021-02-12,,45-54,M,B,5
2021-02-12,,55-64,F,A,17
2021-02-12,,55-64,F,B,8
2021-02-12,,55-64,M,A,32
2021-02-12,,55-64,M,B,4
2021-02-12,,65-74,F,A,4
2021-02-12,,65-74,F,B,1
2021-02-12,,65-74,M,A,2
2021-02-12,,75-84,F,A,3
2021-02-12,,75-84,F,B,2
2021-02-12,,75-84,M,A,1
2021-02-12,,85+,F,A,4
2021-02-12,,85+,F,B,4
2021-02-12,,85+,M,A,2
2021-02-12,Ostbelgien,18-34,F,A,7
2021-02-12,Ostbelgien,18-34,F,B,9
2021-02-12,Ostbelgien,18-34,M,A,3
2021-02-12,Ostbelgien,18-34,M,B,1
2021-02-12,Ostbelgien,35-44,F,A,7
2021-02-12,Ostbelgien,35-44,F,B,5
2021-02-12,Ostbelgien,35-44,M,A,3
2021-02-12,Ostbelgien,35-44,M,B,1
2021-02-12,Ostbelgien,45-54,F,A,8
2021-02-12,Ostbelgien,45-54,F,B,12
2021-02-12,Ostbelgien,45-54,M,A,1
2021-02-12,Ostbelgien,45-54,M,B,1
2021-02-12,Ostbelgien,55-64,F,A,5
2021-02-12,Ostbelgien,55-64,F,B,8
2021-02-12,Ostbelgien,55-64,M,A,4
2021-02-12,Ostbelgien,55-64,M,B,5
2021-02-12,Ostbelgien,65-74,F,A,2
2021-02-12,Ostbelgien,65-74,F,B,5
2021-02-12,Ostbelgien,65-74,M,A,5
2021-02-12,Ostbelgien,65-74,M,B,5
2021-02-12,Ostbelgien,75-84,F,A,1
2021-02-12,Ostbelgien,75-84,F,B,8
2021-02-12,Ostbelgien,75-84,M,B,3
2021-02-12,Ostbelgien,85+,F,B,13
2021-02-12,Ostbelgien,85+,M,A,1
2021-02-12,Ostbelgien,85+,M,B,3
2021-02-12,Wallonia,0-17,F,A,4
2021-02-12,Wallonia,0-17,F,B,6
2021-02-12,Wallonia,0-17,M,A,1
2021-02-12,Wallonia,0-17,M,B,2
2021-02-12,Wallonia,18-34,F,A,636
2021-02-12,Wallonia,18-34,F,B,559
2021-02-12,Wallonia,18-34,M,A,314
2021-02-12,Wallonia,18-34,M,B,231
2021-02-12,Wallonia,35-44,F,A,536
2021-02-12,Wallonia,35-44,F,B,537
2021-02-12,Wallonia,35-44,M,A,226
2021-02-12,Wallonia,35-44,M,B,190
2021-02-12,Wallonia,45-54,F,A,634
2021-02-12,Wallonia,45-54,F,B,566
2021-02-12,Wallonia,45-54,M,A,293
2021-02-12,Wallonia,45-54,M,B,195
2021-02-12,Wallonia,55-64,F,A,510
2021-02-12,Wallonia,55-64,F,B,466
2021-02-12,Wallonia,55-64,M,A,320
2021-02-12,Wallonia,55-64,M,B,233
2021-02-12,Wallonia,65-74,F,A,138
2021-02-12,Wallonia,65-74,F,B,193
2021-02-12,Wallonia,65-74,M,A,151
2021-02-12,Wallonia,65-74,M,B,159
2021-02-12,Wallonia,75-84,F,A,90
2021-02-12,Wallonia,75-84,F,B,356
2021-02-12,Wallonia,75-84,M,A,66
2021-02-12,Wallonia,75-84,M,B,135
2021-02-12,Wallonia,85+,F,A,106
2021-02-12,Wallonia,85+,F,B,835
2021-02-12,Wallonia,85+,M,A,36
2021-02-12,Wallonia,85+,M,B,191
2021-02-13,Brussels,18-34,F,A,4
2021-02-13,Brussels,18-34,F,B,9
2021-02-13,Brussels,18-34,M,A,6
2021-02-13,Brussels,18-34,M,B,4
2021-02-13,Brussels,35-44,F,A,3
2021-02-13,Brussels,35-44,F,B,3
2021-02-13,Brussels,45-54,F,A,11
2021-02-13,Brussels,45-54,F,B,2
2021-02-13,Brussels,45-54,M,A,4
2021-02-13,Brussels,45-54,M,B,1
2021-02-13,Brussels,55-64,F,A,1
2021-02-13,Brussels,55-64,F,B,3
2021-02-13,Brussels,55-64,M,A,2
2021-02-13,Brussels,65-74,F,A,3
2021-02-13,Brussels,65-74,F,B,1
2021-02-13,Brussels,65-74,M,A,3
2021-02-13,Brussels,65-74,M,B,2
2021-02-13,Brussels,75-84,F,A,2
2021-02-13,Brussels,75-84,F,B,2
2021-02-13,Brussels,75-84,M,A,3
2021-02-13,Brussels,75-84,M,B,1
2021-02-13,Brussels,85+,F,A,2
2021-02-13,Brussels,85+,F,B,9
2021-02-13,Brussels,85+,M,B,1
2021-02-13,Flanders,0-17,F,A,2
2021-02-13,Flanders,0-17,F,B,88
2021-02-13,Flanders,0-17,M,B,15
2021-02-13,Flanders,18-34,F,A,51
2021-02-13,Flanders,18-34,F,B,1469
2021-02-13,Flanders,18-34,M,A,18
2021-02-13,Flanders,18-34,M,B,342
2021-02-13,Flanders,35-44,F,A,42
2021-02-13,Flanders,35-44,F,B,841
2021-02-13,Flanders,35-44,M,A,7
2021-02-13,Flanders,35-44,M,B,189
2021-02-13,Flanders,45-54,F,A,32
2021-02-13,Flanders,45-54,F,B,998
2021-02-13,Flanders,45-54,M,A,12
2021-02-13,Flanders,45-54,M,B,217
2021-02-13,Flanders,55-64,F,A,20
2021-02-13,Flanders,55-64,F,B,987
2021-02-13,Flanders,55-64,M,A,13
2021-02-13,Flanders,55-64,M,B,326
2021-02-13,Flanders,65-74,F,A,14
2021-02-13,Flanders,65-74,F,B,376
2021-02-13,Flanders,65-74,M,A,11
2021-02-13,Flanders,65-74,M,B,282
2021-02-13,Flanders,75-84,F,A,16
2021-02-13,Flanders,75-84,F,B,341
2021-02-13,Flanders,75-84,M,A,12
2021-02-13,Flanders,75-84,M,B,200
2021-02-13,Flanders,85+,F,A,19
2021-02-13,Flanders,85+,F,B,485
2021-02-13,Flanders,85+,M,A,11
2021-02-13,Flanders,85+,M,B,172
2021-02-13,,18-34,F,A,2
2021-02-13,,18-34,F,B,1
2021-02-13,,18-34,M,A,1
2021-02-13,,18-34,M,B,1
2021-02-13,,45-54,F,A,2
2021-02-13,,45-54,F,B,3
2021-02-13,,55-64,F,B,1
2021-02-13,,55-64,M,B,1
2021-02-13,,65-74,M,B,1
2021-02-13,Ostbelgien,35-44,F,A,1
2021-02-13,Ostbelgien,45-54,M,A,1
2021-02-13,Ostbelgien,45-54,M,B,1
2021-02-13,Ostbelgien,55-64,F,A,2
2021-02-13,Ostbelgien,55-64,F,B,1
2021-02-13,Ostbelgien,55-64,M,B,1
2021-02-13,Ostbelgien,65-74,F,A,4
2021-02-13,Ostbelgien,65-74,M,A,3
2021-02-13,Ostbelgien,65-74,M,B,6
2021-02-13,Ostbelgien,75-84,F,A,3
2021-02-13,Ostbelgien,75-84,M,A,6
2021-02-13,Ostbelgien,75-84,M,B,1
2021-02-13,Ostbelgien,85+,F,A,1
2021-02-13,Ostbelgien,85+,M,A,2
2021-02-13,Wallonia,18-34,F,A,25
2021-02-13,Wallonia,18-34,F,B,30
2021-02-13,Wallonia,18-34,M,A,8
2021-02-13,Wallonia,18-34,M,B,13
2021-02-13,Wallonia,35-44,F,A,18
2021-02-13,Wallonia,35-44,F,B,23
2021-02-13,Wallonia,35-44,M,A,8
2021-02-13,Wallonia,35-44,M,B,9
2021-02-13,Wallonia,45-54,F,A,33
2021-02-13,Wallonia,45-54,F,B,35
2021-02-13,Wallonia,45-54,M,A,10
2021-02-13,Wallonia,45-54,M,B,13
2021-02-13,Wallonia,55-64,F,A,28
2021-02-13,Wallonia,55-64,F,B,34
2021-02-13,Wallonia,55-64,M,A,16
2021-02-13,Wallonia,55-64,M,B,13
2021-02-13,Wallonia,65-74,F,A,12
2021-02-13,Wallonia,65-74,F,B,23
2021-02-13,Wallonia,65-74,M,A,13
2021-02-13,Wallonia,65-74,M,B,13
2021-02-13,Wallonia,75-84,F,A,13
2021-02-13,Wallonia,75-84,F,B,32
2021-02-13,Wallonia,75-84,M,A,8
2021-02-13,Wallonia,75-84,M,B,16
2021-02-13,Wallonia,85+,F,A,12
2021-02-13,Wallonia,85+,F,B,88
2021-02-13,Wallonia,85+,M,A,4
2021-02-13,Wallonia,85+,M,B,12
2021-02-14,Brussels,35-44,F,B,1
2021-02-14,Brussels,35-44,M,B,1
2021-02-14,Flanders,0-17,F,B,17
2021-02-14,Flanders,0-17,M,B,3
2021-02-14,Flanders,18-34,F,A,3
2021-02-14,Flanders,18-34,F,B,201
2021-02-14,Flanders,18-34,M,A,3
2021-02-14,Flanders,18-34,M,B,47
2021-02-14,Flanders,35-44,F,A,3
2021-02-14,Flanders,35-44,F,B,167
2021-02-14,Flanders,35-44,M,A,3
2021-02-14,Flanders,35-44,M,B,32
2021-02-14,Flanders,45-54,F,A,4
2021-02-14,Flanders,45-54,F,B,224
2021-02-14,Flanders,45-54,M,A,3
2021-02-14,Flanders,45-54,M,B,43
2021-02-14,Flanders,55-64,F,A,2
2021-02-14,Flanders,55-64,F,B,226
2021-02-14,Flanders,55-64,M,A,5
2021-02-14,Flanders,55-64,M,B,72
2021-02-14,Flanders,65-74,F,A,2
2021-02-14,Flanders,65-74,F,B,102
2021-02-14,Flanders,65-74,M,A,2
2021-02-14,Flanders,65-74,M,B,76
2021-02-14,Flanders,75-84,F,A,4
2021-02-14,Flanders,75-84,F,B,140
2021-02-14,Flanders,75-84,M,A,3
2021-02-14,Flanders,75-84,M,B,73
2021-02-14,Flanders,85+,F,A,9
2021-02-14,Flanders,85+,F,B,236
2021-02-14,Flanders,85+,M,A,3
2021-02-14,Flanders,85+,M,B,80
2021-02-14,,35-44,F,B,1
2021-02-14,,45-54,F,B,1
2021-02-14,Ostbelgien,35-44,F,B,2
2021-02-14,Ostbelgien,45-54,M,B,1
2021-02-14,Ostbelgien,65-74,M,B,2
2021-02-14,Wallonia,18-34,F,A,3
2021-02-14,Wallonia,18-34,F,B,16
2021-02-14,Wallonia,18-34,M,A,1
2021-02-14,Wallonia,18-34,M,B,2
2021-02-14,Wallonia,35-44,F,A,1
2021-02-14,Wallonia,35-44,F,B,15
2021-02-14,Wallonia,35-44,M,B,4
2021-02-14,Wallonia,45-54,F,A,3
2021-02-14,Wallonia,45-54,F,B,12
2021-02-14,Wallonia,45-54,M,A,1
2021-02-14,Wallonia,45-54,M,B,3
2021-02-14,Wallonia,55-64,F,A,1
2021-02-14,Wallonia,55-64,F,B,12
2021-02-14,Wallonia,55-64,M,A,1
2021-02-14,Wallonia,55-64,M,B,10
2021-02-14,Wallonia,65-74,F,A,5
2021-02-14,Wallonia,65-74,F,B,1
2021-02-14,Wallonia,65-74,M,A,3
2021-02-14,Wallonia,65-74,M,B,7
2021-02-14,Wallonia,75-84,F,A,2
2021-02-14,Wallonia,75-84,F,B,1
2021-02-14,Wallonia,75-84,M,A,2
2021-02-14,Wallonia,75-84,M,B,4
2021-02-14,Wallonia,85+,F,B,6
2021-02-14,Wallonia,85+,M,A,1
2021-02-14,Wallonia,85+,M,B,2
2021-02-15,Brussels,0-17,F,B,1
2021-02-15,Brussels,18-34,F,A,29
2021-02-15,Brussels,18-34,F,B,61
2021-02-15,Brussels,18-34,M,A,24
2021-02-15,Brussels,18-34,M,B,48
2021-02-15,Brussels,35-44,F,A,3
2021-02-15,Brussels,35-44,F,B,25
2021-02-15,Brussels,35-44,M,A,10
2021-02-15,Brussels,35-44,M,B,29
2021-02-15,Brussels,45-54,F,A,7
2021-02-15,Brussels,45-54,F,B,25
2021-02-15,Brussels,45-54,M,A,11
2021-02-15,Brussels,45-54,M,B,16
2021-02-15,Brussels,55-64,F,A,10
2021-02-15,Brussels,55-64,F,B,23
2021-02-15,Brussels,55-64,M,A,6
2021-02-15,Brussels,55-64,M,B,10
2021-02-15,Brussels,65-74,F,A,12
2021-02-15,Brussels,65-74,F,B,3
2021-02-15,Brussels,65-74,M,A,7
2021-02-15,Brussels,65-74,M,B,2
2021-02-15,Brussels,75-84,F,B,2
2021-02-15,Brussels,75-84,M,A,3
2021-02-15,Brussels,75-84,M,B,1
2021-02-15,Brussels,85+,F,A,1
2021-02-15,Brussels,85+,F,B,1
2021-02-15,Flanders,0-17,F,A,3
2021-02-15,Flanders,0-17,F,B,72
2021-02-15,Flanders,0-17,M,A,1
2021-02-15,Flanders,0-17,M,B,27
2021-02-15,Flanders,18-34,F,A,108
2021-02-15,Flanders,18-34,F,B,1704
2021-02-15,Flanders,18-34,M,A,43
2021-02-15,Flanders,18-34,M,B,516
2021-02-15,Flanders,35-44,F,A,127
2021-02-15,Flanders,35-44,F,B,1086
2021-02-15,Flanders,35-44,M,A,29
2021-02-15,Flanders,35-44,M,B,281
2021-02-15,Flanders,45-54,F,A,146
2021-02-15,Flanders,45-54,F,B,1181
2021-02-15,Flanders,45-54,M,A,39
2021-02-15,Flanders,45-54,M,B,292
2021-02-15,Flanders,55-64,F,A,61
2021-02-15,Flanders,55-64,F,B,1080
2021-02-15,Flanders,55-64,M,A,29
2021-02-15,Flanders,55-64,M,B,364
2021-02-15,Flanders,65-74,F,A,15
2021-02-15,Flanders,65-74,F,B,436
2021-02-15,Flanders,65-74,M,A,22
2021-02-15,Flanders,65-74,M,B,329
2021-02-15,Flanders,75-84,F,A,27
2021-02-15,Flanders,75-84,F,B,514
2021-02-15,Flanders,75-84,M,A,27
2021-02-15,Flanders,75-84,M,B,271
2021-02-15,Flanders,85+,F,A,49
2021-02-15,Flanders,85+,F,B,911
2021-02-15,Flanders,85+,M,A,13
2021-02-15,Flanders,85+,M,B,299
2021-02-15,,0-17,F,B,2
2021-02-15,,18-34,F,A,2
2021-02-15,,18-34,F,B,19
2021-02-15,,18-34,M,A,2
2021-02-15,,18-34,M,B,6
2021-02-15,,35-44,F,A,1
2021-02-15,,35-44,F,B,12
2021-02-15,,45-54,F,B,12
2021-02-15,,45-54,M,B,2
2021-02-15,,55-64,F,A,2
2021-02-15,,55-64,F,B,6
2021-02-15,,65-74,F,B,1
2021-02-15,,65-74,M,A,1
2021-02-15,,65-74,M,B,1
2021-02-15,,75-84,F,B,1
2021-02-15,,75-84,M,A,1
2021-02-15,Ostbelgien,18-34,F,A,1
2021-02-15,Ostbelgien,18-34,F,B,9
2021-02-15,Ostbelgien,18-34,M,A,1
2021-02-15,Ostbelgien,35-44,F,A,1
2021-02-15,Ostbelgien,35-44,F,B,5
2021-02-15,Ostbelgien,35-44,M,B,2
2021-02-15,Ostbelgien,45-54,F,A,1
2021-02-15,Ostbelgien,45-54,F,B,10
2021-02-15,Ostbelgien,55-64,F,A,1
2021-02-15,Ostbelgien,55-64,F,B,15
2021-02-15,Ostbelgien,55-64,M,B,3
2021-02-15,Ostbelgien,65-74,F,B,2
2021-02-15,Ostbelgien,65-74,M,A,1
2021-02-15,Ostbelgien,65-74,M,B,3
2021-02-15,Ostbelgien,75-84,F,B,13
2021-02-15,Ostbelgien,75-84,M,B,4
2021-02-15,Ostbelgien,85+,F,B,41
2021-02-15,Ostbelgien,85+,M,B,8
2021-02-15,Wallonia,0-17,F,B,1
2021-02-15,Wallonia,18-34,F,A,180
2021-02-15,Wallonia,18-34,F,B,305
2021-02-15,Wallonia,18-34,M,A,72
2021-02-15,Wallonia,18-34,M,B,129
2021-02-15,Wallonia,35-44,F,A,132
2021-02-15,Wallonia,35-44,F,B,320
2021-02-15,Wallonia,35-44,M,A,58
2021-02-15,Wallonia,35-44,M,B,78
2021-02-15,Wallonia,45-54,F,A,198
2021-02-15,Wallonia,45-54,F,B,241
2021-02-15,Wallonia,45-54,M,A,63
2021-02-15,Wallonia,45-54,M,B,93
2021-02-15,Wallonia,55-64,F,A,177
2021-02-15,Wallonia,55-64,F,B,238
2021-02-15,Wallonia,55-64,M,A,42
2021-02-15,Wallonia,55-64,M,B,97
2021-02-15,Wallonia,65-74,F,A,8
2021-02-15,Wallonia,65-74,F,B,7
2021-02-15,Wallonia,65-74,M,A,13
2021-02-15,Wallonia,65-74,M,B,17
2021-02-15,Wallonia,75-84,M,A,3
2021-02-15,Wallonia,75-84,M,B,6
2021-02-15,Wallonia,85+,F,B,1
2021-02-16,Brussels,18-34,F,A,73
2021-02-16,Brussels,18-34,F,B,120
2021-02-16,Brussels,18-34,M,A,27
2021-02-16,Brussels,18-34,M,B,79
2021-02-16,Brussels,35-44,F,A,33
2021-02-16,Brussels,35-44,F,B,43
2021-02-16,Brussels,35-44,M,A,24
2021-02-16,Brussels,35-44,M,B,42
2021-02-16,Brussels,45-54,F,A,25
2021-02-16,Brussels,45-54,F,B,59
2021-02-16,Brussels,45-54,M,A,18
2021-02-16,Brussels,45-54,M,B,24
2021-02-16,Brussels,55-64,F,A,86
2021-02-16,Brussels,55-64,F,B,39
2021-02-16,Brussels,55-64,M,A,41
2021-02-16,Brussels,55-64,M,B,29
2021-02-16,Brussels,65-74,F,A,31
