,NIS5,WEEK,name,CASES,POP,CASES_PER_1000HABITANT
13617,42025,2,Wetteren,32,,
27706,85034,2,Saint-LÃ©ger (Virton),3,,
10543,33041,2,Vleteren,2,,
14714,44073,2,Wachtebeke,5,,
10441,33039,2,Heuvelland,12,,
26615,83031,2,La Roche-en-Ardenne,2,,
14661,44064,2,Sint-Martens-Latem,5,,
10589,34002,2,Anzegem,34,,
10642,34003,2,Avelgem,22,,
14608,44052,2,Oosterzele,28,,
10695,34009,2,Deerlijk,14,,
14556,44048,2,Nazareth,25,,
27468,85007,2,Chiny,7,,
11524,35029,2,De Haan,5,,
14817,44083,2,Deinze,36,,
10388,33037,2,Zonnebeke,6,,
26564,83028,2,Hotton,4,,
13514,42011,2,Lebbeke,19,,
10150,32030,2,Lo-Reninge,3,,
15135,45060,2,Kluisbergen,5,,
11576,36006,2,Hooglede,6,,
10198,33011,2,Ypres,43,,
15082,45059,2,Brakel,26,,
1586,12002,2,Berlaar,23,,
10250,33016,2,Messines,1,,
15029,45041,2,Renaix,27,,
10282,33021,2,Poperinge,48,,
14976,45035,2,Audenarde,21,,
27751,85039,2,Tintigny,5,,
10335,33029,2,Wervik,15,,
14923,44085,2,Lievegem,31,,
13566,42023,2,Waasmunster,11,,
1480,11056,2,Zwijndrecht,6,,
14870,44084,2,Aalter,14,,
27658,85026,2,Musson,2,,
15186,45061,2,Wortegem-Petegem,10,,
14505,44045,2,Moerbeke (Gand),2,,
13669,42026,2,Wichelen,3,,
26764,83044,2,Rendeux,1,,
1268,11052,2,Wommelgem,7,,
14135,44013,2,Destelbergen,13,,
11061,34041,2,Wevelgem,32,,
27566,85011,2,Florenville,2,,
14083,44012,2,De Pinte,3,,
11114,34042,2,Zwevegem,38,,
11008,34040,2,Waregem,71,,
13825,43005,2,Eeklo,4,,
11167,34043,2,Espierres-Helchin,2,,
13981,43014,2,Sint-Laureins,10,,
11209,35002,2,Bredene,11,,
13928,43010,2,Maldegem,28,,
11315,35006,2,Ichtegem,20,,
27515,85009,2,Etalle,8,,
11262,35005,2,Gistel,5,,
14031,43018,2,Zelzate,4,,
11367,35011,2,Middelkerke,41,,
14188,44019,2,Evergem,76,,
13774,43002,2,Assenede,14,,
10748,34013,2,Harelbeke,67,,
11472,35014,2,Oudenburg,8,,
14452,44043,2,Merelbeke,49,,
26900,84009,2,Bertrix,2,,
10801,34022,2,Courtrai,91,,
14400,44040,2,Melle,7,,
10854,34023,2,Kuurne,37,,
14347,44034,2,Lochristi,43,,
13721,42028,2,Zele,16,,
1533,11057,2,Malle,32,,
14294,44021,2,Gand,320,,
26713,83040,2,Nassogne,2,,
27616,85024,2,Meix-devant-Virton,1,,
10904,34025,2,Lendelede,23,,
14241,44020,2,Gavere,15,,
11419,35013,2,Ostende,95,,
10955,34027,2,Menin,58,,
26660,83034,2,Marche-en-Famenne,5,,
8955,25112,2,Wavre,59,,
266,11008,2,Brasschaat,14,,
15237,45062,2,Horebeke,5,,
13303,42004,2,Buggenhout,4,,
16101,51017,2,Ellezelles,16,,
26261,82032,2,Vielsalm,15,,
9318,25123,2,Rebecq,1,,
1111,11040,2,Schoten,43,,
9371,25124,2,Walhain,22,,
16050,51014,2,ChiÃ¨vres,9,,
9266,25122,2,Ramillies,5,,
2272,13002,2,Baerle-Duc,2,,
16005,51012,2,Brugelette,3,,
9424,31003,2,Beernem,10,,
11787,36011,2,Lichtervelde,7,,
13356,42006,2,Termonde,29,,
15953,51009,2,Bernissart,5,,
11734,36010,2,Ledegem,6,,
9476,31004,2,Blankenberge,4,,
27946,91005,2,AnhÃ©e,5,,
27033,84029,2,Herbeumont,1,,
11839,36012,2,Moorslede,7,,
13250,42003,2,Berlare,5,,
26166,82009,2,Fauvillers,3,,
9008,25117,2,Chastre,3,,
26853,83055,2,Manhay,3,,
16403,52010,2,Chapelle-lez-Herlaimont,10,,
13197,41082,2,Erpe-Mere,9,,
27370,84075,2,Wellin,3,,
9059,25118,2,HÃ©lÃ©cine,3,,
16350,51069,2,Lessines,25,,
9108,25119,2,Lasne,20,,
16298,51068,2,Silly,4,,
24190,71045,2,Nieuwerkerken (Hasselt),15,,
9161,25120,2,Orp-Jauche,6,,
16245,51067,2,Enghien,9,,
26212,82014,2,Houffalize,1,,
27998,91013,2,Beauraing,2,,
16193,51065,2,Frasnes-lez-Anvaing,15,,
9213,25121,2,Ottignies-Louvain-la-Neuve,48,,
15901,51008,2,Beloeil,15,,
26951,84010,2,Bouillon,2,,
26313,82036,2,Vaux-sur-SÃ»re,6,,
15848,51004,2,Ath,27,,
15424,45068,2,Kruisem,28,,
1164,11044,2,Stabroek,7,,
27417,84077,2,Libramont-Chevigny,3,,
9942,32003,2,Dixmude,31,,
27798,85045,2,Virton,30,,
15373,45065,2,Zwalin,16,,
13462,42010,2,Laarne,19,,
9889,31043,2,Knokke-Heist,15,,
9994,32006,2,Houthulst,66,,
26466,83012,2,Durbuy,3,,
11629,36007,2,Ingelmunster,15,,
1321,11053,2,Wuustwezel,22,,
10047,32010,2,Koekelare,10,,
15276,45063,2,Lierde,13,,
160,11005,2,Boom,5,,
10098,32011,2,Kortemark,33,,
15325,45064,2,Maarkedal,2,,
26415,82038,2,Sainte-Ode,2,,
15477,46003,2,Beveren (Saint-Nicolas),76,,
11681,36008,2,Izegem,53,,
1638,12005,2,Bonheiden,4,,
15795,46025,2,Tamise,48,,
27902,85047,2,Rouvroy,3,,
9581,31006,2,Damme,6,,
15742,46024,2,Stekene,12,,
28671,92003,2,Andenne,11,,
9633,31012,2,Jabbeke,7,,
15689,46021,2,Saint-Nicolas (Saint-Nicolas),128,,
26365,82037,2,Gouvy,3,,
9686,31022,2,Oostkamp,16,,
15636,46020,2,Sint-Gillis-Waas,24,,
9739,31033,2,Torhout,19,,
15583,46014,2,Lokeren,52,,
27849,85046,2,Habay,38,,
9792,31040,2,Zedelgem,14,,
15530,46013,2,Kruibeke,20,,
13409,42008,2,Hamme (Termonde),31,,
9528,31005,2,Bruges,89,,
11892,36015,2,Roulers,111,,
18332,56049,2,Merbes-le-ChÃ¢teau,3,,
4530,21018,2,Woluwe-Saint-Lambert,57,,
24973,72039,2,Houthalen-Helchteren,23,,
24498,71070,2,Heusden-Zolder,62,,
4939,23025,2,Grimbergen,28,,
29605,93018,2,Doische,2,,
21107,62099,2,Soumagne,6,,
23125,64023,2,Donceel,4,,
21160,62100,2,Sprimont,4,,
4992,23027,2,Hal (Hal-Vilvorde),44,,
21054,62096,2,Seraing,66,,
2008,12029,2,Putte,12,,
21001,62093,2,Saint-Nicolas (LiÃ¨ge),17,,
5045,23032,2,Herne,3,,
23173,64025,2,Fexhe-le-Haut-Clocher,1,,
20948,62079,2,Oupeye,37,,
3159,13031,2,Oud-Turnhout,18,,
25026,72041,2,Dilsen-Stokkem,40,,
54,11002,2,Anvers,689,,
21213,62108,2,VisÃ©,13,,
4741,23009,2,BiÃ©vÃ¨ne,1,,
21371,62120,2,FlÃ©malle,5,,
425,11016,2,Essen,34,,
21319,62119,2,Blegny,14,,
24921,72038,2,Hechtel-Eksel,7,,
22978,64008,2,Berloz,3,,
3212,13035,2,Ravels,6,,
4782,23016,2,Dilbeek,40,,
689,11024,2,Kontich,15,,
3265,13036,2,Retie,16,,
4835,23023,2,Gammerages,2,,
21266,62118,2,GrÃ¢ce-Hollogne,11,,
23024,64015,2,Braives,4,,
4886,23024,2,Gooik,3,,
29192,92114,2,Sombreffe,5,,
3106,13029,2,Olen,4,,
5097,23033,2,Hoeilaart,13,,
20895,62063,2,LiÃ¨ge,189,,
5359,23047,2,Machelen (Hal-Vilvorde),6,,
23319,64047,2,Lincent,2,,
742,11025,2,Lint,7,,
3000,13023,2,Merksplas,5,,
20583,62026,2,Comblain-au-Pont,3,,
25132,72043,2,Pelt,50,,
20632,62027,2,Dalhem,6,,
5412,23050,2,Meise,13,,
5465,23052,2,Merchtem,12,,
23366,64056,2,Oreye,2,,
20478,62015,2,Beyne-Heusay,3,,
5518,23060,2,Opwijk,20,,
2948,13021,2,Meerhout,4,,
29035,92094,2,Namur,106,,
20530,62022,2,Chaudfontaine,13,,
29088,92097,2,Ohey,2,,
3735,21003,2,Berchem-Sainte-Agathe,15,,
5306,23045,2,Londerzeel,7,,
29140,92101,2,Profondeville,8,,
5150,23038,2,Kampenhout,10,,
3053,13025,2,Mol,29,,
531,11021,2,Hove (Anvers),2,,
20842,62060,2,Juprelle,5,,
24445,71069,2,Ham,4,,
5202,23039,2,Kapelle-op-den-Bos,1,,
20789,62051,2,Herstal,55,,
23218,64029,2,Geer,1,,
5253,23044,2,Liedekerke,16,,
2166,12041,2,Puurs-Sint-Amands,11,,
20737,62038,2,FlÃ©ron,7,,
25079,72042,2,Oudsbergen,15,,
23266,64034,2,Hannut,9,,
20685,62032,2,Esneux,3,,
3318,13037,2,Rijkevorsel,15,,
22928,63089,2,Thimister-Clermont,1,,
4689,23003,2,Beersel,26,,
21424,62121,2,NeuprÃ©,4,,
583,11022,2,Kalmthout,5,,
22134,63048,2,Lontzen,3,,
4053,21009,2,Ixelles,152,,
22580,63076,2,Theux,3,,
22082,63046,2,Limbourg,2,,
4106,21010,2,Jette,55,,
24604,72004,2,Bree,23,,
3629,21001,2,Anderlecht,133,,
29504,93010,2,Cerfontaine,8,,
4159,21011,2,Koekelberg,12,,
22633,63079,2,Verviers,56,,
21981,63040,2,La Calamine,3,,
29348,92140,2,Jemeppe-sur-Sambre,10,,
4212,21012,2,Molenbeek-Saint-Jean,124,,
22034,63045,2,Lierneux,3,,
3682,21002,2,Auderghem,19,,
4000,21008,2,Ganshoren,21,,
24709,72020,2,Lommel,36,,
22430,63072,2,Spa,4,,
3788,21004,2,Bruxelles,248,,
22381,63067,2,Saint-Vith,2,,
24657,72018,2,Kinrooi,25,,
3841,21005,2,Etterbeek,89,,
22483,63073,2,Stavelot,1,,
22329,63061,2,Raeren,6,,
3894,21006,2,Evere,38,,
2113,12040,2,Willebroek,21,,
22277,63058,2,Pepinster,8,,
22534,63075,2,Stoumont,1,,
3947,21007,2,Forest (Bruxelles-Capitale),76,,
22234,63057,2,Olne,1,,
29401,92141,2,La BruyÃ¨re,9,,
22181,63049,2,Malmedy,10,,
21930,63038,2,Jalhay,3,,
20425,62011,2,Bassenge,10,,
24762,72021,2,Maaseik,22,,
3577,13053,2,Laakdal,2,,
3422,13044,2,Vorselaar,2,,
22833,63087,2,Burg-Reuland,3,,
21626,63004,2,Baelen,3,,
29553,93014,2,Couvin,6,,
18879,57081,2,Tournai,138,,
21578,63003,2,Aubel,3,,
4477,21017,2,Watermael-Boitsfort,7,,
29244,92137,2,Sambreville,24,,
24868,72037,2,Hamont-Achel,13,,
4583,21019,2,Woluwe-Saint-Pierre,25,,
3369,13040,2,Turnhout,27,,
21477,62122,2,Trooz,6,,
22878,63088,2,PlombiÃ¨res,2,,
4636,23002,2,Asse,40,,
21529,63001,2,AmblÃ¨ve,1,,
21673,63012,2,Bullange,3,,
4424,21016,2,Uccle,116,,
22788,63086,2,Trois-Ponts,3,,
4265,21013,2,Saint-Gilles,91,,
21878,63035,2,Herve,6,,
4318,21014,2,Saint-Josse-ten-Noode,39,,
22686,63080,2,Waimes,3,,
3525,13049,2,Westerlo,7,,
21825,63023,2,Eupen,9,,
24551,72003,2,Bocholt,11,,
22735,63084,2,Welkenraedt,3,,
2060,12035,2,Sint-Katelijne-Waver,14,,
21772,63020,2,Dison,5,,
24815,72030,2,Peer,17,,
29297,92138,2,Fernelmont,8,,
4371,21015,2,Schaerbeek,153,,
3473,13046,2,Vosselaar,3,,
21722,63013,2,Butgenbach,3,,
636,11023,2,Kapellen (Anvers),21,,
24397,71067,2,Zutendaal,1,,
29648,93022,2,Florennes,5,,
19613,61024,2,Hamoir,1,,
25397,73032,2,Hoeselt,5,,
19405,61003,2,Amay,4,,
23877,71017,2,Gingelom,5,,
6356,23104,2,Lennik,3,,
2475,13008,2,Geel,12,,
19458,61010,2,Burdinne,2,,
28826,92045,2,Floreffe,6,,
1902,12025,2,Malines,68,,
478,11018,2,Hemiksem,5,,
19510,61012,2,Clavier,1,,
6303,23103,2,Wezembeek-Oppem,11,,
19560,61019,2,FerriÃ¨res,19,,
2528,13010,2,Grobbendonk,6,,
23824,71016,2,Genk,97,,
25343,73022,2,Heers,16,,
24291,71057,2,Tessenderlo,9,,
5570,23062,2,Overijse,23,,
2632,13012,2,Herenthout,5,,
19813,61041,2,Modave,2,,
25290,73009,2,Looz,22,,
29752,93088,2,Walcourt,25,,
6093,23099,2,Kraainem,16,,
19765,61039,2,Marchin,2,,
6409,23105,2,Affligem,13,,
23771,71011,2,Diepenbeek,9,,
6146,23100,2,Linkebeek,3,,
19712,61031,2,Huy,9,,
2579,13011,2,Herentals,12,,
6197,23101,2,Rhode-Saint-GenÃ¨se,9,,
19662,61028,2,HÃ©ron,8,,
6250,23102,2,Wemmel,11,,
28877,92048,2,Fosses-la-Ville,4,,
2425,13006,2,Dessel,17,,
19352,58004,2,Morlanwelz,34,,
6462,24001,2,Aarschot,11,,
24085,71034,2,Bourg-LÃ©opold,12,,
28724,92006,2,Assesse,5,,
19088,57096,2,Mouscron,42,,
6716,24014,2,Boortmeerbeek,3,,
19037,57095,2,Mont-de-lâEnclus,1,,
25501,73042,2,Lanaken,25,,
6664,24011,2,Bierbeek,1,,
6769,24016,2,Boutersem,3,,
2319,13003,2,Balen,15,,
1,11001,2,Aartselaar,5,,
6819,24020,2,Diest,4,,
24137,71037,2,Lummen,9,,
18932,57093,2,Brunehaut,10,,
6872,24028,2,Geetbets,24,,
18984,57094,2,Leuze-en-Hainaut,15,,
6040,23098,2,Drogenbos,5,,
19141,57097,2,Comines-Warneton,5,,
24033,71024,2,Herck-la-Ville,15,,
23929,71020,2,Halen,10,,
29805,93090,2,Viroinval,2,,
19299,58003,2,Estinnes,6,,
24238,71053,2,Saint-Trond,101,,
28773,92035,2,EghezÃ©e,18,,
848,11030,2,Niel,3,,
2372,13004,2,Beerse,7,,
6514,24007,2,Begijnendijk,4,,
19246,58002,2,Binche,41,,
25449,73040,2,Kortessem,6,,
2219,13001,2,Arendonk,19,,
6567,24008,2,Bekkevoort,6,,
19193,58001,2,La LouviÃ¨re,122,,
6612,24009,2,Bertem,4,,
23980,71022,2,Hasselt,69,,
19863,61043,2,Nandrin,3,,
29451,92142,2,Gembloux,18,,
25237,73006,2,Bilzen,32,,
23468,64065,2,Saint-Georges-sur-Meuse,5,,
20218,61081,2,Tinlot,1,,
28930,92054,2,Gesves,4,,
23617,64076,2,Faimes,9,,
5776,23086,2,Ternat,6,,
5882,23094,2,Zaventem,29,,
20319,62006,2,Awans,5,,
23570,64075,2,Wasseiges,3,,
24344,71066,2,Zonhoven,10,,
20064,61072,2,Wanze,5,,
5670,23077,2,Sint-Pieters-Leeuw,44,,
20011,61068,2,Villers-Le-Bouillet,3,,
1955,12026,2,Nijlen,31,,
20266,62003,2,Ans,45,,
2843,13017,2,Kasterlee,6,,
29700,93056,2,Philippeville,6,,
5829,23088,2,Vilvorde,44,,
20117,61079,2,Anthisnes,3,,
23718,71004,2,Beringen,39,,
2790,13016,2,Hulshout,5,,
2896,13019,2,Lille,10,,
5988,23097,2,Roosdaal,3,,
23415,64063,2,Remicourt,4,,
28982,92087,2,Mettet,5,,
19914,61048,2,Ouffet,3,,
23517,64074,2,Waremme,6,,
20372,62009,2,Aywaille,3,,
25185,73001,2,Alken,11,,
372,11013,2,Edegem,13,,
23666,71002,2,As,4,,
2684,13013,2,Herselt,3,,
2737,13014,2,Hoogstraten,90,,
20166,61080,2,Engis,1,,
5723,23081,2,Steenokkerzeel,4,,
795,11029,2,Mortsel,14,,
5935,23096,2,Zemst,6,,
5623,23064,2,Pepingen,2,,
2220,13001,3,Arendonk,5,,
10855,34023,3,Kuurne,39,,
3001,13023,3,Merksplas,5,,
3578,13053,3,Laakdal,4,,
1534,11057,3,Malle,35,,
11525,35029,3,De Haan,5,,
10802,34022,3,Courtrai,107,,
12310,37017,3,Wielsbeke,20,,
11788,36011,3,Lichtervelde,7,,
2633,13012,3,Herenthout,6,,
3630,21001,3,Anderlecht,131,,
2273,13002,3,Baerle-Duc,3,,
10590,34002,3,Anzegem,22,,
2897,13019,3,Lille,11,,
12414,37020,3,Ardooie,14,,
29452,92142,3,Gembloux,53,,
10643,34003,3,Avelgem,24,,
27659,85026,3,Musson,10,,
11630,36007,3,Ingelmunster,5,,
2114,12040,3,Willebroek,11,,
27418,84077,3,Libramont-Chevigny,3,,
2320,13003,3,Balen,15,,
2949,13021,3,Meerhout,5,,
10696,34009,3,Deerlijk,7,,
3683,21002,3,Auderghem,24,,
12361,37018,3,Wingene,18,,
11577,36006,3,Hooglede,25,,
2844,13017,3,Kasterlee,5,,
29649,93022,3,Florennes,8,,
12258,37015,3,Tielt (Tielt),28,,
2,11001,3,Aartselaar,11,,
10749,34013,3,Harelbeke,43,,
27227,84050,3,Paliseul,2,,
2373,13004,3,Beerse,8,,
11735,36010,3,Ledegem,11,,
2167,12041,3,Puurs-Sint-Amands,20,,
10905,34025,3,Lendelede,19,,
29505,93010,3,Cerfontaine,9,,
29554,93014,3,Couvin,4,,
11115,34042,3,Zwevegem,42,,
3319,13037,3,Rijkevorsel,13,,
12103,37010,3,Oostrozebeke,17,,
2685,13013,3,Herselt,7,,
29753,93088,3,Walcourt,24,,
11368,35011,3,Middelkerke,39,,
3266,13036,3,Retie,2,,
11168,34043,3,Espierres-Helchin,3,,
3107,13029,3,Olen,3,,
11893,36015,3,Roulers,113,,
29606,93018,3,Doische,2,,
12051,37007,3,Meulebeke,11,,
27516,85009,3,Etalle,7,,
11316,35006,3,Ichtegem,19,,
2580,13011,3,Herentals,10,,
27327,84068,3,Tellin,2,,
11946,36019,3,Staden,24,,
3213,13035,3,Ravels,6,,
3160,13031,3,Oud-Turnhout,6,,
11263,35005,3,Gistel,14,,
11999,37002,3,Dentergem,19,,
11210,35002,3,Bredene,19,,
11420,35013,3,Ostende,143,,
2529,13010,3,Grobbendonk,17,,
11062,34041,3,Wevelgem,46,,
27617,85024,3,Meix-devant-Virton,2,,
29806,93090,3,Viroinval,3,,
1481,11056,3,Zwijndrecht,5,,
3526,13049,3,Westerlo,4,,
27371,84075,3,Wellin,1,,
12206,37012,3,Ruiselede,4,,
3474,13046,3,Vosselaar,4,,
2426,13006,3,Dessel,8,,
29701,93056,3,Philippeville,3,,
11473,35014,3,Oudenburg,16,,
11840,36012,3,Moorslede,7,,
2738,13014,3,Hoogstraten,71,,
10956,34027,3,Menin,44,,
3423,13044,3,Vorselaar,3,,
11009,34040,3,Waregem,108,,
27276,84059,3,Saint-Hubert,1,,
27469,85007,3,Chiny,5,,
27567,85011,3,Florenville,1,,
3054,13025,3,Mol,45,,
1428,11055,3,Zoersel,30,,
12154,37011,3,Pittem,3,,
3370,13040,3,Turnhout,34,,
2476,13008,3,Geel,7,,
2791,13016,3,Hulshout,9,,
11682,36008,3,Izegem,48,,
6873,24028,3,Geetbets,30,,
10544,33041,3,Vleteren,3,,
5724,23081,3,Steenokkerzeel,14,,
8163,25018,3,Chaumont-Gistoux,6,,
28341,91072,3,Houyet,3,,
5777,23086,3,Ternat,9,,
8110,25015,3,Braine-le-ChÃ¢teau,6,,
8057,25014,3,Braine-lâAlleud,29,,
5830,23088,3,Vilvorde,27,,
28931,92054,3,Gesves,1,,
5671,23077,3,Sint-Pieters-Leeuw,31,,
8006,25005,3,Beauvechain,4,,
28389,91103,3,Onhaye,3,,
7959,24137,3,Glabbeek,4,,
7910,24135,3,Tielt-Winge,7,,
5936,23096,3,Zemst,15,,
7859,24134,3,Montaigu-Zichem,7,,
5989,23097,3,Roosdaal,5,,
6041,23098,3,Drogenbos,4,,
7809,24133,3,Linter,5,,
5883,23094,3,Zaventem,23,,
28878,92048,3,Fosses-la-Ville,5,,
8216,25023,3,Court-Saint-Etienne,3,,
28983,92087,3,Mettet,5,,
8638,25072,3,Nivelles,23,,
5360,23047,3,Machelen (Hal-Vilvorde),17,,
8585,25068,3,Mont-Saint-Guibert,5,,
5413,23050,3,Meise,11,,
8532,25050,3,La Hulpe,3,,
5466,23052,3,Merchtem,6,,
29036,92094,3,Namur,118,,
8479,25048,3,Jodoigne,26,,
1744,12009,3,Duffel,25,,
5519,23060,3,Opwijk,11,,
8428,25044,3,Ittre,12,,
8375,25043,3,Incourt,11,,
5571,23062,3,Overijse,14,,
5624,23064,3,Pepingen,7,,
8322,25037,3,Grez-Doiceau,17,,
1956,12026,3,Nijlen,49,,
8269,25031,3,Genappe,9,,
28291,91064,3,Havelange,1,,
28238,91059,3,Hamois,4,,
8691,25084,3,Perwez (Nivelles),11,,
28429,91114,3,Rochefort,8,,
7707,24109,3,Tremelo,4,,
7234,24054,3,Kortenaken,4,,
6515,24007,3,Begijnendijk,3,,
7181,24048,3,Keerbergen,4,,
6568,24008,3,Bekkevoort,41,,
7128,24045,3,Huldenberg,4,,
6613,24009,3,Bertem,7,,
28725,92006,3,Assesse,6,,
28581,91142,3,HastiÃ¨re,4,,
7284,24055,3,Kortenberg,27,,
7076,24043,3,Holsbeek,7,,
6665,24011,3,Bierbeek,6,,
6717,24014,3,Boortmeerbeek,5,,
6972,24038,3,Herent,11,,
6770,24016,3,Boutersem,4,,
1850,12021,3,Lierre,55,,
6820,24020,3,Diest,10,,
6919,24033,3,Haacht,9,,
28672,92003,3,Andenne,6,,
7025,24041,3,Hoegaarden,1,,
7758,24130,3,LÃ©au,82,,
28530,91141,3,Yvoir,16,,
7337,24059,3,Landen,11,,
6094,23099,3,Kraainem,10,,
6147,23100,3,Linkebeek,4,,
7654,24107,3,Tirlemont,11,,
6198,23101,3,Rhode-Saint-GenÃ¨se,20,,
1797,12014,3,Heist-op-den-Berg,24,,
7601,24104,3,Tervuren,5,,
6251,23102,3,Wemmel,16,,
28827,92045,3,Floreffe,5,,
6463,24001,3,Aarschot,6,,
7549,24094,3,Rotselaar,25,,
1903,12025,3,Malines,164,,
108,11004,3,Boechout,5,,
7496,24086,3,Oud-Heverlee,3,,
7443,24066,3,Lubbeek,5,,
6357,23104,3,Lennik,3,,
7390,24062,3,Louvain,99,,
6410,23105,3,Affligem,6,,
28774,92035,3,EghezÃ©e,17,,
6304,23103,3,Wezembeek-Oppem,5,,
3736,21003,3,Berchem-Sainte-Agathe,25,,
5307,23045,3,Londerzeel,21,,
8744,25091,3,Rixensart,18,,
10048,32010,3,Koekelare,6,,
4213,21012,3,Molenbeek-Saint-Jean,123,,
4266,21013,3,Saint-Gilles,56,,
9995,32006,3,Houthulst,98,,
4319,21014,3,Saint-Josse-ten-Noode,18,,
29298,92138,3,Fernelmont,3,,
9943,32003,3,Dixmude,81,,
27799,85045,3,Virton,12,,
10099,32011,3,Kortemark,104,,
2061,12035,3,Sint-Katelijne-Waver,15,,
9845,31042,3,Zuienkerke,1,,
9793,31040,3,Zedelgem,9,,
4372,21015,3,Schaerbeek,181,,
9740,31033,3,Torhout,16,,
4425,21016,3,Uccle,131,,
27850,85046,3,Habay,25,,
9687,31022,3,Oostkamp,34,,
4478,21017,3,Watermael-Boitsfort,20,,
9890,31043,3,Knokke-Heist,10,,
9634,31012,3,Jabbeke,12,,
161,11005,3,Boom,14,,
29349,92140,3,Jemeppe-sur-Sambre,5,,
3789,21004,3,Bruxelles,218,,
10493,33040,3,Langemark-Poelkapelle,6,,
3842,21005,3,Etterbeek,46,,
27707,85034,3,Saint-LÃ©ger (Virton),2,,
10442,33039,3,Heuvelland,26,,
3895,21006,3,Evere,62,,
10389,33037,3,Zonnebeke,13,,
29402,92141,3,La BruyÃ¨re,5,,
4160,21011,3,Koekelberg,27,,
10336,33029,3,Wervik,10,,
10283,33021,3,Poperinge,28,,
4001,21008,3,Ganshoren,31,,
27752,85039,3,Tintigny,4,,
4054,21009,3,Ixelles,136,,
1587,12002,3,Berlaar,5,,
10199,33011,3,Ypres,36,,
4107,21010,3,Jette,63,,
10151,32030,3,Lo-Reninge,8,,
3948,21007,3,Forest (Bruxelles-Capitale),55,,
28144,91034,3,Dinant,12,,
29245,92137,3,Sambreville,23,,
9582,31006,3,Damme,3,,
9109,25119,3,Lasne,18,,
4993,23027,3,Hal (Hal-Vilvorde),22,,
9060,25118,3,HÃ©lÃ©cine,3,,
2009,12029,3,Putte,11,,
9009,25117,3,Chastre,3,,
5046,23032,3,Herne,3,,
8956,25112,3,Wavre,54,,
29141,92101,3,Profondeville,5,,
55,11002,3,Anvers,839,,
5098,23033,3,Hoeilaart,6,,
1691,12007,3,Bornem,18,,
8903,25110,3,Waterloo,21,,
5151,23038,3,Kampenhout,9,,
8850,25107,3,Villers-la-Ville,6,,
5203,23039,3,Kapelle-op-den-Bos,2,,
8797,25105,3,Tubize,23,,
5254,23044,3,Liedekerke,11,,
29089,92097,3,Ohey,1,,
28091,91030,3,Ciney,3,,
4531,21018,3,Woluwe-Saint-Lambert,83,,
27999,91013,3,Beauraing,3,,
9162,25120,3,Orp-Jauche,4,,
4584,21019,3,Woluwe-Saint-Pierre,42,,
1639,12005,3,Bonheiden,3,,
27903,85047,3,Rouvroy,1,,
9529,31005,3,Bruges,102,,
4637,23002,3,Asse,32,,
9477,31004,3,Blankenberge,3,,
4690,23003,3,Beersel,12,,
4742,23009,3,BiÃ©vÃ¨ne,3,,
4940,23025,3,Grimbergen,38,,
9425,31003,3,Beernem,7,,
9372,25124,3,Walhain,23,,
4783,23016,3,Dilbeek,35,,
27947,91005,3,AnhÃ©e,1,,
9319,25123,3,Rebecq,3,,
4836,23023,3,Gammerages,3,,
9267,25122,3,Ramillies,8,,
4887,23024,3,Gooik,22,,
9214,25121,3,Ottignies-Louvain-la-Neuve,46,,
29193,92114,3,Sombreffe,5,,
12466,38002,3,Alveringem,5,,
27034,84029,3,Herbeumont,1,,
1112,11040,3,Schoten,46,,
26066,82003,3,Bastogne,21,,
16722,52022,3,Fontaine-lâEvÃªque,8,,
24869,72037,3,Hamont-Achel,113,,
1059,11039,3,Schilde,11,,
21478,62122,3,Trooz,3,,
16669,52021,3,Fleurus,12,,
21530,63001,3,AmblÃ¨ve,4,,
16616,52018,3,Farciennes,9,,
26119,82005,3,Bertogne,1,,
21579,63003,3,Aubel,1,,
16563,52015,3,Courcelles,42,,
21627,63004,3,Baelen,3,,
16510,52012,3,ChÃ¢telet,38,,
16457,52011,3,Charleroi,250,,
16404,52010,3,Chapelle-lez-Herlaimont,13,,
26167,82009,3,Fauvillers,4,,
21674,63012,3,Bullange,2,,
16351,51069,3,Lessines,20,,
24816,72030,3,Peer,5,,
21425,62121,3,NeuprÃ©,5,,
16775,52025,3,Gerpinnes,9,,
16828,52048,3,Montigny-le-Tilleul,3,,
16881,52055,3,Pont-Ã -Celles,10,,
17350,53053,3,Mons,128,,
24974,72039,3,Houthalen-Helchteren,48,,
25918,81004,3,Aubange,28,,
17302,53046,3,Lens,2,,
21108,62099,3,Soumagne,6,,
21161,62100,3,Sprimont,4,,
17249,53044,3,Jurbise,5,,
17197,53039,3,Hensies,4,,
21214,62108,3,VisÃ©,16,,
21723,63013,3,Butgenbach,2,,
17144,53028,3,Frameries,25,,
17091,53020,3,Dour,15,,
24922,72038,3,Hechtel-Eksel,20,,
17038,53014,3,Boussu,19,,
21267,62118,3,GrÃ¢ce-Hollogne,18,,
16986,52075,3,Les Bons Villers,3,,
26016,81015,3,Messancy,20,,
21320,62119,3,Blegny,5,,
16934,52074,3,Aiseau-Presles,6,,
21372,62120,3,FlÃ©malle,13,,
690,11024,3,Kontich,10,,
1007,11038,3,Schelle,4,,
16299,51068,3,Silly,10,,
16246,51067,3,Enghien,14,,
26366,82037,3,Gouvy,5,,
22182,63049,3,Malmedy,15,,
15584,46014,3,Lokeren,52,,
