,Date,Age,Location
2367,2020-03-30,84,Paal
2368,2020-03-30,85,Avin
2369,2020-03-30,82,Mussy-La-Ville
2370,2020-03-30,96,As
2371,2020-03-30,92,Willaupuis
2372,2020-03-30,89,Theux
2373,2020-03-30,86,Beveren
2374,2020-03-30,71,Flobecq
2375,2020-03-30,72,Gijzegem
2376,2020-03-30,92,Grez-Doiceau
2377,2020-03-30,87,Genk
2378,2020-03-30,85,Dinant
2379,2020-03-30,85,Houthalen
2380,2020-03-30,48,As
2381,2020-03-30,87,Bilzen
2382,2020-03-30,66,Jambes
2383,2020-03-30,59,Zonhoven
2384,2020-03-30,87,Hasselt
2385,2020-03-30,79,Alken
2386,2020-03-30,74,Courrière
2387,2020-03-30,89,Bocholt
2388,2020-03-30,76,Lommel
2389,2020-03-30,65,Alken
2390,2020-03-30,71,Maasmechelen
2391,2020-03-30,82,Zutendaal
2392,2020-03-30,95,Chimay
2393,2020-03-30,88,Zonhoven
2394,2020-03-30,92,Overpelt
2395,2020-03-30,95,Montenaken
2396,2020-03-30,81,Genk
2397,2020-03-30,58,Brussel
2398,2020-03-30,84,Brugge
2399,2020-03-30,88,Genk
2400,2020-03-30,79,Genk
2401,2020-03-30,84,Paal
2402,2020-03-30,96,Leuze
2403,2020-03-30,52,Bocholt
2404,2020-03-29,73,Malonne
2405,2020-03-29,84,Vielsalm
2406,2020-03-29,88,Munsterbilzen
2407,2020-03-29,81,Genk
2408,2020-03-29,87,Diepenbeek
2409,2020-03-29,65,Val-Meer
2410,2020-03-29,89,Alken
2411,2020-03-29,92,Schelle
2412,2020-03-29,93,Zonhoven
2413,2020-03-29,86,Nederland
2414,2020-03-29,60,Genk
2415,2020-03-29,90,Beveren
2416,2020-03-29,85,Burdinne
2417,2020-03-29,91,Ieper
2418,2020-03-29,93,Pecq
2419,2020-03-29,91,Dendermonde
2420,2020-03-29,83,Beverst
2421,2020-03-29,87,Florenville
2422,2020-03-29,95,Dottignies
2423,2020-03-29,91,Heusy
2424,2020-03-29,88,Hoeselt
2425,2020-03-29,76,Limbourg
2426,2020-03-29,79,Genk
2427,2020-03-29,80,Peer
2428,2020-03-29,68,Hasselt
2429,2020-03-29,67,Vliermaal
2430,2020-03-29,47,Kuringen
2431,2020-03-29,98,Eksel
2432,2020-03-29,81,Ath
2433,2020-03-29,82,Hoogstraten
2434,2020-03-29,74,Sainte-Marie-Chevigny
2435,2020-03-29,64,-
2436,2020-03-29,91,Ellezelles
2437,2020-03-29,91,Genk
2438,2020-03-29,71,Tongeren
2439,2020-03-29,49,Marcourt
2440,2020-03-29,82,Dinant
2441,2020-03-29,63,Libramont-Chevigny
2442,2020-03-29,86,Sint-Truiden
2443,2020-03-29,62,Bilzen
2444,2020-03-29,82,Neerharen
2445,2020-03-29,75,Sint-Truiden
2446,2020-03-29,85,Zonhoven
2447,2020-03-29,88,Maaseik
2448,2020-03-29,45,Hoeselt
2449,2020-03-29,72,Hasselt
2450,2020-03-29,84,Maaseik
2451,2020-03-29,88,Quevaucamps
2452,2020-03-29,80,Bastogne
2453,2020-03-29,48,Eppegem
2454,2020-03-29,87,Hasselt
2455,2020-03-29,88,Oudenaarde
2456,2020-03-29,83,Lessines
2457,2020-03-29,93,Berbroek
2458,2020-03-29,78,Kortrijk
2459,2020-03-29,83,Genk
2460,2020-03-29,93,Tongeren
2461,2020-03-29,92,Ciney
2462,2020-03-28,69,Rhisnes
2463,2020-03-28,58,Kerniel
2464,2020-03-28,77,Ophoven
2465,2020-03-28,70,Oosterzele
2466,2020-03-28,91,Herve
2467,2020-03-28,98,Hasselt
2468,2020-03-28,65,Theux
2469,2020-03-28,86,Hombourg
2470,2020-03-28,88,Sint-Truiden
2471,2020-03-28,83,Hasselt
2472,2020-03-28,77,Bilzen
2473,2020-03-28,86,Grimbergen
2474,2020-03-28,88,Tournai
2475,2020-03-28,85,Ellezelles
2476,2020-03-28,90,Pecq
2477,2020-03-28,84,Trois-Ponts
2478,2020-03-28,88,Molenbaix
2479,2020-03-28,91,Diepenbeek
2480,2020-03-28,75,Eksel
2481,2020-03-28,77,Hasselt
2482,2020-03-28,83,Clavier
2483,2020-03-28,94,Berchem
2484,2020-03-28,79,Westende
2485,2020-03-28,81,Aubel
2486,2020-03-28,65,Nieuwpoort
2487,2020-03-28,68,Houthalen
2488,2020-03-28,91,Kortrijk
2489,2020-03-28,78,Lommel
2490,2020-03-28,90,Messancy
2491,2020-03-28,76,Hasselt
2492,2020-03-28,84,Neeroeteren
2493,2020-03-28,91,Poupehan
2494,2020-03-28,90,Grand-Rechain
2495,2020-03-28,78,Andrimont
2496,2020-03-28,97,Maaseik
2497,2020-03-28,88,Meldert
2498,2020-03-28,83,Flavion
2499,2020-03-28,1,Genk
2500,2020-03-28,89,Maaseik
2501,2020-03-28,97,Verviers
2502,2020-03-28,72,Hoboken
2503,2020-03-28,82,Alken
2504,2020-03-28,77,Halen
2505,2020-03-28,82,Lommel
2506,2020-03-28,79,Alken
2507,2020-03-28,67,Huy
2508,2020-03-28,65,Bornem
2509,2020-03-28,81,Hasselt
2510,2020-03-28,84,Meldert
2511,2020-03-28,91,Hasselt
2512,2020-03-28,93,Alken
2513,2020-03-28,86,Bilzen
2514,2020-03-28,52,Ternat
2515,2020-03-28,92,Genk
2516,2020-03-28,73,Andenne
2517,2020-03-28,91,Haut-Fays
2518,2020-03-28,83,Vedrin
2519,2020-03-27,48,Diest
2520,2020-03-27,89,Louette-Saint-Denis
2521,2020-03-27,82,Hasselt
2522,2020-03-27,94,Kortenaken
2523,2020-03-27,73,Lommel
2524,2020-03-27,87,Sint-Truiden
2525,2020-03-27,74,Eisden
2526,2020-03-27,71,Éghezée
2527,2020-03-27,88,Vlijtingen
2528,2020-03-27,88,Wavre
2529,2020-03-27,91,-
2530,2020-03-27,86,Tielt
2531,2020-03-27,87,Zwijndrecht
2532,2020-03-27,83,Lanaken
2533,2020-03-27,96,-
2534,2020-03-27,78,Marloie
2535,2020-03-27,95,As
2536,2020-03-27,71,Herderen
2537,2020-03-27,92,Zwijnaarde
2538,2020-03-27,84,Neerpelt
2539,2020-03-27,74,Houthalen
2540,2020-03-27,89,Zelem
2541,2020-03-27,91,Meix-Le-Tige
2542,2020-03-27,78,Lessines
2543,2020-03-27,91,Lommel
2544,2020-03-27,89,Ellikom
2545,2020-03-27,92,Alken
2546,2020-03-27,94,Herquegies
2547,2020-03-27,51,Verviers
2548,2020-03-27,53,Berchem
2549,2020-03-27,83,Schulen
2550,2020-03-27,90,Geluwe
2551,2020-03-27,79,Beringen
2552,2020-03-27,81,Lanaken
2553,2020-03-27,95,Neerpelt
2554,2020-03-27,83,Kermt
2555,2020-03-27,90,Bilzen
2556,2020-03-27,93,Sint-Truiden
2557,2020-03-27,82,Maaseik
2558,2020-03-27,65,Zutendaal
2559,2020-03-27,94,Sint-Truiden
2560,2020-03-27,48,Brussel
2561,2020-03-27,88,Hasselt
2562,2020-03-27,87,Celles
2563,2020-03-27,90,Lavacherie
2564,2020-03-27,98,Zolder
2565,2020-03-27,87,Fauvillers
2566,2020-03-27,94,Jambes
2567,2020-03-27,76,Bocholt
2568,2020-03-27,87,Bocholt
2569,2020-03-27,82,Hasselt
2570,2020-03-27,70,Mont-Saint-Aubert
2571,2020-03-27,83,Alken
2572,2020-03-27,-1,Oudenaarde
2573,2020-03-27,60,Heusden
2574,2020-03-27,83,Stokkem
2575,2020-03-27,84,Sint-Martens-Bodegem
2576,2020-03-27,82,Wetteren
2577,2020-03-27,83,Hasselt
2578,2020-03-27,81,Outer
2579,2020-03-27,81,Kermt
2580,2020-03-27,79,Hechtel
2581,2020-03-27,85,Templeuve
2582,2020-03-27,91,Grote-Spouwen
2583,2020-03-27,83,Alsemberg
2584,2020-03-27,92,Bilstain
2585,2020-03-27,70,Marche-En-Famenne
2586,2020-03-27,92,Lommel
2587,2020-03-26,75,Hasselt
2588,2020-03-26,90,Bouge
2589,2020-03-26,62,Malonne
2590,2020-03-26,73,Eksel
2591,2020-03-26,89,Bois-Et-Borsu
2592,2020-03-26,95,Wiers
2593,2020-03-26,79,Templeuve
2594,2020-03-26,72,Bastogne
2595,2020-03-26,91,Ath
2596,2020-03-26,67,Genk
2597,2020-03-26,30,Genk
2598,2020-03-26,90,Dottignies
2599,2020-03-26,73,Sint-Truiden
2600,2020-03-26,99,Aalst
2601,2020-03-26,88,Afsnee
2602,2020-03-26,79,Grandglise
2603,2020-03-26,60,Paal
2604,2020-03-26,94,Westrozebeke
2605,2020-03-26,85,Mechelen-Aan-De-Maas
2606,2020-03-26,85,Péruwelz
2607,2020-03-26,92,Koersel
2608,2020-03-26,85,Zolder
2609,2020-03-26,90,Rienne
2610,2020-03-26,93,Lommel
2611,2020-03-26,87,Nismes
2612,2020-03-26,73,Martelange
2613,2020-03-26,78,Hasselt
2614,2020-03-26,77,Wakken
2615,2020-03-26,71,Lessines
2616,2020-03-26,79,Tournai
2617,2020-03-26,84,Herbeumont
2618,2020-03-26,89,Roeselare
2619,2020-03-26,89,Bouillon
2620,2020-03-26,85,Sint-Truiden
2621,2020-03-26,48,Duffel
2622,2020-03-26,81,Hasselt
2623,2020-03-26,84,Champion
2624,2020-03-26,89,Genk
2625,2020-03-26,90,Vottem
2626,2020-03-26,83,Berchem
2627,2020-03-26,70,Évrehailles
2628,2020-03-26,93,Spalbeek
2629,2020-03-26,91,Kermt
2630,2020-03-26,89,Havinnes
2631,2020-03-26,86,Koersel
2632,2020-03-26,88,Bertogne
2633,2020-03-26,95,Kluisbergen
2634,2020-03-26,68,Sint-Truiden
2635,2020-03-26,85,Denderleeuw
2636,2020-03-26,99,Destelbergen
2637,2020-03-26,91,Antwerpen
2638,2020-03-26,87,Gent
2639,2020-03-26,93,Sint-Gillis-Waas
2640,2020-03-26,92,-
2641,2020-03-26,86,Zonhoven
2642,2020-03-26,78,Tournai
2643,2020-03-26,80,Heusden
2644,2020-03-26,89,Tongeren
2645,2020-03-26,89,Overpelt
2646,2020-03-25,88,Vencimont
2647,2020-03-25,96,Gruitrode
2648,2020-03-25,91,Dinant
2649,2020-03-25,83,Jambes
2650,2020-03-25,89,Froidmont
2651,2020-03-25,84,Peer
2652,2020-03-25,76,Émines
2653,2020-03-25,82,Diepenbeek
2654,2020-03-25,65,Lessines
2655,2020-03-25,88,Beez
2656,2020-03-25,92,Ophoven
2657,2020-03-25,83,Sleidinge
2658,2020-03-25,87,Saint-Marc
2659,2020-03-25,86,Kermt
2660,2020-03-25,91,Ath
2661,2020-03-25,85,Sint-Truiden
2662,2020-03-25,80,Tournai
2663,2020-03-25,84,Gaurain-Ramecroix
2664,2020-03-25,89,-
2665,2020-03-25,67,Neerharen
2666,2020-03-25,87,Sorinnes
2667,2020-03-25,79,Verviers
2668,2020-03-25,86,Meldert
2669,2020-03-25,89,Namur
2670,2020-03-25,87,Opglabbeek
2671,2020-03-25,89,Neeroeteren
2672,2020-03-25,76,Hasselt
2673,2020-03-25,87,Heusden
2674,2020-03-25,87,Hasselt
2675,2020-03-25,75,Borgloon
2676,2020-03-25,76,Opglabbeek
2677,2020-03-25,78,Lanaken
2678,2020-03-25,64,Neerharen
2679,2020-03-25,85,Genk
2680,2020-03-25,120,-
2681,2020-03-25,68,Rouvroy
2682,2020-03-25,57,Jambes
2683,2020-03-25,81,Zonhoven
2684,2020-03-25,84,Oudsbergen
2685,2020-03-25,91,Neufchâteau
2686,2020-03-25,82,Tongeren
2687,2020-03-25,82,Heusden
2688,2020-03-25,81,Mouscron
2689,2020-03-25,95,Bilzen
2690,2020-03-25,95,Tongeren
2691,2020-03-25,74,Houthalen-Helchteren
2692,2020-03-25,74,Zolder
2693,2020-03-25,87,Bree
2694,2020-03-25,88,Pittem
2695,2020-03-25,76,Schoten
2696,2020-03-25,84,Borgloon
2697,2020-03-25,79,Zonhoven
2698,2020-03-25,79,Mol
2699,2020-03-24,98,Antwerpen
2700,2020-03-24,54,Moustier
2701,2020-03-24,87,Izel
2702,2020-03-24,79,Mouscron
2703,2020-03-24,87,Graty
2704,2020-03-24,92,Namur
2705,2020-03-24,89,Tournai
2706,2020-03-24,69,Leuze-En-Hainaut
2707,2020-03-24,81,Theux
2708,2020-03-24,82,Wépion
2709,2020-03-24,72,Zonhoven
2710,2020-03-24,87,Meeswijk
2711,2020-03-24,72,Kain
2712,2020-03-24,86,Namur
2713,2020-03-24,86,Jambes
2714,2020-03-24,95,Deinze
2715,2020-03-24,93,Oostakker
2716,2020-03-24,90,Sint-Truiden
2717,2020-03-24,48,Tournai
2718,2020-03-24,94,Tournai
2719,2020-03-24,92,Antwerpen
2720,2020-03-24,74,Genk
2721,2020-03-24,95,Rouvroy
2722,2020-03-24,73,Stavelot
2723,2020-03-24,82,Natoye
2724,2020-03-24,74,Gembes
2725,2020-03-24,85,Mechelen-Aan-De-Maas
2726,2020-03-24,92,Engelmanshoven
2727,2020-03-24,79,Leuze-En-Hainaut
2728,2020-03-24,87,Rotem
2729,2020-03-24,71,Assesse
2730,2020-03-24,92,Beveren-Waas
2731,2020-03-24,80,Zichen-Zussen-Bolder
2732,2020-03-24,84,Honnay
2733,2020-03-24,67,Sint-Truiden
2734,2020-03-24,93,Dilsen-Stokkem
2735,2020-03-24,74,Manhay
2736,2020-03-24,97,Alken
2737,2020-03-24,30,Genk
2738,2020-03-24,52,Sint-Truiden
2739,2020-03-24,86,Maaseik
2740,2020-03-24,92,Ciney
2741,2020-03-24,91,Genk
2742,2020-03-24,96,Eksel
2743,2020-03-24,88,Rummen
2744,2020-03-24,93,Verviers
2745,2020-03-24,59,Burcht
2746,2020-03-24,106,Bilzen
2747,2020-03-24,80,Loksbergen
2748,2020-03-24,90,Neerpelt
2749,2020-03-24,91,Schoten
2750,2020-03-24,86,Kermt
2751,2020-03-24,88,Elverdinge
2752,2020-03-24,80,Bocholt
2753,2020-03-24,76,Genk
2754,2020-03-23,82,Opglabbeek
2755,2020-03-23,87,Alken
2756,2020-03-23,96,Alken
2757,2020-03-23,90,Ieper
2758,2020-03-23,56,Bouillon
2759,2020-03-23,99,Alken
2760,2020-03-23,93,Gent
2761,2020-03-23,75,Deux-Acren
2762,2020-03-23,74,Kwaadmechelen
2763,2020-03-23,67,Halle-Booienhoven
2764,2020-03-23,91,Merelbeke
2765,2020-03-23,85,Bierwart
2766,2020-03-23,89,Ciney
2767,2020-03-23,87,Hasselt
2768,2020-03-23,83,Tournai
2769,2020-03-23,78,Hove
2770,2020-03-23,83,Vedrin
2771,2020-03-23,85,Millen
2772,2020-03-23,79,Fosses-La-Ville
2773,2020-03-23,64,Francorchamps
2774,2020-03-23,88,Hoboken
2775,2020-03-23,94,Hoeselt
2776,2020-03-23,83,Meeffe
2777,2020-03-23,71,Sint-Truiden
2778,2020-03-23,91,Lommel
2779,2020-03-23,78,Maissin
2780,2020-03-23,86,Bouge
2781,2020-03-23,94,Tongeren
2782,2020-03-23,89,Ath
2783,2020-03-23,98,Halen
2784,2020-03-23,80,Koersel
2785,2020-03-23,79,Baarle-Hertog
2786,2020-03-23,77,Namur
2787,2020-03-23,90,Sint-Martens-Latem
2788,2020-03-23,91,Diepenbeek
2789,2020-03-23,77,Lambermont
2790,2020-03-23,87,Alken
2791,2020-03-23,79,Heers
2792,2020-03-23,83,Florenville
2793,2020-03-23,86,Hasselt
2794,2020-03-23,86,Mormont
2795,2020-03-23,95,Hoeselt
2796,2020-03-23,76,Koersel
2797,2020-03-23,62,Wibrin
2798,2020-03-23,82,Wijnegem
2799,2020-03-23,82,Ligne
2800,2020-03-23,92,Kain
2801,2020-03-23,83,Péronnes-Lez-Antoing
2802,2020-03-23,82,Antwerpen
2803,2020-03-23,93,Halle
2804,2020-03-23,75,Bilzen
2805,2020-03-22,90,Duffel
2806,2020-03-22,75,Koersel
2807,2020-03-22,77,Genk
2808,2020-03-22,79,Rijkel
2809,2020-03-22,60,Opglabbeek
2810,2020-03-22,69,Diepenbeek
2811,2020-03-22,84,Péronnes-Lez-Antoing
2812,2020-03-22,92,Dilbeek
2813,2020-03-22,82,Stoumont
2814,2020-03-22,71,Herseaux
2815,2020-03-22,77,Belgrade
2816,2020-03-22,84,Opitter
2817,2020-03-22,85,Saint-Hubert
2818,2020-03-22,77,Bastogne
2819,2020-03-22,82,Messancy
2820,2020-03-22,82,Lier
2821,2020-03-22,84,Moresnet
2822,2020-03-22,78,Kermt
2823,2020-03-22,85,Chimay
2824,2020-03-22,93,Houthalen
2825,2020-03-22,20,Liège
2826,2020-03-22,60,Hasselt
2827,2020-03-22,60,Sint-Truiden
2828,2020-03-22,93,Sint-Michiels
2829,2020-03-22,84,Lommel
2830,2020-03-22,85,As
2831,2020-03-22,86,Taintignies
2832,2020-03-22,89,-
2833,2020-03-22,57,Hasselt
2834,2020-03-22,96,Wichelen
2835,2020-03-22,66,Saint-Hubert
2836,2020-03-22,60,Sint-Lambrechts-Herk
2837,2020-03-22,86,Oudsbergen
2838,2020-03-22,85,Zutendaal
2839,2020-03-22,97,Grimbergen
2840,2020-03-22,81,Bilzen
2841,2020-03-22,79,Ellikom
2842,2020-03-22,93,Hasselt
2843,2020-03-22,94,Gent
2844,2020-03-22,68,Lanaken
2845,2020-03-22,97,Hasselt
2846,2020-03-22,68,Mouscron
2847,2020-03-22,66,Overpelt
2848,2020-03-22,72,Hasselt
2849,2020-03-22,91,Saint-Servais
2850,2020-03-21,81,Bocholt
2851,2020-03-21,77,Verviers
2852,2020-03-21,87,Bocholt
2853,2020-03-21,91,Saint-Pierre
2854,2020-03-21,76,Hasselt
2855,2020-03-21,61,Drongen
2856,2020-03-21,88,Lauw
2857,2020-03-21,78,Kerksken
2858,2020-03-21,66,Evergem
2859,2020-03-21,81,Barry
2860,2020-03-21,60,Wingene
2861,2020-03-21,83,Lanaken
2862,2020-03-21,69,Floreffe
2863,2020-03-21,50,Bertrix
2864,2020-03-21,90,Merksem
2865,2020-03-21,74,Brasschaat
2866,2020-03-21,71,Hechtel
2867,2020-03-21,87,Vaux-Sur-Sûre
2868,2020-03-21,93,Sorinnes
2869,2020-03-21,78,Molenbeersel
2870,2020-03-21,60,Beverst
2871,2020-03-21,80,Tongeren
2872,2020-03-21,88,Destelbergen
2873,2020-03-21,84,Hasselt
2874,2020-03-21,84,Bertrix
2875,2020-03-21,44,Hasselt
2876,2020-03-21,80,Lommel
2877,2020-03-21,93,Aalter
2878,2020-03-21,72,Overijse
2879,2020-03-21,90,As
2880,2020-03-21,91,Verviers
2881,2020-03-21,70,Bree
2882,2020-03-21,89,Houthalen
2883,2020-03-21,83,-
2884,2020-03-21,96,Genk
2885,2020-03-21,95,Peer
2886,2020-03-21,75,Hoeselt
2887,2020-03-21,65,-
2888,2020-03-21,78,Sint-Truiden
2889,2020-03-21,85,Knokke-Heist
2890,2020-03-21,85,Pelt
2891,2020-03-21,93,Zwijndrecht
2892,2020-03-21,60,Biesme
2893,2020-03-21,91,Maarkedal
2894,2020-03-21,85,Opitter
2895,2020-03-21,74,Sint-Truiden
2896,2020-03-21,95,Wellen
2897,2020-03-20,75,Naomé
2898,2020-03-20,82,Wierde
2899,2020-03-20,96,Bastogne
2900,2020-03-20,82,Frasnes-Lez-Buissenal
2901,2020-03-20,82,Frasnes-Lez-Buissenal
2902,2020-03-20,89,Dottignies
2903,2020-03-20,98,Kain
2904,2020-03-20,61,Lummen
2905,2020-03-20,87,Kain
2906,2020-03-20,97,Moxhe
2907,2020-03-20,89,Hamont
2908,2020-03-20,72,Stokkem
2909,2020-03-20,81,Kortrijk
2910,2020-03-20,85,Lommel
2911,2020-03-20,77,Genk
2912,2020-03-20,67,Sint-Truiden
2913,2020-03-20,81,Schilde
2914,2020-03-20,83,Sint-Denijs-Westrem
2915,2020-03-20,49,Hasselt
2916,2020-03-20,93,Warchin
2917,2020-03-20,86,Riemst
2918,2020-03-20,84,Gutschoven
2919,2020-03-20,89,Stokrooie
2920,2020-03-20,71,Meldert
2921,2020-03-20,86,Meeuwen
2922,2020-03-20,83,Lomprez
2923,2020-03-20,83,Belsele
2924,2020-03-20,94,Sint-Truiden
2925,2020-03-20,95,Brasschaat
2926,2020-03-20,68,Zolder
2927,2020-03-20,86,Heverlee
2928,2020-03-20,91,Berlaar
2929,2020-03-20,93,Hamont
2930,2020-03-20,74,Leopoldsburg
2931,2020-03-20,91,Hoeselt
2932,2020-03-20,83,Verlaine
2933,2020-03-20,89,Schilde
2934,2020-03-20,86,Mechelen
2935,2020-03-20,74,Overpelt
2936,2020-03-19,72,Eisden
2937,2020-03-19,70,Moorsele
2938,2020-03-19,90,Auvelais
2939,2020-03-19,81,Herk-De-Stad
2940,2020-03-19,85,Hasselt
2941,2020-03-19,47,Hoeselt
2942,2020-03-19,89,Stein
2943,2020-03-19,87,Limbourg
2944,2020-03-19,96,Hasselt
2945,2020-03-19,59,Wintershoven
2946,2020-03-19,71,Dilbeek
2947,2020-03-19,84,Melle
2948,2020-03-19,80,Bertrix
2949,2020-03-19,88,Antwerpen
2950,2020-03-19,84,Maaseik
2951,2020-03-19,43,Sint-Truiden
2952,2020-03-19,63,Bertrix
2953,2020-03-19,82,Saint-Léger
2954,2020-03-19,80,Ciney
2955,2020-03-19,83,Sleidinge
2956,2020-03-19,-1,Hasselt
2957,2020-03-19,63,Hasselt
2958,2020-03-19,82,Antoing
2959,2020-03-19,84,Lommel
2960,2020-03-19,89,Roeselare
2961,2020-03-19,67,Tongeren
2962,2020-03-19,84,Stokkem
2963,2020-03-19,75,Gent
2964,2020-03-19,87,Heverlee
2965,2020-03-19,63,Xhoris
2966,2020-03-19,93,Hechtel
2967,2020-03-19,83,Hasselt
2968,2020-03-19,91,Genk
2969,2020-03-19,84,Leuven
2970,2020-03-19,87,Huy
2971,2020-03-19,86,Verviers
2972,2020-03-19,59,Tournai
2973,2020-03-19,82,Bois-De-Lessines
2974,2020-03-19,87,Vliermaal
2975,2020-03-19,89,Tessenderlo
2976,2020-03-19,90,Malonne
2977,2020-03-19,87,Zutendaal
2978,2020-03-19,90,Diepenbeek
2979,2020-03-19,82,Sint-Truiden
2980,2020-03-19,77,Hasselt
2981,2020-03-19,107,Heverlee
2982,2020-03-19,80,Scheldewindeke
2983,2020-03-19,91,Lommel
2984,2020-03-19,68,Gaurain-Ramecroix
2985,2020-03-19,58,Bilzen
2986,2020-03-19,86,Bommershoven
2987,2020-03-19,84,Heule
2988,2020-03-18,62,Merchtem
2989,2020-03-18,92,Wellen
2990,2020-03-18,88,Fontenoy
2991,2020-03-18,36,Oetingen
2992,2020-03-18,83,Mont
2993,2020-03-18,70,Lier
2994,2020-03-18,91,Vliermaal
2995,2020-03-18,85,Theux
2996,2020-03-18,94,Huy
2997,2020-03-18,98,Amay
2998,2020-03-18,50,Verviers
2999,2020-03-18,40,Jesseren
3000,2020-03-18,87,-
3001,2020-03-18,95,Westerlo
3002,2020-03-18,65,Overpelt
3003,2020-03-18,95,Fosses-La-Ville
3004,2020-03-18,90,Dilsen-Stokkem
3005,2020-03-18,76,Verviers
3006,2020-03-18,89,Sint-Niklaas
3007,2020-03-18,74,Neerpelt
3008,2020-03-18,91,Chapon-Seraing
3009,2020-03-18,83,Sint-Martens-Latem
3010,2020-03-18,58,Rumes
3011,2020-03-18,86,Zwevegem
3012,2020-03-18,88,-
3013,2020-03-18,59,Marche-En-Famenne
3014,2020-03-18,91,Alken
3015,2020-03-18,81,Hasselt
3016,2020-03-18,58,Brussel
3017,2020-03-18,96,Hasselt
3018,2020-03-18,75,Hasselt
3019,2020-03-18,94,Tielt
3020,2020-03-18,96,Heverlee
3021,2020-03-18,67,Maaseik
3022,2020-03-18,92,Saint-Nicolas
3023,2020-03-18,94,Rijkevorsel
3024,2020-03-18,93,Evergem
3025,2020-03-18,80,Zomergem
3026,2020-03-18,96,Sint-Martens-Latem
3027,2020-03-18,95,Genk
3028,2020-03-18,97,Antwerpen
3029,2020-03-18,92,Beerse
3030,2020-03-18,70,Zutendaal
3031,2020-03-18,64,Kermt
3032,2020-03-18,99,Hoeselt
3033,2020-03-18,88,Meise
3034,2020-03-17,94,Zutendaal
3035,2020-03-17,80,Sint-Truiden
3036,2020-03-17,70,Zonhoven
3037,2020-03-17,75,-
3038,2020-03-17,79,Hasselt
3039,2020-03-17,77,Alken
3040,2020-03-17,77,Maaseik
3041,2020-03-17,82,Wommelgem
3042,2020-03-17,73,Hoogstraten
3043,2020-03-17,87,Walhain
3044,2020-03-17,106,Seilles
3045,2020-03-17,90,Malmedy
3046,2020-03-17,87,Houthalen
3047,2020-03-17,89,Verviers
3048,2020-03-17,86,Péruwelz
3049,2020-03-17,100,-
3050,2020-03-17,93,Hasselt
3051,2020-03-17,75,Maasmechelen
3052,2020-03-17,98,Wijnegem
3053,2020-03-17,60,Hasselt
3054,2020-03-17,47,Bree
3055,2020-03-17,83,Offagne
3056,2020-03-17,85,Stokkem
3057,2020-03-17,67,Arlon
3058,2020-03-17,67,Genk
3059,2020-03-17,88,-
3060,2020-03-17,76,Kinrooi
3061,2020-03-17,83,-
3062,2020-03-17,84,Millen
3063,2020-03-17,87,Houthalen
3064,2020-03-17,84,Froyennes
3065,2020-03-17,58,Lustin
3066,2020-03-17,90,Alken
3067,2020-03-17,56,Brasschaat
3068,2020-03-17,92,Genk
3069,2020-03-17,74,Maaseik
3070,2020-03-17,81,Lanaken
3071,2020-03-17,81,Sint-Truiden
3072,2020-03-17,59,Halen
3073,2020-03-17,80,Sint-Amandsberg
3074,2020-03-17,95,Dendermonde
3075,2020-03-17,80,Verviers
3076,2020-03-16,76,Alken
3077,2020-03-16,79,Schulen
3078,2020-03-16,90,Herk-De-Stad
3079,2020-03-16,74,Maasmechelen
3080,2020-03-16,83,Bellevaux
3081,2020-03-16,93,Meeuwen
3082,2020-03-16,89,Genk
3083,2020-03-16,93,Jambes
3084,2020-03-16,94,Tielt
3085,2020-03-16,81,Bas-Oha
3086,2020-03-16,67,Flobecq
3087,2020-03-16,84,As
3088,2020-03-16,87,Leuze-En-Hainaut
3089,2020-03-16,97,Herderen
3090,2020-03-16,81,Molenbeersel
3091,2020-03-16,97,Lommel
3092,2020-03-16,86,Chastre
3093,2020-03-16,91,Taintignies
3094,2020-03-16,96,Vedrin
3095,2020-03-16,95,Vedrin
3096,2020-03-16,68,Hamont
3097,2020-03-16,85,Hoeselt
3098,2020-03-16,83,Hees
3099,2020-03-16,96,Verviers
3100,2020-03-16,66,Jambes
3101,2020-03-16,31,Pelt
3102,2020-03-16,83,Deurne
3103,2020-03-16,72,Houthalen
3104,2020-03-16,88,Verviers
3105,2020-03-16,68,Gruitrode
3106,2020-03-16,84,Huy
3107,2020-03-16,89,Schilde
3108,2020-03-16,85,Diepenbeek
3109,2020-03-16,80,Genk
3110,2020-03-16,96,Hasselt
3111,2020-03-16,85,Hees
3112,2020-03-16,91,Ath
3113,2020-03-16,91,Libramont-Chevigny
3114,2020-03-16,75,Zutendaal
3115,2020-03-16,89,Lier
3116,2020-03-15,102,Houthalen
3117,2020-03-15,75,Meeuwen
3118,2020-03-15,92,Antwerpen
3119,2020-03-15,92,Leuven
3120,2020-03-15,85,Opglabbeek
3121,2020-03-15,62,Niel-Bij-As
3122,2020-03-15,71,Bree
3123,2020-03-15,76,Hasselt
3124,2020-03-15,62,Gruitrode
3125,2020-03-15,57,Rijkel
3126,2020-03-15,67,Beclers
3127,2020-03-15,97,Nazareth
3128,2020-03-15,98,Dison
3129,2020-03-15,84,Genk
3130,2020-03-15,88,Bilzen
3131,2020-03-15,85,Namur
3132,2020-03-15,93,On
3133,2020-03-15,88,Nazareth
3134,2020-03-15,90,Mortsel
3135,2020-03-15,89,Virton
3136,2020-03-15,76,Aalst
3137,2020-03-15,59,Eisden
3138,2020-03-15,83,Maasmechelen
