Date,Time gap,Count,Average speed
2020-02-08,17,3,19
2020-02-08,18,1,21
2020-02-08,19,1,31
2020-02-08,21,1,28
2020-02-08,25,2,23
2020-02-08,26,2,24
2020-02-08,28,3,24
2020-02-08,30,4,10
2020-02-08,32,3,17
2020-02-08,33,2,22
2020-02-08,35,2,19
2020-02-08,36,1,24
2020-02-08,37,2,30
2020-02-08,39,2,25
2020-02-08,40,6,21
2020-02-08,41,2,38
2020-02-08,42,2,25
2020-02-08,43,2,21
2020-02-08,44,5,22
2020-02-08,45,3,22
2020-02-08,46,3,21
2020-02-08,47,6,18
2020-02-08,48,3,19
2020-02-08,49,4,18
2020-02-08,50,5,18
2020-02-08,51,3,21
2020-02-08,52,4,29
2020-02-08,53,4,20
2020-02-08,54,5,19
2020-02-08,55,4,28
2020-02-08,56,6,20
2020-02-08,57,3,21
2020-02-08,58,3,23
2020-02-08,59,5,21
2020-02-08,60,3,29
2020-02-08,61,2,26
2020-02-08,62,5,23
2020-02-08,63,7,22
2020-02-08,64,2,30
2020-02-08,65,3,22
2020-02-08,66,5,24
2020-02-08,68,7,21
2020-02-08,69,5,16
2020-02-08,70,3,21
2020-02-08,71,3,26
2020-02-08,72,2,29
2020-02-08,73,4,21
2020-02-08,74,6,21
2020-02-08,75,4,19
2020-02-08,76,2,18
2020-02-08,77,5,26
2020-02-08,78,3,15
2020-02-08,79,1,20
2020-02-08,80,2,21
2020-02-08,82,3,17
2020-02-08,83,3,19
2020-02-08,84,2,26
2020-02-08,85,4,22
2020-02-08,86,2,24
2020-02-08,87,1,29
2020-02-08,88,1,12
2020-02-08,89,1,14
2020-02-08,90,3,29
2020-02-08,91,1,19
2020-02-08,92,2,26
2020-02-08,93,2,24
2020-02-08,95,1,15
2020-02-08,96,1,12
2020-02-09,1,9,20
2020-02-09,2,6,23
2020-02-09,3,9,21
2020-02-09,4,2,18
2020-02-09,5,6,21
2020-02-09,6,6,18
2020-02-09,7,4,20
2020-02-09,8,12,20
2020-02-09,9,10,22
2020-02-09,10,8,19
2020-02-09,11,25,21
2020-02-09,12,11,19
2020-02-09,13,5,19
2020-02-09,14,15,19
2020-02-09,15,10,19
2020-02-09,16,8,24
2020-02-09,17,7,18
2020-02-09,18,15,17
2020-02-09,19,12,18
2020-02-09,20,13,18
2020-02-09,21,14,19
2020-02-09,22,9,18
2020-02-09,23,3,19
2020-02-09,24,6,22
2020-02-09,25,7,22
2020-02-09,26,5,21
2020-02-09,27,7,21
2020-02-09,28,6,16
2020-02-09,29,6,21
2020-02-09,30,3,21
2020-02-09,31,6,21
2020-02-09,32,4,21
2020-02-09,33,5,22
2020-02-09,34,2,19
2020-02-09,35,3,16
2020-02-09,36,5,16
2020-02-09,37,5,9
2020-02-09,38,3,20
2020-02-09,39,2,22
2020-02-09,40,2,22
2020-02-09,42,2,16
2020-02-09,43,8,15
2020-02-09,44,6,20
2020-02-09,45,5,22
2020-02-09,46,2,18
2020-02-09,47,4,24
2020-02-09,48,10,17
2020-02-09,49,5,20
2020-02-09,50,6,22
2020-02-09,51,6,19
2020-02-09,52,8,17
2020-02-09,53,3,18
2020-02-09,54,3,19
2020-02-09,55,4,17
2020-02-09,56,3,16
2020-02-09,57,8,20
2020-02-09,58,1,32
2020-02-09,59,5,17
2020-02-09,60,1,12
2020-02-09,61,5,21
2020-02-09,62,6,17
2020-02-09,63,1,14
2020-02-09,65,6,18
2020-02-09,67,3,18
2020-02-09,68,2,23
2020-02-09,69,1,29
2020-02-09,70,3,17
2020-02-09,71,4,19
2020-02-09,72,4,23
2020-02-09,73,6,21
2020-02-09,75,1,19
2020-02-09,76,3,18
2020-02-09,77,3,16
2020-02-09,78,2,17
2020-02-09,79,11,13
2020-02-09,80,4,17
2020-02-09,81,5,20
2020-02-09,82,1,20
2020-02-09,83,2,21
2020-02-09,84,9,20
2020-02-09,85,1,21
2020-02-09,86,6,20
2020-02-09,87,6,22
2020-02-09,88,3,16
2020-02-09,89,9,16
2020-02-09,90,3,22
2020-02-09,91,2,17
2020-02-09,92,2,28
2020-02-09,93,7,18
2020-02-09,94,18,19
2020-02-09,95,10,13
2020-02-09,96,5,19
2020-02-10,1,8,20
2020-02-10,2,2,30
2020-02-10,3,13,17
2020-02-10,4,7,21
2020-02-10,5,5,20
2020-02-10,6,6,18
2020-02-10,7,9,20
2020-02-10,8,1,16
2020-02-10,9,7,27
2020-02-10,10,6,21
2020-02-10,11,11,21
2020-02-10,12,5,17
2020-02-10,13,3,19
2020-02-10,14,2,17
2020-02-10,15,6,22
2020-02-10,16,5,18
2020-02-10,17,12,14
2020-02-10,18,8,19
2020-02-10,19,12,19
2020-02-10,20,9,21
2020-02-10,21,5,19
2020-02-10,22,5,16
2020-02-10,23,11,22
2020-02-10,24,6,19
2020-02-10,25,8,20
2020-02-10,26,10,19
2020-02-10,27,9,25
2020-02-10,28,13,20
2020-02-10,29,5,16
2020-02-10,30,10,21
2020-02-10,31,14,19
2020-02-10,32,13,18
2020-02-10,33,5,18
2020-02-10,34,6,18
2020-02-10,35,7,19
2020-02-10,36,7,22
2020-02-10,37,6,22
2020-02-10,38,6,19
2020-02-10,39,4,19
2020-02-10,40,5,18
2020-02-10,41,4,23
2020-02-10,42,8,20
2020-02-10,43,9,23
2020-02-10,44,3,14
2020-02-10,45,8,15
2020-02-10,46,5,22
2020-02-10,47,7,20
2020-02-10,48,1,13
2020-02-10,49,13,24
2020-02-10,50,5,20
2020-02-10,51,2,19
2020-02-10,52,5,18
2020-02-10,53,8,15
2020-02-10,54,5,24
2020-02-10,55,2,23
2020-02-10,56,6,19
2020-02-10,57,9,23
2020-02-10,58,6,20
2020-02-10,59,6,20
2020-02-10,60,5,25
2020-02-10,61,5,21
2020-02-10,62,5,22
2020-02-10,63,14,22
2020-02-10,64,11,19
2020-02-10,65,7,21
2020-02-10,66,7,24
2020-02-10,67,10,22
2020-02-10,68,8,22
2020-02-10,69,13,23
2020-02-10,70,8,22
2020-02-10,71,6,23
2020-02-10,72,8,22
2020-02-10,73,8,19
2020-02-10,74,6,21
2020-02-10,75,3,24
2020-02-10,76,7,22
2020-02-10,77,2,26
2020-02-10,78,5,21
2020-02-10,79,3,18
2020-02-10,80,6,28
2020-02-10,81,7,19
2020-02-10,82,6,10
2020-02-10,83,5,24
2020-02-10,84,1,25
2020-02-10,85,6,18
2020-02-10,86,6,21
2020-02-10,87,3,26
2020-02-10,88,4,22
2020-02-10,89,2,23
2020-02-10,90,8,12
2020-02-10,91,13,20
2020-02-10,92,6,19
2020-02-10,93,5,14
2020-02-10,94,9,15
2020-02-10,95,8,19
2020-02-10,96,6,18
2020-02-11,1,6,18
2020-02-11,2,6,20
2020-02-11,3,3,22
2020-02-11,4,1,21
2020-02-11,5,9,19
2020-02-11,6,7,18
2020-02-11,7,1,27
2020-02-11,8,3,24
2020-02-11,9,4,20
2020-02-11,10,3,22
2020-02-11,11,10,19
2020-02-11,12,3,18
2020-02-11,13,4,20
2020-02-11,14,4,21
2020-02-11,15,5,25
2020-02-11,16,10,21
2020-02-11,17,6,21
2020-02-11,18,5,20
2020-02-11,19,4,20
2020-02-11,20,5,19
2020-02-11,21,7,22
2020-02-11,22,2,15
2020-02-11,23,10,19
2020-02-11,24,3,20
2020-02-11,25,9,23
2020-02-11,26,9,18
2020-02-11,27,9,19
2020-02-11,28,12,18
2020-02-11,29,14,21
2020-02-11,30,5,30
2020-02-11,31,10,20
2020-02-11,32,7,21
2020-02-11,33,8,23
2020-02-11,34,7,22
2020-02-11,35,4,20
2020-02-11,36,10,22
2020-02-11,37,7,22
2020-02-11,38,3,21
2020-02-11,39,4,13
2020-02-11,40,10,21
2020-02-11,41,1,15
2020-02-11,42,10,21
2020-02-11,43,3,15
2020-02-11,44,4,25
2020-02-11,45,1,12
2020-02-11,46,7,23
2020-02-11,47,8,22
2020-02-11,48,1,16
2020-02-11,49,3,24
2020-02-11,50,3,19
2020-02-11,51,5,24
2020-02-11,52,5,21
2020-02-11,53,5,20
2020-02-11,54,3,14
2020-02-11,55,3,18
2020-02-11,56,7,19
2020-02-11,57,6,19
2020-02-11,58,3,21
2020-02-11,59,9,17
2020-02-11,60,6,25
2020-02-11,61,13,19
2020-02-11,62,8,20
2020-02-11,63,7,21
2020-02-11,64,10,21
2020-02-11,65,17,21
2020-02-11,66,17,20
2020-02-11,67,20,21
2020-02-11,68,14,22
2020-02-11,69,9,23
2020-02-11,70,17,22
2020-02-11,71,8,23
