Date,Time gap,Count,Average speed
2020-02-12,25,13,22
2020-02-12,26,16,22
2020-02-12,27,24,21
2020-02-12,28,56,20
2020-02-12,29,45,20
2020-02-12,30,54,20
2020-02-12,31,55,21
2020-02-12,32,47,20
2020-02-12,33,42,21
2020-02-12,34,36,21
2020-02-12,35,25,20
2020-02-12,36,23,22
2020-02-12,37,13,21
2020-02-12,38,14,22
2020-02-12,39,13,21
2020-02-12,40,13,22
2020-02-12,41,11,19
2020-02-12,42,5,21
2020-02-12,43,18,18
2020-02-12,44,18,22
2020-02-12,45,14,22
2020-02-12,46,25,19
2020-02-12,47,18,20
2020-02-12,48,23,20
2020-02-12,49,25,19
2020-02-12,50,25,21
2020-02-12,51,14,20
2020-02-12,52,19,21
2020-02-12,53,12,19
2020-02-12,54,20,20
2020-02-12,55,19,21
2020-02-12,56,11,19
2020-02-12,57,16,21
2020-02-12,58,12,18
2020-02-12,59,17,20
2020-02-12,60,21,20
2020-02-12,61,26,21
2020-02-12,62,33,20
2020-02-12,63,22,20
2020-02-12,64,30,24
2020-02-12,65,32,20
2020-02-12,66,36,20
2020-02-12,67,26,22
2020-02-12,68,46,20
2020-02-12,69,45,22
2020-02-12,70,44,20
2020-02-12,71,38,20
2020-02-12,72,35,21
2020-02-12,73,36,20
2020-02-12,74,22,21
2020-02-12,75,38,20
2020-02-12,76,23,22
2020-02-12,77,24,22
2020-02-12,78,29,20
2020-02-12,79,17,21
2020-02-12,80,13,20
2020-02-12,81,17,20
2020-02-12,82,19,17
2020-02-12,83,12,17
2020-02-12,84,8,23
2020-02-12,85,10,21
2020-02-12,86,14,19
2020-02-12,87,7,21
2020-02-12,88,14,21
2020-02-12,89,4,20
2020-02-12,90,6,23
2020-02-12,91,6,19
2020-02-12,92,3,20
2020-02-12,93,3,23
2020-02-12,95,5,22
2020-02-12,96,1,11
2020-02-13,1,2,20
2020-02-13,2,3,19
2020-02-13,3,2,23
2020-02-13,4,1,25
2020-02-13,5,1,18
2020-02-13,6,2,16
2020-02-13,9,1,19
2020-02-13,10,3,22
2020-02-13,11,2,23
2020-02-13,12,2,15
2020-02-13,13,2,22
2020-02-13,14,1,23
2020-02-13,15,5,21
2020-02-13,23,6,24
2020-02-13,24,11,20
2020-02-13,25,7,20
2020-02-13,26,17,21
2020-02-13,27,22,20
2020-02-13,28,35,20
2020-02-13,29,36,19
2020-02-13,30,47,20
2020-02-13,31,39,20
2020-02-13,32,45,20
2020-02-13,33,35,20
2020-02-13,34,25,19
2020-02-13,35,12,17
2020-02-13,36,20,20
2020-02-13,37,15,20
2020-02-13,38,3,22
2020-02-13,39,6,22
2020-02-13,40,5,22
2020-02-13,41,4,18
