ds,start_name,end_name,travel_counts
2020-07-30,belgium,serbia,1357
2020-07-30,bosnia and herzegovina,serbia,2768
2020-07-30,croatia,serbia,1174
2020-07-30,hungary,serbia,1035
2020-07-30,portugal,brazil,1344
2020-07-30,greece,france,1426
2020-07-30,south africa,india,1331
2020-07-30,bhutan,india,3807
2020-07-30,austria,romania,2306
2020-07-30,greece,romania,1126
2020-07-30,moldova,romania,2476
2020-07-30,italy,romania,3173
2020-07-30,bulgaria,romania,5351
2020-07-30,indonesia,south korea,1119
2020-07-30,germany,bosnia and herzegovina,2612
2020-07-30,austria,bosnia and herzegovina,1229
2020-07-30,bangladesh,india,18373
2020-07-30,serbia,bosnia and herzegovina,3263
2020-07-30,slovenia,bosnia and herzegovina,1745
2020-07-30,indonesia,india,4593
2020-07-30,kazakhstan,india,1478
2020-07-30,united states,india,1539
2020-07-30,nepal,india,13335
2020-07-30,saudi arabia,india,2377
2020-07-30,france,tunisia,3398
2020-07-30,honduras,india,1019
2020-07-30,croatia,bosnia and herzegovina,8444
2020-07-30,united kingdom,portugal,1770
2020-07-30,united kingdom,france,11359
2020-07-30,romania,france,1136
2020-07-30,ecuador,colombia,3089
2020-07-30,brazil,colombia,1554
2020-07-30,india,saudi arabia,2203
2020-07-30,egypt,saudi arabia,1128
2020-07-30,philippines,saudi arabia,4227
2020-07-30,bangladesh,saudi arabia,1115
2020-07-30,spain,belgium,3169
2020-07-30,netherlands,belgium,32216
2020-07-30,poland,belgium,1163
2020-07-30,france,belgium,41116
2020-07-30,germany,norway,1800
2020-07-30,denmark,norway,5143
2020-07-30,sweden,norway,6613
2020-07-30,finland,norway,1367
2020-07-30,luxembourg,netherlands,1174
2020-07-30,brazil,portugal,1512
2020-07-30,germany,netherlands,43877
2020-07-30,united states,colombia,1649
2020-07-30,france,netherlands,11424
2020-07-30,brazil,paraguay,3448
2020-07-30,argentina,paraguay,1827
2020-07-30,hungary,austria,10779
2020-07-30,croatia,austria,4402
2020-07-30,slovakia,austria,3541
2020-07-30,poland,austria,1758
2020-07-30,netherlands,austria,1436
2020-07-30,romania,austria,2438
2020-07-30,germany,austria,29904
2020-07-30,france,austria,1073
2020-07-30,cambodia,thailand,7741
2020-07-30,indonesia,thailand,2323
2020-07-30,malaysia,thailand,5857
2020-07-30,laos,thailand,8858
2020-07-30,united kingdom,belgium,2913
2020-07-30,luxembourg,belgium,6758
2020-07-30,philippines,qatar,1006
2020-07-30,italy,belgium,2197
2020-07-30,germany,belgium,13801
2020-07-30,serbia,belgium,1310
2020-07-30,france,portugal,6344
2020-07-30,thailand,cambodia,7665
2020-07-30,india,kazakhstan,1504
2020-07-30,netherlands,denmark,1054
2020-07-30,united kingdom,ireland,15110
2020-07-30,poland,denmark,1100
2020-07-30,sweden,denmark,8474
2020-07-30,germany,denmark,14706
2020-07-30,norway,denmark,4297
2020-07-30,finland,estonia,4838
2020-07-30,latvia,estonia,2919
2020-07-30,united states,puerto rico,3507
2020-07-30,thailand,indonesia,2274
2020-07-30,india,indonesia,4446
2020-07-30,philippines,indonesia,1235
2020-07-30,south korea,indonesia,1191
2020-07-30,malaysia,indonesia,9055
2020-07-30,taiwan,indonesia,4723
2020-07-30,estonia,finland,6031
2020-07-30,sweden,finland,2612
2020-07-30,france,greece,1827
2020-07-30,romania,greece,1323
2020-07-30,united arab emirates,philippines,2226
2020-07-30,taiwan,philippines,1319
2020-07-30,vietnam,cambodia,3194
2020-07-30,india,philippines,2344
2020-07-30,japan,philippines,1380
2020-07-30,italy,greece,2669
2020-07-30,turkey,greece,1523
2020-07-30,united kingdom,greece,4876
2020-07-30,united states,philippines,2568
2020-07-30,germany,greece,3431
2020-07-30,poland,france,1203
2020-07-30,albania,greece,1260
2020-07-30,latvia,finland,1859
2020-07-30,saudi arabia,philippines,4679
2020-07-30,qatar,philippines,1672
2020-07-30,bulgaria,greece,2589
2020-07-30,kuwait,philippines,1067
2020-07-30,netherlands,greece,1842
2020-07-30,poland,greece,1340
2020-07-30,indonesia,philippines,1115
2020-07-30,canada,philippines,1128
2020-07-30,italy,austria,7997
2020-07-30,switzerland,austria,3104
2020-07-30,slovenia,austria,3774
2020-07-30,italy,slovenia,4496
2020-07-30,croatia,slovenia,8526
2020-07-30,austria,slovenia,4320
2020-07-30,germany,slovenia,2392
2020-07-30,slovenia,hungary,1025
2020-07-30,czech republic,hungary,1670
2020-07-30,india,bangladesh,18190
2020-07-30,italy,hungary,2232
2020-07-30,spain,sweden,1040
2020-07-30,croatia,hungary,2308
2020-07-30,slovakia,hungary,6046
2020-07-30,poland,hungary,2125
2020-07-30,serbia,hungary,1163
2020-07-30,germany,hungary,6038
2020-07-30,romania,hungary,5363
2020-07-30,vietnam,bangladesh,1447
2020-07-30,united states,ecuador,2205
2020-07-30,argentina,chile,7115
2020-07-30,austria,hungary,11435
2020-07-30,lithuania,poland,2770
2020-07-30,norway,sweden,7142
2020-07-30,poland,sweden,2077
2020-07-30,tunisia,france,1035
2020-07-30,indonesia,malaysia,8803
2020-07-30,mexico,united states,62853
2020-07-30,philippines,united states,2787
2020-07-30,colombia,united states,1720
2020-07-30,canada,united states,11993
2020-07-30,brazil,united states,1302
2020-07-30,india,united states,1621
2020-07-30,germany,sweden,3446
2020-07-30,nigeria,united states,3009
2020-07-30,ecuador,united states,1987
2020-07-30,puerto rico,united states,4179
2020-07-30,india,lebanon,1004
2020-07-30,philippines,canada,1180
2020-07-30,jamaica,haiti,1964
2020-07-30,united states,canada,12949
2020-07-30,finland,sweden,2489
2020-07-30,denmark,sweden,7600
2020-07-30,dominican republic,united states,2178
2020-07-30,czech republic,austria,4904
2020-07-30,spain,poland,1166
2020-07-30,belgium,poland,1279
2020-07-30,germany,italy,13266
2020-07-30,slovenia,italy,4427
2020-07-30,spain,italy,3860
2020-07-30,czech republic,italy,1021
2020-07-30,belgium,italy,1594
2020-07-30,greece,italy,1777
2020-07-30,croatia,italy,3116
2020-07-30,austria,italy,8358
2020-07-30,hungary,italy,1840
2020-07-30,united kingdom,italy,3098
2020-07-30,san marino,italy,3133
2020-07-30,france,italy,18690
2020-07-30,paraguay,argentina,1724
2020-07-30,chile,argentina,6655
2020-07-30,brazil,argentina,1854
2020-07-30,estonia,latvia,2457
2020-07-30,india,bhutan,3812
2020-07-30,lithuania,latvia,3965
2020-07-30,brazil,uruguay,3324
2020-07-30,poland,italy,1747
2020-07-30,czech republic,poland,7329
2020-07-30,switzerland,italy,15981
2020-07-30,romania,italy,2932
2020-07-30,italy,poland,1856
2020-07-30,netherlands,poland,3650
2020-07-30,greece,poland,1428
2020-07-30,croatia,poland,2629
2020-07-30,denmark,poland,1111
2020-07-30,netherlands,italy,1764
2020-07-30,hungary,poland,2243
2020-07-30,austria,poland,2465
2020-07-30,slovakia,poland,3870
2020-07-30,sweden,poland,1556
2020-07-30,france,poland,1287
2020-07-30,germany,poland,32170
2020-07-30,norway,poland,1096
2020-07-30,india,honduras,1025
2020-07-30,united kingdom,poland,4601
2020-07-30,poland,netherlands,2570
2020-07-31,germany,austria,37563
2020-07-31,italy,austria,8984
2020-07-31,hungary,austria,10471
2020-07-31,netherlands,austria,1827
2020-07-31,czech republic,austria,5132
2020-07-31,france,austria,1392
2020-07-31,vietnam,cambodia,3421
2020-07-31,france,luxembourg,10311
2020-07-31,netherlands,luxembourg,1407
2020-07-31,saudi arabia,india,2667
2020-07-31,nepal,india,12902
2020-07-31,kazakhstan,india,1489
2020-07-31,honduras,india,1063
2020-07-31,bangladesh,india,19629
2020-07-31,indonesia,india,4605
2020-07-31,united states,india,1632
2020-07-31,philippines,india,2398
2020-07-31,germany,luxembourg,4723
2020-07-31,pakistan,india,9620
2020-07-31,bhutan,india,3669
2020-07-31,turkey,india,1239
2020-07-31,united arab emirates,india,3024
2020-07-31,kosovo,serbia,2510
2020-07-31,germany,serbia,1241
2020-07-31,hungary,serbia,1130
2020-07-31,bosnia and herzegovina,serbia,2978
2020-07-31,croatia,serbia,1470
2020-07-31,belgium,serbia,1266
2020-07-31,spain,andorra,1373
2020-07-31,qatar,india,1140
2020-07-31,romania,austria,3700
2020-07-31,puerto rico,united states,3658
2020-07-31,brazil,united states,1338
2020-07-31,india,kazakhstan,1514
2020-07-31,thailand,cambodia,7522
2020-07-31,vietnam,indonesia,1058
2020-07-31,south korea,indonesia,1084
2020-07-31,malaysia,indonesia,9053
2020-07-31,philippines,indonesia,1214
2020-07-31,japan,indonesia,1033
2020-07-31,india,indonesia,4523
2020-07-31,thailand,indonesia,2274
2020-07-31,taiwan,indonesia,4473
2020-07-31,mexico,united states,61179
2020-07-31,philippines,united arab emirates,1772
2020-07-31,pakistan,united arab emirates,2268
2020-07-31,canada,united states,10884
2020-07-31,india,united states,1722
2020-07-31,dominican republic,united states,2148
2020-07-31,colombia,united states,1730
2020-07-31,india,nepal,13077
2020-07-31,belgium,luxembourg,5693
2020-07-31,france,tunisia,2352
2020-07-31,nigeria,united states,2869
2020-07-31,ecuador,united states,2041
2020-07-31,india,united arab emirates,2285
2020-07-31,philippines,united states,2680
2020-07-31,croatia,austria,5242
2020-07-31,sweden,finland,2871
2020-07-31,united states,philippines,2211
2020-07-31,bulgaria,greece,2940
2020-07-31,germany,greece,3196
2020-07-31,france,greece,2079
2020-07-31,japan,philippines,1615
2020-07-31,italy,slovenia,5414
2020-07-31,indonesia,vietnam,1115
2020-07-31,hungary,slovenia,1035
2020-07-31,laos,vietnam,11004
2020-07-31,cambodia,vietnam,3053
2020-07-31,japan,vietnam,1176
2020-07-31,germany,slovenia,2959
2020-07-31,austria,slovenia,6161
2020-07-31,italy,san marino,3062
2020-07-31,italy,greece,3333
2020-07-31,colombia,ecuador,2999
2020-07-31,austria,switzerland,3627
2020-07-31,liechtenstein,switzerland,1600
2020-07-31,spain,switzerland,1325
2020-07-31,indonesia,taiwan,4458
2020-07-31,italy,hungary,2371
2020-07-31,czech republic,hungary,2106
2020-07-31,saudi arabia,bangladesh,1273
2020-07-31,croatia,hungary,3087
2020-07-31,india,bangladesh,18604
2020-07-31,india,bhutan,3841
2020-07-31,indonesia,philippines,1166
2020-07-31,croatia,italy,3226
2020-07-31,united kingdom,hungary,1021
2020-07-31,india,turkey,1115
2020-07-31,germany,switzerland,16808
2020-07-31,portugal,switzerland,1178
2020-07-31,italy,switzerland,17966
2020-07-31,france,switzerland,25645
2020-07-31,netherlands,switzerland,1121
2020-07-31,germany,hungary,8390
2020-07-31,poland,spain,1180
2020-07-31,cyprus,greece,1071
2020-07-31,netherlands,greece,2033
2020-07-31,turkey,united kingdom,1472
2020-07-31,germany,italy,15973
2020-07-31,hungary,italy,1701
2020-07-31,france,italy,20740
2020-07-31,netherlands,italy,2039
2020-07-31,romania,italy,4269
2020-07-31,spain,italy,3830
2020-07-31,greece,italy,2060
2020-07-31,san marino,italy,3303
2020-07-31,malta,italy,1252
2020-07-31,austria,italy,9011
2020-07-31,poland,italy,1140
2020-07-31,united states,jamaica,1010
2020-07-31,united kingdom,germany,5324
2020-07-31,norway,finland,1793
2020-07-31,romania,united kingdom,2930
2020-07-31,italy,united kingdom,3070
2020-07-31,austria,czech republic,6285
2020-07-31,greece,turkey,1313
2020-07-31,qatar,philippines,1898
2020-07-31,bangladesh,vietnam,1550
2020-07-31,brazil,vietnam,1819
2020-07-31,brazil,argentina,1848
2020-07-31,paraguay,argentina,1951
2020-07-31,switzerland,italy,20801
2020-07-31,slovenia,italy,4106
2020-07-31,romania,greece,1069
2020-07-31,belgium,italy,2232
2020-07-31,united kingdom,france,14404
2020-07-31,vietnam,bangladesh,1327
2020-07-31,romania,hungary,5643
2020-07-31,austria,hungary,17392
2020-07-31,slovakia,hungary,6504
2020-07-31,poland,hungary,2150
2020-07-31,luxembourg,belgium,7955
2020-07-31,poland,sweden,1991
2020-07-31,andorra,spain,1565
2020-07-31,france,spain,31979
2020-07-31,italy,spain,3625
2020-07-31,turkey,greece,1357
2020-07-31,saudi arabia,philippines,4563
2020-07-31,united arab emirates,philippines,2346
2020-07-31,india,philippines,2180
2020-07-31,croatia,slovenia,9967
2020-07-31,colombia,brazil,1464
2020-07-31,uruguay,brazil,3585
2020-07-31,paraguay,brazil,3494
2020-07-31,united states,brazil,1487
2020-07-31,portugal,brazil,1510
2020-07-31,bolivia,brazil,1224
2020-07-31,argentina,brazil,2197
2020-07-31,vietnam,brazil,1867
2020-07-31,philippines,japan,1376
2020-07-31,saudi arabia,pakistan,1115
2020-07-31,united kingdom,greece,4624
2020-07-31,albania,greece,1422
2020-07-31,kuwait,philippines,1061
2020-07-31,poland,greece,2083
2020-07-31,italy,romania,3505
2020-07-31,germany,romania,7709
2020-07-31,chile,argentina,6842
2020-07-31,poland,denmark,1220
2020-07-31,germany,denmark,16855
2020-07-31,netherlands,denmark,1086
2020-07-31,united kingdom,ireland,16811
2020-07-31,argentina,chile,7100
2020-07-31,sweden,denmark,9532
2020-07-31,brazil,colombia,1539
2020-07-31,ecuador,colombia,3165
2020-07-31,united states,colombia,1651
2020-07-31,poland,lithuania,3427
2020-07-31,latvia,lithuania,5004
2020-07-31,india,vietnam,3310
2020-07-31,taiwan,philippines,1277
2020-07-31,norway,denmark,4933
2020-07-31,slovenia,austria,4160
2020-07-31,slovakia,austria,3791
2020-07-31,poland,austria,1785
2020-07-31,serbia,kosovo,1833
2020-07-31,india,honduras,1029
2020-07-31,el salvador,honduras,1031
2020-07-31,netherlands,spain,2804
2020-07-31,switzerland,spain,1901
2020-07-31,belgium,spain,2342
2020-07-31,united kingdom,spain,5576
2020-07-31,albania,kosovo,2541
2020-07-31,germany,norway,1747
2020-07-31,finland,norway,1075
2020-07-31,denmark,norway,5464
2020-07-31,poland,norway,1287
2020-07-31,philippines,taiwan,1329
2020-07-31,jamaica,haiti,1838
2020-07-31,germany,spain,5559
2020-07-31,portugal,spain,10693
2020-07-31,sweden,norway,6642
2020-07-31,estonia,finland,5531
2020-07-31,germany,kosovo,1229
2020-07-31,croatia,slovakia,1031
2020-07-31,philippines,saudi arabia,4269
2020-07-31,united arab emirates,egypt,1388
2020-07-31,bangladesh,saudi arabia,1023
2020-07-31,saudi arabia,egypt,2470
2020-07-31,india,saudi arabia,1894
2020-07-31,brazil,uruguay,3028
2020-07-31,indonesia,thailand,2274
2020-07-31,poland,slovakia,4421
2020-07-31,laos,thailand,9156
2020-07-31,malaysia,thailand,6647
2020-07-31,vietnam,india,3119
2020-07-31,south africa,india,1323
2020-07-31,germany,slovakia,2659
2020-07-31,hungary,slovakia,6636
2020-07-31,czech republic,slovakia,11968
2020-07-31,austria,slovakia,5947
2020-07-31,cambodia,thailand,7537
2020-07-31,hungary,romania,6201
2020-07-31,germany,france,25481
2020-07-31,romania,bulgaria,6720
2020-07-31,switzerland,liechtenstein,1237
2020-07-31,norway,germany,1361
2020-07-31,italy,germany,13829
2020-07-31,romania,germany,8278
2020-07-31,spain,germany,5882
2020-07-31,bulgaria,germany,1871
2020-07-31,czech republic,germany,11351
2020-07-31,austria,germany,30284
2020-07-31,haiti,jamaica,1859
2020-07-31,slovakia,germany,1342
2020-07-31,poland,germany,26693
2020-07-31,france,united kingdom,11842
2020-07-31,belgium,united kingdom,2566
2020-07-31,germany,poland,48073
2020-07-31,hungary,poland,2552
2020-07-31,united states,puerto rico,4152
2020-07-31,united states,ecuador,2039
2020-07-31,united kingdom,romania,3039
2020-07-31,moldova,romania,1772
2020-07-31,spain,belgium,3480
2020-07-31,poland,belgium,1476
2020-07-31,turkey,bulgaria,2501
2020-07-31,bosnia and herzegovina,croatia,4992
2020-07-31,austria,croatia,6302
2020-07-31,slovenia,croatia,11157
2020-07-31,latvia,estonia,2894
2020-07-31,france,poland,1699
2020-07-31,argentina,paraguay,1733
2020-07-31,philippines,qatar,1136
2020-07-31,denmark,sweden,8950
2020-07-31,vietnam,laos,11099
2020-07-31,thailand,laos,9225
2020-07-31,brazil,bolivia,1210
2020-07-31,united arab emirates,pakistan,3196
2020-07-31,france,romania,2024
2020-07-31,brazil,paraguay,3419
2020-07-31,italy,belgium,2388
2020-07-31,netherlands,poland,4654
2020-07-31,spain,poland,1600
2020-07-31,france,portugal,10844
2020-07-31,spain,portugal,15378
2020-07-31,spain,netherlands,3154
2020-07-31,greece,netherlands,1838
2020-07-31,greece,albania,1651
2020-07-31,brazil,portugal,1697
2020-07-31,austria,netherlands,1468
2020-07-31,luxembourg,portugal,1663
2020-07-31,luxembourg,netherlands,1367
2020-07-31,united kingdom,netherlands,4973
2020-07-31,united kingdom,portugal,1520
2020-07-31,denmark,netherlands,1042
2020-07-31,switzerland,portugal,2541
2020-07-31,belgium,netherlands,38888
2020-07-31,poland,netherlands,2751
2020-07-31,france,netherlands,13434
2020-07-31,italy,albania,1363
2020-07-31,italy,netherlands,2058
2020-07-31,germany,portugal,1071
2020-07-31,czech republic,poland,8669
2020-07-31,sweden,poland,1827
2020-07-31,croatia,poland,3421
2020-07-31,austria,poland,6437
2020-07-31,united kingdom,poland,5576
2020-07-31,romania,moldova,1483
2020-07-31,united kingdom,bulgaria,1352
2020-07-31,norway,poland,1086
2020-07-31,germany,croatia,8419
2020-07-31,hungary,croatia,3135
2020-07-31,czech republic,croatia,1968
2020-07-31,serbia,croatia,1222
2020-07-31,poland,croatia,2705
2020-07-31,united states,nigeria,3236
2020-07-31,kosovo,albania,10515
2020-07-31,germany,netherlands,60770
2020-07-31,italy,croatia,3975
2020-07-31,france,belgium,46616
2020-07-31,germany,belgium,15408
2020-07-31,united states,dominican republic,2520
2020-07-31,lithuania,latvia,4574
2020-07-31,tunisia,france,1058
2020-07-31,italy,france,18010
2020-07-31,netherlands,france,12705
2020-07-31,romania,france,1764
2020-07-31,spain,france,27871
2020-07-31,greece,france,1397
2020-07-31,luxembourg,france,14570
2020-07-31,switzerland,france,32094
2020-07-31,belgium,france,40706
2020-07-31,poland,france,1178
2020-07-31,netherlands,belgium,38281
2020-07-31,united kingdom,belgium,3266
2020-07-31,germany,bulgaria,2293
2020-07-31,greece,bulgaria,2356
2020-07-31,denmark,germany,11817
2020-07-31,turkey,germany,2705
2020-07-31,luxembourg,germany,6174
2020-07-31,greece,germany,3331
2020-07-31,serbia,belgium,1445
2020-07-31,finland,sweden,2741
2020-07-31,slovenia,bosnia and herzegovina,2127
2020-07-31,croatia,czech republic,2306
2020-07-31,united states,canada,13598
2020-07-31,iraq,turkey,1281
2020-07-31,bulgaria,romania,5762
2020-07-31,philippines,kuwait,1058
2020-07-31,austria,romania,3429
2020-07-31,portugal,united kingdom,1088
2020-07-31,bulgaria,united kingdom,1073
2020-07-31,greece,united kingdom,2262
2020-07-31,poland,united kingdom,3717
2020-07-31,united states,mexico,76016
2020-07-31,india,south africa,1260
2020-07-31,united kingdom,italy,4045
2020-07-31,germany,united kingdom,3245
2020-07-31,norway,sweden,7862
2020-07-31,indonesia,malaysia,8864
2020-07-31,thailand,malaysia,5769
2020-07-31,hungary,germany,5137
2020-07-31,france,germany,25248
2020-07-31,netherlands,germany,54073
2020-07-31,sweden,germany,2673
2020-07-31,croatia,germany,6449
2020-07-31,switzerland,germany,18239
2020-07-31,slovenia,germany,1901
2020-07-31,poland,czech republic,7388
2020-07-31,belgium,germany,14450
2020-07-31,lithuania,poland,3035
2020-07-31,greece,poland,1745
2020-07-31,denmark,poland,1621
