name,date_time,n_baseline,n_crisis,percent_change
Soignies,2020-04-17,47472.307270056,49409,0.04079626294392484
Tournai,2020-04-17,38649.59648888,38418,-0.005992209749114307
Roeselare,2020-04-17,43192.346935453,43869,0.01566604068906451
Turnhout,2020-04-17,117012.99999999901,120014,0.025646723013690913
Marche-en-Famenne,2020-04-17,15480.883403666501,15333,-0.00955264630644246
Aalst,2020-04-17,76001.49475154601,79553,0.046729413152518925
Philippeville,2020-04-17,15898.333333333401,17029,0.071118565887405
Brugge,2020-04-17,76766.677697523,74508,-0.02942263186668924
Mechelen,2020-04-17,82223.06318281901,83477,0.015250426931832047
Mouscron,2020-04-17,22053.7077325238,22549,0.022458457937472656
Diksmuide,2020-04-17,13206.6666666667,14039,0.06302372539121383
Maaseik,2020-04-17,59141.25,60591,0.024513347282987763
Dinant,2020-04-17,27237.2308520925,28577,0.049188889839165584
Ieper,2020-04-17,27294.819444444503,28095,0.029316206219431967
Hasselt,2020-04-17,118729.52298519999,118130,-0.005049485335460521
Waremme,2020-04-17,19932.920932297402,21248,0.06597523123526615
Bastogne,2020-04-17,12067.428760114999,12378,0.025736322630011643
Gent,2020-04-17,148471.62574901,142806,-0.03815965320261059
Charleroi,2020-04-17,117486.99225001,117693,0.0017534515612726447
Antwerpen,2020-04-17,261882.55718397902,259470,-0.009212363014632316
Oudenaarde,2020-04-17,29647.0833333337,31500,0.06249912161116279
Namur,2020-04-17,78587.77962795601,78974,0.004914509277045365
Tongeren,2020-04-17,54616.833333333,57332,0.04971300057064853
Neufchâteau,2020-04-17,15482.931006030001,15813,0.02131825000327455
Nivelles,2020-04-17,88878.17974798099,90103,0.013780888126782699
Virton,2020-04-17,12417.8333333333,13445,0.08271706014200304
Dendermonde,2020-04-17,53072.25,56197,0.05887728521025583
Arlon,2020-04-17,17101.062875394102,18050,0.0554899500411333
Tielt,2020-04-17,24663.75,25654,0.040150017738583954
Kortrijk,2020-04-17,78344.969083712,78312,-0.0004208194105836211
Sint-Niklaas,2020-04-17,68975.089445293,69661,0.009944322801509824
Oostende,2020-04-17,44562.585316345,44721,0.0035548809058188646
Ath,2020-04-17,21492.3333333334,22807,0.06116909905857568
Eeklo,2020-04-17,22568.2638888889,23611,0.04620364757541105
Leuven,2020-04-17,111923.166666667,113748,0.01630433973305784
Tournai,2020-04-18,37640.95861843,38075,0.011531092658131273
Diksmuide,2020-04-18,13741.0751712009,14201,0.03347080363573212
Nivelles,2020-04-18,84972.29113905401,87926,0.034760847581623455
Gent,2020-04-18,138816.769401133,139058,0.001737762663024694
Philippeville,2020-04-18,16492.4818725381,17291,0.04841709899293717
Virton,2020-04-18,12924.5017949183,13405,0.03717730963298126
Arlon,2020-04-18,17343.274133764302,17947,0.034810374418308365
Verviers,2020-04-18,60563.144001961,60979,0.006866486291159736
Huy,2020-04-18,27838.1314388133,29378,0.05531508336223097
Liège,2020-04-18,159164.049714717,159726,0.00353063575782493
Hasselt,2020-04-18,115205.449850425,116529,0.01148860710403384
Bastogne,2020-04-18,12844.8369712778,12330,-0.040081238277217664
Charleroi,2020-04-18,115471.426529975,116274,0.006950407508966426
Namur,2020-04-18,76639.816977461,78326,0.022001396780930334
Tongeren,2020-04-18,56142.727551714,57777,0.02910924565930011
Oudenaarde,2020-04-18,30238.331764544997,31426,0.039276910006244656
Oostende,2020-04-18,46257.556926667,44572,-0.036438520290622896
Kortrijk,2020-04-18,75732.05493030499,77215,0.019581471426593916
Leuven,2020-04-18,108753.753757425,112206,0.03174369732814212
Tielt,2020-04-18,24404.0705502114,25312,0.03720401676107822
Dendermonde,2020-04-18,54244.888580542,56858,0.048172491230728434
Ath,2020-04-18,21698.4196100083,22661,0.044361774142653
Neufchâteau,2020-04-18,15869.4384584804,15777,-0.005824935691470639
Veurne,2020-04-18,16663.249999999898,15093,-0.09423431803519168
Halle-Vilvoorde,2020-04-18,141690.989607295,147609,0.041767019971468373
Turnhout,2020-04-18,116273.161617733,119753,0.02992813073843762
Brugge,2020-04-18,76297.408396005,73768,-0.033151956916762676
Mouscron,2020-04-18,21834.491857647197,22058,0.010236470984073869
Brussel Hoofdstad,2020-04-18,282341.916666667,268110,-0.05040667299666024
Thuin,2020-04-18,38056.985342055,39536,0.038863158619939636
Aalst,2020-04-18,77283.144425913,80449,0.0409643732485799
Ieper,2020-04-18,27529.8357684164,28051,0.01893088778181181
Waremme,2020-04-18,20468.4828627975,21460,0.04844116409842139
Mechelen,2020-04-18,79166.039957818,81719,0.03224817160921905
Soignies,2020-04-18,47350.369333057,49003,0.034902170568482487
Roeselare,2020-04-18,42567.570085889005,43570,0.02354914579545843
Dinant,2020-04-18,28186.3624779046,28351,0.005841034728211546
Marche-en-Famenne,2020-04-18,16176.0833333333,15266,-0.056261043824986555
Eeklo,2020-04-18,22961.9035784775,23954,0.04320619229724511
Mons,2020-04-18,66506.389701496,67028,0.007843010285856369
Maaseik,2020-04-18,60086.554229186,61116,0.017132714365470605
Antwerpen,2020-04-18,254421.341291532,255384,0.003783718392416292
Sint-Niklaas,2020-04-18,66196.89945487899,67910,0.02587886380220403
Roeselare,2020-04-19,42486.762199031,43550,0.02502515479970487
Arlon,2020-04-19,17321.8829081434,17807,0.02800602535123559
Sint-Niklaas,2020-04-19,66237.979399946,67926,0.025484180153831533
Soignies,2020-04-19,47649.903710752005,48714,0.02233155172164358
Hasselt,2020-04-19,115300.943693174,115919,0.005360375093465816
Waremme,2020-04-19,20788.3073636553,21367,0.027837410050826964
Huy,2020-04-19,28215.810483735,29293,0.03817680576235602
Nivelles,2020-04-19,85224.983115945,87220,0.0234088269790663
Brugge,2020-04-19,75393.33768849401,73685,-0.022659000660674056
Bastogne,2020-04-19,12597.5003343012,12317,-0.022266348629294098
Neufchâteau,2020-04-19,15739.008252225402,15627,-0.007116601658148583
Charleroi,2020-04-19,115840.88147340697,116105,0.002280011367607365
Diksmuide,2020-04-19,13930.7891269463,14233,0.021693736822785886
Liège,2020-04-19,158499.82062446701,158830,0.002083152991795985
Mons,2020-04-19,66290.617128126,66755,0.007005257938335997
Eeklo,2020-04-19,23290.322780430703,23991,0.030084478698510334
Tongeren,2020-04-19,56919.563525041,57680,0.013359843749055777
Kortrijk,2020-04-19,75856.920747509,77241,0.018245919276079464
Oostende,2020-04-19,45678.210548464,44660,-0.022290946519975634
Philippeville,2020-04-19,16647.6513882884,17233,0.035161032511973
Thuin,2020-04-19,38863.223786189,39475,0.015741777295078828
Verviers,2020-04-19,60609.940760326004,60893,0.00467017845790868
Mouscron,2020-04-19,21768.736051428503,22065,0.013609607276764964
Turnhout,2020-04-19,117137.610664276,119831,0.022993377792581326
Halle-Vilvoorde,2020-04-19,143475.109038364,146691,0.02241427787154427
Aalst,2020-04-19,78189.550737433,80617,0.031045699069413655
Ath,2020-04-19,21834.634911678,22561,0.03326664683243739
Dinant,2020-04-19,28063.536725150298,28255,0.0068224927144736785
Gent,2020-04-19,138509.036383466,139072,0.0040644540690862275
Dendermonde,2020-04-19,55144.487754062,56630,0.026938544656778966
Tielt,2020-04-19,24694.6641456451,25231,0.02171869401388409
Ieper,2020-04-19,27641.873412177803,28082,0.01592245870094666
Veurne,2020-04-19,16206.7730313395,15079,-0.06958652590239238
Tournai,2020-04-19,37768.488653805,38000,0.006129748752116894
Marche-en-Famenne,2020-04-19,15853.3364743805,15237,-0.03887739816640611
Maaseik,2020-04-19,60779.883298003,61259,0.007882817076957824
Brussel Hoofdstad,2020-04-19,282467.0,268145,-0.05070326799236725
Mechelen,2020-04-19,79223.7637919,81487,0.02856764308806294
Virton,2020-04-19,13116.224506332499,13418,0.02300780178944056
Antwerpen,2020-04-19,255056.9817255,255291,0.0009175136979855864
Oudenaarde,2020-04-19,30441.7702168651,31433,0.032561502700843126
Namur,2020-04-19,76752.867540317,77953,0.015636320806549475
Leuven,2020-04-19,109825.59280595099,112227,0.02186564290430935
Thuin,2020-04-20,37123.416666667,39018,0.0510347242643251
Namur,2020-04-20,78810.398623645,78580,-0.0029234546159987948
Ath,2020-04-20,21515.732519267498,22525,0.04690834856906199
Oostende,2020-04-20,43903.210459964,44710,0.018376549951209672
Tongeren,2020-04-20,54700.5,56673,0.036059999451558945
Dendermonde,2020-04-20,53281.112785252,55800,0.047275424312181735
Liège,2020-04-20,164416.05896176602,160323,-0.024894520569416104
Maaseik,2020-04-20,59023.527777778,60442,0.024032318562226755
Halle-Vilvoorde,2020-04-20,147291.698547842,149425,0.01448351450346721
Dinant,2020-04-20,27012.708320580103,28252,0.04587809799418451
Hasselt,2020-04-20,118978.233030298,117912,-0.00896158064497797
Tielt,2020-04-20,24726.9545585239,25416,0.02786616685226092
Antwerpen,2020-04-20,262979.714767545,259339,-0.013844089726704298
Charleroi,2020-04-20,117815.375102241,117334,-0.004085842801274953
Veurne,2020-04-20,15531.199778543698,15404,-0.008189951861891828
Roeselare,2020-04-20,43304.110781628,43879,0.013275626909210237
Oudenaarde,2020-04-20,29737.083333333,31289,0.05218792472923593
Soignies,2020-04-20,47582.627254912004,48936,0.028442581319388704
Mouscron,2020-04-20,21996.910425427202,22448,0.020506951469482875
Leuven,2020-04-20,112891.50492823601,113151,0.0022986235494774033
Verviers,2020-04-20,59353.597222222,60906,0.026155159087759207
Waremme,2020-04-20,19925.1959057409,21106,0.059261856186763176
Bastogne,2020-04-20,11725.287326060301,12142,0.03553965564780019
Kortrijk,2020-04-20,78467.98864893199,78003,-0.005925838764803352
Arlon,2020-04-20,17175.9106430688,17950,0.04506831532938702
Aalst,2020-04-20,76297.106043003,79181,0.03779820895659606
Tournai,2020-04-20,38636.672869398,38277,-0.0093091056420356
Eeklo,2020-04-20,22622.5126717365,23647,0.04528618651381939
Brussel Hoofdstad,2020-04-20,302245.08333332697,273676,-0.09452290511478705
Neufchâteau,2020-04-20,15381.75,15767,0.025045914801631805
Sint-Niklaas,2020-04-20,69325.548601863,69983,0.009483536897958693
Nivelles,2020-04-20,89662.93320767,89716,0.0005918476055997092
Mons,2020-04-20,67968.075575427,67369,-0.00881407293578862
Huy,2020-04-20,27993.5587128055,29258,0.04516900834819858
Gent,2020-04-20,149286.583333334,143242,-0.04048979619178092
Mechelen,2020-04-20,82727.78627903499,83268,0.006530015430884458
Brugge,2020-04-20,76236.0,74795,-0.01890183115588436
Turnhout,2020-04-20,117431.763806383,119669,0.01905137180180377
Virton,2020-04-20,12437.8333333333,13214,0.062403687673365085
Philippeville,2020-04-20,15895.533169967799,16981,0.06828753829302348
Ieper,2020-04-20,27088.195282884,27891,0.02963669999910483
Marche-en-Famenne,2020-04-20,15182.729995595699,15174,-0.000574995116045083
Diksmuide,2020-04-20,13241.675996898099,13849,0.04586458717492927
Halle-Vilvoorde,2020-04-21,146788.634488299,149148,0.016073216566975277
Brussel Hoofdstad,2020-04-21,303100.333333333,271618,-0.10386769617541294
Brugge,2020-04-21,75927.198446002,74590,-0.017611586801177623
Roeselare,2020-04-21,43188.200711749,43667,0.0110863448895834
Mons,2020-04-21,68030.152443871,67190,-0.012349706912154586
Namur,2020-04-21,79015.389647521,78524,-0.00621891064149707
Virton,2020-04-21,12442.6666666667,13271,0.06657201028718097
Leuven,2020-04-21,113110.19440698202,113053,-0.0005056520968943366
Mechelen,2020-04-21,82637.17511028,83054,0.005044036042661662
Aalst,2020-04-21,75883.601844722,78909,0.03986893191323167
Veurne,2020-04-21,15485.9075103545,15452,-0.0021895720565183662
Tournai,2020-04-21,38564.008403727,38398,-0.004304749703118392
Tielt,2020-04-21,24660.521515247798,25503,0.034163044128295954
Nivelles,2020-04-21,89849.997189828,90022,0.0019143329499343277
Gent,2020-04-21,150034.102156507,143274,-0.04505710408061259
Oudenaarde,2020-04-21,29585.3333333334,31201,0.054610392536840156
Marche-en-Famenne,2020-04-21,15010.4535801696,15158,0.009829577703456228
Dinant,2020-04-21,26914.6666666667,28078,0.04322302585950527
Dendermonde,2020-04-21,52958.441005816,55428,0.04663201837668879
Ieper,2020-04-21,27015.6666666666,27896,0.03258603032808383
Antwerpen,2020-04-21,262674.575659539,258609,-0.015477613885283478
Arlon,2020-04-21,17164.0997446965,17810,0.03763088451540106
Maaseik,2020-04-21,58852.605343129995,60341,0.02529020844858398
Philippeville,2020-04-21,15824.499999999898,16877,0.0665107902303459
Eeklo,2020-04-21,22502.1666666667,23324,0.03652240895321035
Liège,2020-04-21,164506.480340156,160615,-0.02365548355365364
Diksmuide,2020-04-21,13187.25,13708,0.0394889002635121
Turnhout,2020-04-21,117306.72322348,119156,0.015764456850413902
Charleroi,2020-04-21,117561.01600089401,117307,-0.0021607162776824166
Oostende,2020-04-21,43701.34226196,44426,0.016582047610715578
Bastogne,2020-04-21,11696.9947237528,12153,0.038984823624926654
Neufchâteau,2020-04-21,15423.501060854,15776,0.02285466430450535
Sint-Niklaas,2020-04-21,69427.94453601801,69924,0.007144896299279671
Tongeren,2020-04-21,54433.249999999,56684,0.0413488079436932
Waremme,2020-04-21,19824.1666666667,21100,0.06435747614443468
Soignies,2020-04-21,47488.955028516,48897,0.02964994640624334
Huy,2020-04-21,27932.583333333,29261,0.047557959491764924
Hasselt,2020-04-21,118980.39758903,117825,-0.009710823063651737
Thuin,2020-04-21,37114.75,38686,0.042334920752531
Ath,2020-04-21,21484.6238601906,22406,0.04288537448014812
Mouscron,2020-04-21,21988.1077317598,22410,0.019187293121673048
Verviers,2020-04-21,59277.236111111,60491,0.020476054022051313
Kortrijk,2020-04-21,78361.42225778001,77747,-0.007840876799795553
Eeklo,2020-04-22,22525.8333333334,23342,0.036232473826344404
Oostende,2020-04-22,43563.866304976,44528,0.02213149972214183
Ieper,2020-04-22,27044.5254621561,27744,0.02586381257909989
Oudenaarde,2020-04-22,29573.2499999997,31146,0.0531815069361776
Nivelles,2020-04-22,89819.064311451,90001,0.002025579869304015
Tongeren,2020-04-22,54339.75,56645,0.04242290404354087
Kortrijk,2020-04-22,78376.43913013401,77987,-0.004968829082517947
Marche-en-Famenne,2020-04-22,14943.698122087299,15027,0.005574381738184233
Turnhout,2020-04-22,117043.98596373,119618,0.021991852166309927
Leuven,2020-04-22,113400.070814246,113455,0.0004843840516111324
Tielt,2020-04-22,24697.249999999898,25458,0.030803024628252337
Charleroi,2020-04-22,117603.171662079,117193,-0.003487760204780728
Bastogne,2020-04-22,11644.7755866581,12210,0.04853888416617507
Antwerpen,2020-04-22,262569.078608432,259261,-0.012598888741828391
Mechelen,2020-04-22,82481.03268448499,83595,0.013505739189472468
Waremme,2020-04-22,19872.250000000102,21091,0.061329240523840624
Neufchâteau,2020-04-22,15393.453262170799,15897,0.032711746302349236
Sint-Niklaas,2020-04-22,69255.71766461,69943,0.009923835295713161
Brussel Hoofdstad,2020-04-22,302973.975268105,270706,-0.10650411554177451
Brugge,2020-04-22,75926.341640135,74541,-0.018245863164342152
Verviers,2020-04-22,59103.607833117,60788,0.028498973728287365
Hasselt,2020-04-22,118809.19521561501,117814,-0.008376415763181683
Huy,2020-04-22,27973.5000000003,29303,0.04752712388509438
Tournai,2020-04-22,38698.524748667,38374,-0.008385972095181129
Dendermonde,2020-04-22,53105.708333334,55659,0.04807942021297403
Namur,2020-04-22,79075.96227361,78492,-0.007384826650473588
Veurne,2020-04-22,15397.1496999462,15527,0.008433398556503872
Arlon,2020-04-22,16993.601454261,17770,0.04568769885704985
Mons,2020-04-22,68289.83450281499,67257,-0.015124278896479354
Roeselare,2020-04-22,43110.639272088,43733,0.014436360453484266
Halle-Vilvoorde,2020-04-22,146985.627979859,149900,0.01982759852235578
Aalst,2020-04-22,75820.797788535,79022,0.042220634770860486
Virton,2020-04-22,12383.9975342749,13285,0.07275538155037711
Diksmuide,2020-04-22,13152.0833333334,13750,0.045461745604303314
Maaseik,2020-04-22,58719.617205658,60288,0.02670969037228112
Philippeville,2020-04-22,15744.0667465091,16810,0.06770380681517678
Mouscron,2020-04-22,21914.2463129831,22402,0.02225737906066744
Thuin,2020-04-22,36680.781390339,38899,0.06047359204417705
Soignies,2020-04-22,47539.379172719,49060,0.031986552069944336
Gent,2020-04-22,150532.916666667,143678,-0.04553765926057362
Dinant,2020-04-22,26893.951575259598,28198,0.04848853918291531
Ath,2020-04-22,21470.4851861801,22564,0.05093107139114688
Liège,2020-04-22,165199.234195838,160371,-0.02922673473240383
Huy,2020-04-23,27696.5723952869,29207,0.054534820524222226
Halle-Vilvoorde,2020-04-23,146300.531005298,149604,0.02258002053719395
Tongeren,2020-04-23,54103.5,56450,0.0433705767649043
Veurne,2020-04-23,15417.9094036222,15309,-0.007063824333836918
Sint-Niklaas,2020-04-23,69244.23589781401,70115,0.012575257577699379
Maaseik,2020-04-23,58525.134763969996,60210,0.028788745943516606
Verviers,2020-04-23,58939.368107094,60860,0.032586570819968304
Oostende,2020-04-23,43522.537241668004,44513,0.02275746822461761
Thuin,2020-04-23,36444.17100207,38922,0.06798972043538222
Leuven,2020-04-23,112796.61036994701,113272,0.004214573722506551
Eeklo,2020-04-23,22431.5924129272,23430,0.04450899288351123
Kortrijk,2020-04-23,78335.704959232,77902,-0.005536491430794017
Diksmuide,2020-04-23,13083.9110129674,13795,0.05434835091188271
Antwerpen,2020-04-23,262506.288771789,259664,-0.010827507352633192
Charleroi,2020-04-23,117226.841956377,117632,0.0034561883341851776
Philippeville,2020-04-23,15705.5138888889,16890,0.07541848802216417
Neufchâteau,2020-04-23,15431.3203790689,15777,0.02240116933868995
Turnhout,2020-04-23,116747.194444444,119779,0.02596897998263017
Liège,2020-04-23,164620.166666667,160126,-0.027300219393940173
Tielt,2020-04-23,24527.3147747997,25387,0.03505011588482464
Ieper,2020-04-23,26941.8333333334,27905,0.03574985617162639
Mouscron,2020-04-23,21884.0560606545,22516,0.028876911007446923
Marche-en-Famenne,2020-04-23,14974.5767020259,15165,0.012716439453566448
Hasselt,2020-04-23,118865.789966935,117957,-0.0076455132060099015
Soignies,2020-04-23,47332.17801512701,48912,0.03337733548555687
Dendermonde,2020-04-23,52868.436826553,55790,0.0552610091921548
Gent,2020-04-23,150350.083333334,143853,-0.04321303446789343
Dinant,2020-04-23,26794.6495207604,28120,0.049463251169332326
Nivelles,2020-04-23,89441.93551762801,90302,0.009615897480242733
Waremme,2020-04-23,19732.9883186526,21197,0.07419107829519896
Arlon,2020-04-23,17062.2449019883,17676,0.03597153255842547
Tournai,2020-04-23,38601.897292336,38458,-0.00372772590026468
Namur,2020-04-23,78944.909514774,78455,-0.006205713804540085
Virton,2020-04-23,12307.4937889982,13200,0.07251729932211069
Ath,2020-04-23,21298.8611111111,22530,0.05780303850362432
Roeselare,2020-04-23,42974.416406589,43518,0.01264900466054161
Bastogne,2020-04-23,11622.9026294231,12197,0.04939363159797842
Brussel Hoofdstad,2020-04-23,304934.000000003,271378,-0.11004348481967473
Mons,2020-04-23,68100.900895634,67082,-0.014961636075791169
Mechelen,2020-04-23,82362.41376399,83482,0.013593412150573697
Brugge,2020-04-23,76015.273099617,74758,-0.016539743243036958
Oudenaarde,2020-04-23,29483.172588025198,31060,0.05348228408143708
Aalst,2020-04-23,75311.67266880699,78872,0.047274575175750226
Oostende,2020-04-24,44562.585316345,44761,0.004452494895582796
Bastogne,2020-04-24,12067.428760114999,12298,0.01910690706930709
Eeklo,2020-04-24,22568.2638888889,23633,0.04717846779677648
Maaseik,2020-04-24,59141.25,60458,0.022264493902310147
Mouscron,2020-04-24,22053.7077325238,22498,0.020145921623010328
Charleroi,2020-04-24,117486.99225001,117872,0.003277024482597344
Waremme,2020-04-24,19932.920932297402,21357,0.07144357179459615
Neufchâteau,2020-04-24,15482.931006030001,15765,0.018218061803681986
Tongeren,2020-04-24,54616.833333333,57069,0.04489763534442093
Ieper,2020-04-24,27294.819444444503,28104,0.029645939120516676
Marche-en-Famenne,2020-04-24,15480.883403666501,15251,-0.014849501651311155
Soignies,2020-04-24,47472.307270056,49235,0.037130968164588225
Gent,2020-04-24,148471.62574901,143670,-0.032340359478026576
Nivelles,2020-04-24,88878.17974798099,90656,0.02000288773982678
Tournai,2020-04-24,38649.59648888,38541,-0.0028097703144519368
Virton,2020-04-24,12417.8333333333,13279,0.0693491886668396
Brugge,2020-04-24,76766.677697523,75041,-0.02247951519176769
Mechelen,2020-04-24,82223.06318281901,83391,0.014204491683606338
Brussel Hoofdstad,2020-04-24,300273.33333333,271639,-0.095360893408218
Mons,2020-04-24,68004.80849798801,67434,-0.008393649075636993
Turnhout,2020-04-24,117012.99999999901,120149,0.026800440976652302
Huy,2020-04-24,27764.4222941371,29341,0.0567840990588815
Arlon,2020-04-24,17101.062875394102,17758,0.03841498796844572
Sint-Niklaas,2020-04-24,68975.089445293,70023,0.015192594357389679
Diksmuide,2020-04-24,13206.6666666667,13861,0.04954568399797812
Philippeville,2020-04-24,15898.333333333401,17038,0.07168466296257012
Thuin,2020-04-24,36803.28581408,39164,0.06414411468165293
Kortrijk,2020-04-24,78344.969083712,78112,-0.002973631701393245
Liège,2020-04-24,164187.78629468702,160820,-0.020511795491550484
Verviers,2020-04-24,59556.166666667,61207,0.02771893198856528
Ath,2020-04-24,21492.3333333334,22671,0.05484126122492959
Aalst,2020-04-24,76001.49475154601,79414,0.04490050175473128
Roeselare,2020-04-24,43192.346935453,43959,0.01774974315919184
Tielt,2020-04-24,24663.75,25553,0.036054938928589526
Namur,2020-04-24,78587.77962795601,78863,0.0035020759378482616
Leuven,2020-04-24,111923.166666667,113596,0.01494626522063191
Halle-Vilvoorde,2020-04-24,146020.07242758299,149963,0.02700264084838381
Dendermonde,2020-04-24,53072.25,55958,0.05437399017377255
Veurne,2020-04-24,15923.4031864988,15605,-0.01999592566799842
Hasselt,2020-04-24,118729.52298519999,118072,-0.005537990624976675
Dinant,2020-04-24,27237.2308520925,28241,0.036852834025540654
Antwerpen,2020-04-24,261882.557183979,259949,-0.007383298852625072
Oudenaarde,2020-04-24,29647.0833333337,31456,0.061014995853991644
Dendermonde,2020-04-25,54244.888580542,56377,0.039305296319159605
Leuven,2020-04-25,108753.753757425,112258,0.03222184174342351
Marche-en-Famenne,2020-04-25,16176.0833333333,15308,-0.05366461803176301
Neufchâteau,2020-04-25,15869.4384584804,15785,-0.005320822075797936
Roeselare,2020-04-25,42567.570085889005,43573,0.023619621981765208
Diksmuide,2020-04-25,13741.0751712009,14267,0.03827392123589819
Oostende,2020-04-25,46257.556926667,44644,-0.034882017855482554
Eeklo,2020-04-25,22961.9035784775,23959,0.04342394427860464
Sint-Niklaas,2020-04-25,66196.89945487899,67980,0.026936315141714472
Tournai,2020-04-25,37640.95861843,38094,0.012035861949280439
Nivelles,2020-04-25,84972.29113905401,88163,0.03754999209947761
Namur,2020-04-25,76639.816977461,78293,0.021570811201508805
Liège,2020-04-25,159164.049714717,158950,-0.0013448370728230059
Halle-Vilvoorde,2020-04-25,141690.989607295,147039,0.037744181246297574
Tongeren,2020-04-25,56142.727551714,57383,0.0220914177556401
Philippeville,2020-04-25,16492.4818725381,17059,0.034350083379822746
Dinant,2020-04-25,28186.3624779046,28303,0.004138083521306881
Antwerpen,2020-04-25,254421.34129153204,255023,0.00236481226540876
Thuin,2020-04-25,38056.985342055,39564,0.039598897400831945
Kortrijk,2020-04-25,75732.05493030499,77020,0.017006604018341816
Veurne,2020-04-25,16663.249999999898,15130,-0.09201386284187704
Maaseik,2020-04-25,60086.554229186,61012,0.015401877885759745
Brugge,2020-04-25,76297.408396005,73998,-0.030137437749791298
Ieper,2020-04-25,27529.8357684164,28047,0.018785590874352994
Ath,2020-04-25,21698.4196100083,22627,0.04279483974784032
Oudenaarde,2020-04-25,30238.331764544997,31416,0.038946203931654745
Gent,2020-04-25,138816.769401133,139378,0.004042959660336376
Hasselt,2020-04-25,115205.44985042501,116103,0.007790865369132371
Virton,2020-04-25,12924.5017949183,13387,0.035784606046752716
Charleroi,2020-04-25,115471.426529975,116692,0.010570350663401193
Waremme,2020-04-25,20468.4828627975,21521,0.05142135566459118
Mouscron,2020-04-25,21834.491857647197,22204,0.016923139075635876
Brussel Hoofdstad,2020-04-25,282341.916666667,266849,-0.05487288904735291
Mechelen,2020-04-25,79166.039957818,81327,0.02729655346324548
Tielt,2020-04-25,24404.0705502114,25360,0.03917090174861503
Aalst,2020-04-25,77283.144425913,79849,0.033200713986822165
Huy,2020-04-25,27838.1314388133,29262,0.051148137019048356
Bastogne,2020-04-25,12844.8369712778,12294,-0.042883920793196584
Verviers,2020-04-25,60563.144001960995,61250,0.01134115491125701
Arlon,2020-04-25,17343.274133764302,17840,0.02864083577325577
Mons,2020-04-25,66506.389701496,66969,0.006955877481552712
Turnhout,2020-04-25,116273.16161773299,119598,0.028595063005149583
Soignies,2020-04-25,47350.369333057,48817,0.030974006910630156
Antwerpen,2020-04-26,255056.9817255,255317,0.0010194517034622685
Mons,2020-04-26,66290.617128126,67028,0.011123487815006895
Nivelles,2020-04-26,85224.983115945,87765,0.029803665441616074
Philippeville,2020-04-26,16647.6513882884,17239,0.03552144371112995
Mechelen,2020-04-26,79223.7637919,81267,0.025790698526606832
Diksmuide,2020-04-26,13930.7891269463,14335,0.02901564795578133
Veurne,2020-04-26,16206.7730313395,15082,-0.06940141810862006
Tournai,2020-04-26,37768.488653805,37973,0.005414867088529863
Oudenaarde,2020-04-26,30441.7702168651,31604,0.0381787844417474
Sint-Niklaas,2020-04-26,66237.979399946,67760,0.022978065059382633
Virton,2020-04-26,13116.224506332499,13398,0.02148297275114955
Tielt,2020-04-26,24694.6641456451,25320,0.025322711443523646
Turnhout,2020-04-26,117137.610664276,119977,0.024239775078406505
Huy,2020-04-26,28215.810483735,29146,0.03296696073292693
Leuven,2020-04-26,109825.59280595099,112197,0.02159248253036075
Neufchâteau,2020-04-26,15739.008252225402,15821,0.005209460879659005
Gent,2020-04-26,138509.036383466,139103,0.004288266181345645
Arlon,2020-04-26,17321.8829081434,17946,0.03603055713782635
Brussel Hoofdstad,2020-04-26,282467.0,268148,-0.050692647282691426
Kortrijk,2020-04-26,75856.920747509,77243,0.01827228470167665
Brugge,2020-04-26,75393.33768849401,73778,-0.021425469915765903
Soignies,2020-04-26,47649.903710752005,49002,0.028375635288910347
Charleroi,2020-04-26,115840.88147340697,117098,0.01085211464729415
Ath,2020-04-26,21834.634911678,22723,0.040686051858227684
Marche-en-Famenne,2020-04-26,15853.3364743805,15255,-0.03774199048556312
Aalst,2020-04-26,78189.550737433,79939,0.02237446367279678
Waremme,2020-04-26,20788.3073636553,21435,0.03110847963867066
Oostende,2020-04-26,45678.210548464,44685,-0.021743639615877993
Dendermonde,2020-04-26,55144.487754062,56595,0.026303848399265504
Ieper,2020-04-26,27641.873412177803,28142,0.018093078582794703
Mouscron,2020-04-26,21768.736051428503,22082,0.014390543751893222
Namur,2020-04-26,76752.867540317,78425,0.02178592817792314
Eeklo,2020-04-26,23290.322780430703,24023,0.03145843990556099
Tongeren,2020-04-26,56919.563525041,57752,0.014624786688548358
Bastogne,2020-04-26,12597.5003343012,12273,-0.025759105035911868
Maaseik,2020-04-26,60779.883298003,61276,0.008162514882836279
Halle-Vilvoorde,2020-04-26,143475.109038364,146312,0.01977270469177649
Liège,2020-04-26,158499.82062446701,158557,0.0003607535662040924
Verviers,2020-04-26,60609.940760326004,61089,0.007903971422251873
Thuin,2020-04-26,38863.223786189,39657,0.02042486794657229
Dinant,2020-04-26,28063.536725150298,28431,0.013093975946388291
Hasselt,2020-04-26,115300.943693174,116180,0.00762401658363908
Roeselare,2020-04-26,42486.762199031,43439,0.02241257633396969
Oudenaarde,2020-04-27,29737.083333333,31291,0.05225518082081631
Maaseik,2020-04-27,59023.527777778,60870,0.03128366418852359
Waremme,2020-04-27,19925.1959057409,21135,0.060717299843989374
Nivelles,2020-04-27,89662.93320767,91080,0.015804376921820205
Thuin,2020-04-27,37123.416666667,39005,0.05068454097929162
