date_time,start_name,end_name,n_crisis,n_baseline,start_lat,start_lon,end_lat,end_lon
2020-06-11 1600,Brussel Hoofdstad,Nivelles,300,364.6,50.836020816469,4.3707068069884,50.66932764806,4.5837069443180996
2020-06-11 1600,Charleroi,Thuin,101,113.2,50.458216902291,4.4152261614461,50.212453892481,4.258712821324
2020-06-11 1600,Brussel Hoofdstad,Charleroi,37,55.4,50.836020816469,4.3707068069884,50.458216902291,4.4152261614461
2020-06-11 1600,Brussel Hoofdstad,Halle-Vilvoorde,2254,2452.8,50.836020816469,4.3707068069884,50.851079717566,4.2727091172415
2020-06-11 1600,Brussel Hoofdstad,Soignies,60,89.8,50.836020816469,4.3707068069884,50.597665082065,4.0451164078224
2020-06-11 1600,Brussel Hoofdstad,Mechelen,25,58.0,50.836020816469,4.3707068069884,51.074751304095,4.526195057761901
2020-06-11 1600,Brussel Hoofdstad,Gent,34,78.8,50.836020816469,4.3707068069884,51.060636817492,3.664133655134
2020-06-11 1600,Antwerpen,Halle-Vilvoorde,15,12.0,51.280587359548996,4.5060116242207,50.851079717566,4.2727091172415
2020-06-11 1600,Halle-Vilvoorde,Mechelen,78,96.2,50.851079717566,4.2727091172415,51.074751304095,4.526195057761901
2020-06-11 1600,Leuven,Brussel Hoofdstad,52,80.4,50.890293562369,4.848512572479,50.836020816469,4.3707068069884
2020-06-11 1600,Leuven,Mechelen,10,33.2,50.890293562369,4.848512572479,51.074751304095,4.526195057761901
2020-06-11 1600,Leuven,Halle-Vilvoorde,35,32.2,50.890293562369,4.848512572479,50.851079717566,4.2727091172415
2020-06-11 1600,Mechelen,Turnhout,34,38.0,51.074751304095,4.526195057761901,51.250102901016,4.9504212151206
2020-06-11 1600,Leuven,Nivelles,34,28.2,50.890293562369,4.848512572479,50.66932764806,4.5837069443180996
2020-06-11 1600,Namur,Charleroi,35,56.8,50.461040076585995,4.8507636825948,50.458216902291,4.4152261614461
2020-06-11 1600,Mechelen,Leuven,30,31.2,51.074751304095,4.526195057761901,50.890293562369,4.848512572479
2020-06-11 1600,Charleroi,Philippeville,10,14.0,50.458216902291,4.4152261614461,50.148530264407995,4.5506133734627
2020-06-11 1600,Nivelles,Namur,12,30.2,50.66932764806,4.5837069443180996,50.461040076585995,4.8507636825948
2020-06-11 1600,Antwerpen,Turnhout,52,76.6,51.280587359548996,4.5060116242207,51.250102901016,4.9504212151206
2020-06-11 1600,Charleroi,Namur,32,41.0,50.458216902291,4.4152261614461,50.461040076585995,4.8507636825948
2020-06-11 1600,Charleroi,Brussel Hoofdstad,26,24.6,50.458216902291,4.4152261614461,50.836020816469,4.3707068069884
2020-06-11 1600,Mechelen,Brussel Hoofdstad,23,21.6,51.074751304095,4.526195057761901,50.836020816469,4.3707068069884
2020-06-11 1600,Mechelen,Halle-Vilvoorde,67,83.6,51.074751304095,4.526195057761901,50.851079717566,4.2727091172415
2020-06-11 1600,Oostende,Brugge,84,68.2,51.176698232275,2.9528867082907997,51.203015581247996,3.2204347794965
2020-06-11 1600,Mechelen,Antwerpen,213,273.8,51.074751304095,4.526195057761901,51.280587359548996,4.5060116242207
2020-06-11 1600,Ieper,Kortrijk,24,19.8,50.849764103678,2.851607768751,50.82022156745,3.3180857192644
2020-06-11 1600,Brussel Hoofdstad,Aalst,136,251.2,50.836020816469,4.3707068069884,50.874955561564,3.9487262485012002
2020-06-11 1600,Brussel Hoofdstad,Mons,10,29.4,50.836020816469,4.3707068069884,50.445145676902,3.8719015587999
2020-06-11 1600,Halle-Vilvoorde,Nivelles,17,27.4,50.851079717566,4.2727091172415,50.66932764806,4.5837069443180996
2020-06-11 1600,Dendermonde,Gent,24,25.8,51.038760537422,4.0355724630103,51.060636817492,3.664133655134
2020-06-11 1600,Mons,Soignies,50,55.8,50.445145676902,3.8719015587999,50.597665082065,4.0451164078224
2020-06-11 1600,Mons,Thuin,19,23.6,50.445145676902,3.8719015587999,50.212453892481,4.258712821324
2020-06-11 1600,Aalst,Oudenaarde,24,38.0,50.874955561564,3.9487262485012002,50.832901719028996,3.6380644903662995
2020-06-11 1600,Soignies,Ath,13,16.2,50.597665082065,4.0451164078224,50.625759986372,3.7128365239822
2020-06-11 1600,Ath,Soignies,21,24.6,50.625759986372,3.7128365239822,50.597665082065,4.0451164078224
2020-06-11 1600,Ath,Tournai,17,13.0,50.625759986372,3.7128365239822,50.615166550698994,3.4487209667789
2020-06-11 1600,Dendermonde,Aalst,33,34.4,51.038760537422,4.0355724630103,50.874955561564,3.9487262485012002
2020-06-11 1600,Gent,Sint-Niklaas,22,30.2,51.060636817492,3.664133655134,51.195034590373,4.143062838623
2020-06-11 1600,Gent,Aalst,53,67.6,51.060636817492,3.664133655134,50.874955561564,3.9487262485012002
2020-06-11 1600,Gent,Eeklo,150,153.2,51.060636817492,3.664133655134,51.220134592101005,3.590890147859
2020-06-11 1600,Gent,Antwerpen,12,23.6,51.060636817492,3.664133655134,51.280587359548996,4.5060116242207
2020-06-11 1600,Gent,Brussel Hoofdstad,38,45.8,51.060636817492,3.664133655134,50.836020816469,4.3707068069884
2020-06-11 1600,Gent,Oostende,19,10.2,51.060636817492,3.664133655134,51.176698232275,2.9528867082907997
2020-06-11 1600,Gent,Oudenaarde,22,47.8,51.060636817492,3.664133655134,50.832901719028996,3.6380644903662995
2020-06-11 1600,Eeklo,Gent,128,109.0,51.220134592101005,3.590890147859,51.060636817492,3.664133655134
2020-06-11 1600,Gent,Dendermonde,77,87.0,51.060636817492,3.664133655134,51.038760537422,4.0355724630103
2020-06-11 1600,Aalst,Dendermonde,43,44.8,50.874955561564,3.9487262485012002,51.038760537422,4.0355724630103
2020-06-11 1600,Aalst,Halle-Vilvoorde,68,72.4,50.874955561564,3.9487262485012002,50.851079717566,4.2727091172415
2020-06-11 1600,Soignies,Halle-Vilvoorde,11,11.0,50.597665082065,4.0451164078224,50.851079717566,4.2727091172415
2020-06-11 1600,Halle-Vilvoorde,Dendermonde,16,17.8,50.851079717566,4.2727091172415,51.038760537422,4.0355724630103
